F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,-7.01e-18,-1.81e-17,2.52e-18,9.57e-01,5.36e-18,4.71e-18,2.59e-18,9.56e-01,1.30e+00,1.93e-03,-1.56e-03,1.92e-03,-5.86e-11,-6.36e-03,-1.56e-03,-6.35e-03,-4.83e-11
1.20e+00,-5.62e-18,-2.15e-17,9.26e-18,9.22e-01,1.11e-17,6.13e-18,3.39e-18,9.21e-01,2.36e+00,3.96e-03,-3.15e-03,3.93e-03,-6.15e-10,-1.09e-02,-3.11e-03,-1.09e-02,-4.64e-10
1.30e+00,4.66e-18,-2.52e-17,-2.50e-18,8.94e-01,1.00e-17,1.75e-17,-8.73e-19,8.92e-01,3.28e+00,6.13e-03,-4.62e-03,6.04e-03,-1.04e-09,-1.43e-02,-4.54e-03,-1.42e-02,-8.94e-10
1.40e+00,8.29e-18,-4.04e-17,5.11e-18,8.70e-01,1.26e-17,1.13e-17,-2.83e-18,8.69e-01,4.11e+00,8.42e-03,-5.93e-03,8.25e-03,-1.37e-09,-1.66e-02,-5.78e-03,-1.65e-02,-1.34e-09
1.50e+00,7.72e-18,-5.00e-17,6.81e-18,8.50e-01,8.93e-18,8.18e-18,-4.21e-18,8.50e-01,4.86e+00,1.08e-02,-7.10e-03,1.05e-02,-2.32e-09,-1.81e-02,-6.84e-03,-1.78e-02,-2.45e-09
1.60e+00,5.56e-18,-5.50e-17,6.81e-18,8.34e-01,8.05e-18,1.86e-17,-5.93e-18,8.35e-01,5.58e+00,1.33e-02,-8.17e-03,1.28e-02,-4.33e-09,-1.85e-02,-7.78e-03,-1.82e-02,-5.09e-09
1.70e+00,-2.95e-18,-4.91e-17,-3.18e-18,8.21e-01,7.56e-18,3.00e-17,-7.51e-18,8.24e-01,6.25e+00,1.59e-02,-9.21e-03,1.52e-02,-8.46e-09,-1.79e-02,-8.66e-03,-1.75e-02,-1.08e-08
1.80e+00,-1.75e-17,-4.54e-17,-6.81e-18,8.12e-01,1.76e-17,1.45e-17,-7.36e-18,8.17e-01,6.91e+00,1.85e-02,-1.02e-02,1.75e-02,-1.78e-08,-1.62e-02,-9.55e-03,-1.56e-02,-2.34e-08
1.90e+00,-1.52e-17,-6.36e-17,4.09e-18,8.05e-01,2.52e-17,2.81e-17,-3.07e-18,8.13e-01,7.53e+00,2.09e-02,-1.14e-02,1.96e-02,-4.16e-08,-1.31e-02,-1.04e-02,-1.25e-02,-5.43e-08
2.00e+00,9.32e-18,-5.45e-17,-5.45e-18,8.01e-01,3.99e-17,1.81e-17,1.00e-17,8.13e-01,8.15e+00,2.33e-02,-1.27e-02,2.16e-02,-1.14e-07,-8.87e-03,-1.15e-02,-8.17e-03,-1.45e-07
