F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,3.55e-19,-2.78e-20,-1.84e-19,9.88e-01,5.21e-21,-2.84e-20,-8.88e-22,9.88e-01,3.53e-01,7.02e-04,1.19e-03,6.77e-04,1.26e-10,1.17e-03,1.15e-03,1.17e-03,7.86e-11
1.04e+00,6.42e-19,-4.71e-20,-9.94e-20,9.76e-01,-4.32e-21,-5.68e-20,1.07e-19,9.77e-01,6.90e-01,1.43e-03,2.51e-03,1.33e-03,-3.64e-11,2.37e-03,2.34e-03,2.37e-03,-4.37e-11
1.07e+00,6.25e-19,-5.48e-20,-4.54e-19,9.66e-01,-2.61e-20,-1.70e-19,1.51e-19,9.67e-01,1.01e+00,2.18e-03,3.94e-03,1.96e-03,-1.80e-10,3.60e-03,3.55e-03,3.60e-03,-1.78e-10
1.09e+00,5.75e-19,-6.85e-20,-4.83e-19,9.55e-01,-4.30e-20,0.00e+00,2.30e-19,9.56e-01,1.32e+00,2.96e-03,5.48e-03,2.57e-03,-3.57e-10,4.84e-03,4.76e-03,4.85e-03,-3.13e-10
1.12e+00,5.32e-19,-1.19e-19,-6.25e-19,9.45e-01,-1.67e-20,2.27e-19,2.72e-19,9.47e-01,1.61e+00,3.75e-03,7.11e-03,3.15e-03,-1.49e-10,6.09e-03,5.98e-03,6.10e-03,-1.43e-10
1.14e+00,7.17e-19,-9.94e-20,-1.02e-18,9.35e-01,-7.44e-20,2.27e-19,2.69e-19,9.37e-01,1.90e+00,4.56e-03,8.82e-03,3.71e-03,-1.36e-11,7.33e-03,7.19e-03,7.35e-03,-1.47e-11
1.17e+00,7.53e-19,-1.69e-19,-1.70e-18,9.25e-01,-1.16e-20,5.68e-19,2.61e-19,9.28e-01,2.17e+00,5.39e-03,1.06e-02,4.24e-03,1.80e-12,8.58e-03,8.38e-03,8.60e-03,-1.64e-11
1.19e+00,4.83e-19,-2.20e-19,-1.76e-18,9.16e-01,-2.10e-20,4.54e-19,2.77e-19,9.19e-01,2.43e+00,6.23e-03,1.24e-02,4.75e-03,1.68e-10,9.81e-03,9.55e-03,9.84e-03,1.58e-10
1.22e+00,2.84e-19,-2.22e-19,-1.81e-18,9.07e-01,-1.83e-20,5.68e-19,2.61e-19,9.10e-01,2.69e+00,7.07e-03,1.43e-02,5.24e-03,4.52e-12,1.10e-02,1.06e-02,1.10e-02,-6.31e-13
1.24e+00,6.96e-19,-2.31e-19,-1.53e-18,8.98e-01,-4.78e-20,4.54e-19,2.34e-19,9.02e-01,2.93e+00,7.93e-03,1.63e-02,5.71e-03,-3.63e-11,1.22e-02,1.18e-02,1.22e-02,-3.65e-11
1.27e+00,5.11e-19,-1.37e-19,-2.04e-18,8.90e-01,-1.03e-19,6.81e-19,2.57e-19,8.94e-01,3.17e+00,8.81e-03,1.83e-02,6.15e-03,1.98e-10,1.34e-02,1.28e-02,1.34e-02,1.72e-10
1.29e+00,-2.84e-19,-2.49e-19,-2.10e-18,8.82e-01,-7.08e-20,4.54e-19,1.36e-19,8.86e-01,3.41e+00,9.69e-03,2.03e-02,6.57e-03,-1.65e-10,1.45e-02,1.39e-02,1.46e-02,-1.60e-10
1.32e+00,-6.25e-19,-3.27e-19,-1.70e-18,8.74e-01,-7.30e-20,9.09e-19,1.13e-19,8.79e-01,3.63e+00,1.05e-02,2.24e-02,6.98e-03,-1.20e-09,1.57e-02,1.49e-02,1.58e-02,-1.28e-09
1.34e+00,-8.80e-19,-5.11e-19,-1.81e-18,8.66e-01,-8.53e-20,1.13e-18,1.42e-20,8.71e-01,3.85e+00,1.14e-02,2.45e-02,7.37e-03,-6.42e-10,1.68e-02,1.58e-02,1.69e-02,-4.88e-10
1.37e+00,-5.68e-19,-6.13e-19,-1.70e-18,8.59e-01,-1.46e-20,1.36e-18,4.97e-20,8.64e-01,4.06e+00,1.24e-02,2.66e-02,7.74e-03,-2.25e-10,1.79e-02,1.67e-02,1.80e-02,-2.12e-10
1.39e+00,-2.84e-19,-3.86e-19,-1.36e-18,8.51e-01,-9.61e-20,1.59e-18,-2.34e-19,8.57e-01,4.27e+00,1.33e-02,2.87e-02,8.11e-03,-1.82e-10,1.89e-02,1.76e-02,1.91e-02,-1.36e-10
1.42e+00,-8.24e-19,-7.79e-19,-2.27e-18,8.44e-01,-1.78e-19,1.13e-18,-1.24e-19,8.51e-01,4.47e+00,1.42e-02,3.08e-02,8.45e-03,-3.12e-09,2.00e-02,1.84e-02,2.01e-02,-2.01e-09
1.44e+00,-9.94e-19,-5.43e-19,-2.27e-18,8.37e-01,-3.60e-20,9.09e-19,1.88e-19,8.44e-01,4.67e+00,1.52e-02,3.30e-02,8.78e-03,-1.41e-11,2.09e-02,1.92e-02,2.11e-02,-8.25e-12
1.47e+00,-1.13e-18,-6.07e-19,-3.97e-18,8.31e-01,-3.24e-19,6.81e-19,2.84e-19,8.38e-01,4.87e+00,1.61e-02,3.51e-02,9.10e-03,-2.49e-11,2.19e-02,1.99e-02,2.21e-02,-2.76e-11
1.49e+00,-1.47e-18,-2.85e-19,-2.95e-18,8.24e-01,2.96e-20,2.27e-19,-1.49e-19,8.32e-01,5.06e+00,1.71e-02,3.72e-02,9.41e-03,-8.62e-11,2.28e-02,2.06e-02,2.30e-02,4.89e-11
1.52e+00,-1.25e-18,-3.10e-19,-3.86e-18,8.18e-01,-4.72e-19,-9.09e-19,4.68e-19,8.26e-01,5.24e+00,1.81e-02,3.93e-02,9.73e-03,-6.15e-09,2.37e-02,2.12e-02,2.39e-02,-4.84e-09
1.54e+00,-6.81e-19,-6.17e-19,-3.75e-18,8.11e-01,-4.18e-19,-4.54e-19,5.47e-19,8.20e-01,5.42e+00,1.92e-02,4.13e-02,1.00e-02,-5.49e-11,2.46e-02,2.18e-02,2.48e-02,-5.04e-11
1.57e+00,-4.54e-19,-2.84e-19,-3.52e-18,8.05e-01,-4.16e-19,-2.04e-18,-3.40e-19,8.14e-01,5.60e+00,2.03e-02,4.32e-02,1.04e-02,1.86e-09,2.54e-02,2.23e-02,2.56e-02,1.69e-09
1.59e+00,-7.38e-19,-6.64e-19,-4.31e-18,7.99e-01,-2.19e-19,-2.27e-18,7.88e-19,8.08e-01,5.78e+00,2.15e-02,4.51e-02,1.07e-02,-3.68e-09,2.61e-02,2.28e-02,2.64e-02,-3.77e-09
