F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,2.13e-20,3.33e-19,-1.45e-19,9.57e-01,2.24e-20,-7.81e-20,2.03e-19,9.57e-01,1.00e+00,4.30e-04,-3.57e-04,4.29e-04,-1.90e-09,1.14e-03,-3.57e-04,1.14e-03,-1.91e-09
1.20e+00,-5.47e-19,1.13e-19,-3.55e-20,9.21e-01,-4.57e-19,8.52e-20,4.30e-19,9.21e-01,1.84e+00,9.04e-04,-6.76e-04,8.94e-04,-4.07e-09,2.23e-03,-6.70e-04,2.23e-03,-4.05e-09
1.30e+00,1.01e-18,3.69e-19,-5.47e-19,8.90e-01,-2.72e-19,-9.37e-19,5.91e-19,8.90e-01,2.57e+00,1.41e-03,-9.69e-04,1.37e-03,-7.07e-09,3.32e-03,-9.52e-04,3.32e-03,-7.01e-09
1.40e+00,2.23e-18,1.70e-19,-1.61e-18,8.62e-01,-2.65e-19,-1.30e-18,5.26e-19,8.62e-01,3.21e+00,1.94e-03,-1.25e-03,1.86e-03,-1.00e-08,4.46e-03,-1.21e-03,4.47e-03,-1.00e-08
1.50e+00,2.00e-18,1.30e-18,-2.27e-18,8.38e-01,-9.99e-20,-1.81e-18,4.11e-19,8.38e-01,3.80e+00,2.48e-03,-1.52e-03,2.33e-03,-1.29e-08,5.68e-03,-1.45e-03,5.68e-03,-1.29e-08
1.60e+00,4.26e-19,1.19e-18,-2.61e-18,8.17e-01,3.11e-19,-1.76e-18,4.26e-19,8.17e-01,4.33e+00,3.03e-03,-1.80e-03,2.78e-03,-1.61e-08,6.98e-03,-1.69e-03,6.99e-03,-1.60e-08
1.70e+00,-2.15e-18,9.66e-19,-2.33e-18,7.99e-01,6.92e-19,-2.50e-18,3.29e-19,7.98e-01,4.83e+00,3.59e-03,-2.08e-03,3.21e-03,-2.02e-08,8.37e-03,-1.92e-03,8.39e-03,-1.98e-08
1.80e+00,-3.86e-18,3.40e-19,-1.53e-18,7.82e-01,1.04e-18,-2.61e-18,1.82e-19,7.81e-01,5.30e+00,4.16e-03,-2.37e-03,3.61e-03,-2.58e-08,9.85e-03,-2.14e-03,9.88e-03,-2.48e-08
1.90e+00,-2.41e-18,2.15e-18,-3.23e-18,7.67e-01,7.46e-19,-2.84e-18,9.59e-19,7.67e-01,5.74e+00,4.72e-03,-2.68e-03,3.99e-03,-3.42e-08,1.14e-02,-2.36e-03,1.14e-02,-3.19e-08
2.00e+00,-2.61e-18,2.89e-18,-4.66e-18,7.54e-01,1.73e-18,-7.95e-19,1.33e-18,7.53e-01,6.17e+00,5.30e-03,-3.00e-03,4.34e-03,-4.67e-08,1.30e-02,-2.59e-03,1.30e-02,-4.21e-08
