F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,-5.77e-20,3.77e-21,-1.56e-19,9.88e-01,4.26e-20,1.42e-20,5.11e-20,9.88e-01,3.48e-01,-1.56e-03,8.24e-04,-1.51e-03,1.10e-11,8.48e-04,7.95e-04,8.48e-04,2.15e-11
1.04e+00,8.70e-20,-5.41e-20,1.42e-20,9.77e-01,5.57e-20,3.26e-19,3.33e-20,9.77e-01,6.81e-01,-3.19e-03,1.67e-03,-2.97e-03,3.59e-10,1.60e-03,1.55e-03,1.60e-03,3.82e-10
1.07e+00,1.42e-20,-6.32e-21,-8.52e-20,9.66e-01,5.15e-20,5.96e-19,1.03e-19,9.66e-01,9.99e-01,-4.86e-03,2.54e-03,-4.36e-03,-1.25e-10,2.27e-03,2.28e-03,2.27e-03,-1.23e-10
1.09e+00,-4.61e-20,-2.13e-20,5.68e-20,9.56e-01,5.29e-20,5.11e-19,5.15e-20,9.56e-01,1.30e+00,-6.56e-03,3.44e-03,-5.70e-03,-1.37e-10,2.86e-03,2.99e-03,2.86e-03,-1.35e-10
1.12e+00,-1.27e-19,-8.21e-20,-1.42e-19,9.45e-01,4.03e-20,7.95e-19,1.42e-19,9.46e-01,1.59e+00,-8.28e-03,4.37e-03,-6.96e-03,-2.72e-11,3.38e-03,3.67e-03,3.38e-03,-5.20e-11
1.14e+00,-2.06e-19,-8.92e-20,0.00e+00,9.36e-01,1.76e-20,9.66e-19,1.74e-19,9.36e-01,1.87e+00,-1.00e-02,5.33e-03,-8.16e-03,-2.44e-10,3.84e-03,4.34e-03,3.84e-03,-2.53e-10
1.17e+00,-4.75e-19,-1.53e-19,-4.54e-19,9.26e-01,-7.99e-21,1.07e-18,2.64e-19,9.27e-01,2.14e+00,-1.17e-02,6.33e-03,-9.28e-03,5.80e-11,4.24e-03,4.99e-03,4.25e-03,6.07e-11
1.19e+00,-9.80e-19,-9.85e-20,-1.13e-19,9.17e-01,4.16e-20,9.09e-19,2.93e-19,9.18e-01,2.40e+00,-1.35e-02,7.36e-03,-1.03e-02,2.76e-10,4.59e-03,5.63e-03,4.60e-03,2.86e-10
1.22e+00,-5.47e-19,-1.16e-19,-3.40e-19,9.08e-01,7.40e-20,1.25e-18,4.01e-19,9.09e-01,2.66e+00,-1.52e-02,8.44e-03,-1.13e-02,7.58e-11,4.90e-03,6.27e-03,4.90e-03,6.33e-11
1.24e+00,-6.39e-19,-1.54e-19,-2.84e-19,9.00e-01,1.08e-19,1.02e-18,4.09e-19,9.01e-01,2.90e+00,-1.69e-02,9.56e-03,-1.22e-02,-1.60e-10,5.16e-03,6.89e-03,5.16e-03,-1.77e-10
1.27e+00,-6.81e-19,-1.86e-19,-2.84e-19,8.91e-01,1.28e-19,5.68e-19,3.48e-19,8.93e-01,3.14e+00,-1.86e-02,1.07e-02,-1.30e-02,-4.07e-07,5.38e-03,7.50e-03,5.39e-03,-4.04e-07
