F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,5.18e-18,1.15e-18,-8.16e-20,9.57e-01,-2.18e-18,-1.60e-17,-1.08e-19,9.56e-01,1.16e+00,-3.18e-03,-3.09e-03,-3.17e-03,-1.49e-10,-5.11e-03,-3.08e-03,-5.11e-03,-1.07e-10
1.20e+00,6.26e-18,7.51e-18,-7.26e-18,9.21e-01,-7.48e-19,-2.40e-17,-4.48e-18,9.19e-01,2.11e+00,-6.88e-03,-5.90e-03,-6.84e-03,-1.92e-09,-9.47e-03,-5.86e-03,-9.48e-03,-1.15e-09
1.30e+00,-4.51e-18,3.40e-18,-3.38e-18,8.90e-01,9.94e-19,-3.54e-17,-4.48e-18,8.88e-01,2.94e+00,-1.09e-02,-8.56e-03,-1.08e-02,-1.26e-09,-1.35e-02,-8.46e-03,-1.35e-02,-7.51e-10
1.40e+00,5.25e-18,2.12e-17,8.32e-18,8.65e-01,-3.44e-18,-3.85e-17,-1.46e-18,8.61e-01,3.67e+00,-1.53e-02,-1.11e-02,-1.50e-02,-7.80e-10,-1.74e-02,-1.09e-02,-1.74e-02,-5.34e-10
1.50e+00,3.97e-19,2.84e-17,9.77e-18,8.43e-01,-2.06e-18,-1.40e-17,-2.69e-18,8.39e-01,4.34e+00,-1.98e-02,-1.36e-02,-1.93e-02,-8.82e-10,-2.15e-02,-1.33e-02,-2.16e-02,-7.47e-10
1.60e+00,3.12e-18,3.48e-17,6.25e-19,8.25e-01,4.67e-18,-6.81e-19,-4.97e-18,8.20e-01,4.97e+00,-2.45e-02,-1.62e-02,-2.38e-02,-1.41e-09,-2.59e-02,-1.57e-02,-2.60e-02,-1.33e-09
1.70e+00,-7.95e-19,5.55e-17,1.21e-17,8.10e-01,6.02e-18,7.84e-18,-7.10e-18,8.05e-01,5.55e+00,-2.93e-02,-1.88e-02,-2.83e-02,-2.55e-09,-3.07e-02,-1.80e-02,-3.08e-02,-2.48e-09
1.79e+00,1.73e-17,6.18e-17,2.63e-17,7.97e-01,3.64e-18,1.63e-17,-5.98e-18,7.92e-01,6.11e+00,-3.41e-02,-2.14e-02,-3.27e-02,-4.92e-09,-3.60e-02,-2.04e-02,-3.62e-02,-4.70e-09
1.90e+00,2.52e-17,5.83e-17,2.76e-17,7.87e-01,1.44e-17,2.61e-17,-2.67e-18,7.81e-01,6.65e+00,-3.89e-02,-2.40e-02,-3.69e-02,-1.02e-08,-4.18e-02,-2.27e-02,-4.21e-02,-9.41e-09
2.00e+00,3.53e-17,4.75e-17,4.87e-17,7.79e-01,1.48e-17,3.43e-17,-1.16e-17,7.74e-01,7.17e+00,-4.34e-02,-2.66e-02,-4.09e-02,-2.42e-08,-4.83e-02,-2.49e-02,-4.86e-02,-2.08e-08
