F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,5.32e-20,4.56e-20,-8.52e-20,9.88e-01,6.66e-22,-5.96e-19,-2.39e-20,9.88e-01,4.41e-01,-1.32e-03,-1.72e-05,-1.27e-03,1.49e-10,-1.24e-04,-1.66e-05,-1.24e-04,1.32e-10
1.04e+00,2.41e-19,-4.57e-20,3.97e-19,9.77e-01,3.38e-20,-8.80e-19,-1.82e-20,9.77e-01,8.62e-01,-2.60e-03,-4.33e-05,-2.42e-03,7.58e-11,-1.84e-04,-4.03e-05,-1.84e-04,5.51e-11
1.07e+00,-7.81e-20,7.10e-21,3.40e-19,9.67e-01,4.20e-20,-7.10e-19,8.79e-20,9.66e-01,1.26e+00,-3.83e-03,-6.25e-05,-3.44e-03,3.48e-11,-1.89e-04,-5.62e-05,-1.89e-04,2.46e-12
1.09e+00,9.94e-20,-1.00e-19,2.27e-19,9.57e-01,6.68e-20,-5.11e-19,9.85e-20,9.56e-01,1.65e+00,-5.00e-03,-6.00e-05,-4.35e-03,4.57e-12,-1.45e-04,-5.22e-05,-1.45e-04,-2.08e-11
1.12e+00,-9.94e-20,-3.99e-20,2.27e-19,9.47e-01,1.57e-19,-7.95e-19,1.88e-19,9.46e-01,2.02e+00,-6.10e-03,-2.25e-05,-5.14e-03,5.88e-11,-6.01e-05,-1.89e-05,-6.01e-05,5.18e-11
1.14e+00,-2.84e-20,-1.35e-19,4.54e-19,9.38e-01,1.42e-19,-7.38e-19,1.95e-19,9.36e-01,2.37e+00,-7.15e-03,6.22e-05,-5.83e-03,-1.69e-10,6.05e-05,5.07e-05,6.04e-05,-1.42e-10
1.17e+00,3.69e-19,-2.79e-19,4.54e-19,9.28e-01,1.28e-19,-3.40e-19,5.32e-20,9.27e-01,2.71e+00,-8.13e-03,2.04e-04,-6.42e-03,1.13e-10,2.11e-04,1.61e-04,2.10e-04,7.97e-11
1.19e+00,5.68e-20,-3.56e-19,4.54e-19,9.19e-01,1.22e-19,-5.68e-19,-8.70e-20,9.18e-01,3.04e+00,-9.04e-03,4.13e-04,-6.93e-03,1.92e-11,3.86e-04,3.16e-04,3.85e-04,1.52e-11
1.22e+00,4.26e-19,-3.18e-19,-4.54e-19,9.11e-01,2.03e-19,-6.81e-19,3.55e-20,9.10e-01,3.36e+00,-9.89e-03,6.95e-04,-7.36e-03,-3.57e-10,5.81e-04,5.16e-04,5.80e-04,-3.44e-10
1.24e+00,5.39e-19,-4.60e-19,-9.09e-19,9.02e-01,1.72e-19,-1.13e-18,-7.45e-20,9.01e-01,3.67e+00,-1.06e-02,1.05e-03,-7.71e-03,1.21e-11,7.91e-04,7.62e-04,7.90e-04,8.33e-12
1.27e+00,7.38e-19,-5.26e-19,-4.54e-19,8.94e-01,1.72e-19,-1.36e-18,-5.68e-20,8.93e-01,3.97e+00,-1.14e-02,1.50e-03,-8.00e-03,2.70e-11,1.01e-03,1.05e-03,1.01e-03,1.45e-11
1.29e+00,5.39e-19,-4.91e-19,-4.54e-19,8.86e-01,1.99e-19,-1.07e-18,-9.23e-20,8.85e-01,4.27e+00,-1.20e-02,2.02e-03,-8.23e-03,-5.90e-11,1.24e-03,1.38e-03,1.24e-03,-5.17e-11
1.32e+00,1.30e-18,2.90e-19,0.00e+00,8.79e-01,-1.02e-20,-2.10e-18,-3.87e-19,8.78e-01,4.55e+00,-1.26e-02,2.63e-03,-8.42e-03,-8.34e-11,1.47e-03,1.74e-03,1.47e-03,-5.46e-11
1.34e+00,1.07e-18,4.44e-21,-1.36e-18,8.71e-01,6.21e-21,-1.59e-18,-4.97e-20,8.70e-01,4.83e+00,-1.33e-02,3.31e-03,-8.60e-03,-3.02e-09,1.70e-03,2.13e-03,1.70e-03,-3.41e-09
1.37e+00,1.19e-18,1.74e-19,-2.27e-18,8.64e-01,2.50e-19,-2.21e-18,-1.77e-19,8.63e-01,5.10e+00,-1.39e-02,4.09e-03,-8.77e-03,-6.66e-09,1.92e-03,2.56e-03,1.92e-03,-6.35e-09
1.39e+00,1.36e-18,2.68e-19,0.00e+00,8.57e-01,3.47e-19,-1.42e-18,2.84e-20,8.56e-01,5.36e+00,-1.45e-02,4.96e-03,-8.91e-03,1.01e-12,2.15e-03,3.03e-03,2.14e-03,-2.27e-12
1.42e+00,5.68e-19,5.61e-19,-1.81e-18,8.50e-01,2.29e-19,-2.67e-18,4.61e-20,8.49e-01,5.61e+00,-1.50e-02,5.89e-03,-9.01e-03,-2.79e-09,2.37e-03,3.51e-03,2.36e-03,-2.94e-09
1.44e+00,-3.23e-18,1.49e-18,-2.72e-18,8.44e-01,2.01e-18,4.54e-19,1.11e-18,8.43e-01,5.86e+00,-1.55e-02,6.89e-03,-9.07e-03,3.91e-12,2.57e-03,4.00e-03,2.57e-03,-1.35e-12
1.47e+00,-3.52e-18,1.16e-18,-1.81e-18,8.37e-01,2.52e-18,1.76e-18,2.21e-18,8.37e-01,6.11e+00,-1.59e-02,7.89e-03,-9.08e-03,6.41e-11,2.73e-03,4.48e-03,2.73e-03,4.95e-11
