F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,1.67e-19,-9.65e-20,-1.77e-19,9.88e-01,-5.59e-20,3.12e-19,4.52e-20,9.88e-01,3.77e-01,3.35e-03,1.29e-03,3.24e-03,5.31e-11,-2.49e-04,1.24e-03,-2.49e-04,5.12e-11
1.04e+00,-1.38e-19,-4.37e-20,-2.34e-19,9.77e-01,-6.51e-20,4.68e-19,1.15e-19,9.77e-01,7.37e-01,6.86e-03,2.65e-03,6.39e-03,7.57e-11,-5.72e-04,2.47e-03,-5.72e-04,6.87e-11
1.07e+00,-2.13e-19,-3.37e-20,-5.11e-19,9.66e-01,-3.89e-20,6.25e-19,8.88e-20,9.66e-01,1.08e+00,1.05e-02,4.08e-03,9.45e-03,5.41e-11,-9.60e-04,3.67e-03,-9.59e-04,2.72e-11
1.09e+00,-1.31e-19,-1.53e-20,-2.13e-19,9.56e-01,1.44e-20,4.83e-19,-3.55e-20,9.56e-01,1.41e+00,1.42e-02,5.57e-03,1.24e-02,-1.89e-11,-1.40e-03,4.84e-03,-1.40e-03,1.38e-12
1.12e+00,-1.77e-19,2.25e-19,-1.70e-19,9.46e-01,-3.44e-20,2.27e-19,3.37e-20,9.45e-01,1.72e+00,1.81e-02,7.11e-03,1.52e-02,-3.01e-11,-1.90e-03,5.98e-03,-1.89e-03,-4.65e-12
1.14e+00,-7.10e-20,3.44e-19,-1.42e-19,9.37e-01,1.15e-20,1.13e-19,2.30e-20,9.36e-01,2.03e+00,2.21e-02,8.71e-03,1.80e-02,-9.65e-11,-2.43e-03,7.09e-03,-2.43e-03,-1.05e-10
1.17e+00,-3.55e-19,5.37e-19,-4.54e-19,9.28e-01,5.06e-20,0.00e+00,9.23e-20,9.26e-01,2.32e+00,2.61e-02,1.03e-02,2.06e-02,-1.17e-11,-3.01e-03,8.16e-03,-3.01e-03,-4.24e-12
1.19e+00,7.10e-20,4.76e-19,-9.09e-19,9.19e-01,5.66e-20,3.40e-19,1.59e-19,9.17e-01,2.60e+00,3.02e-02,1.20e-02,2.31e-02,5.49e-11,-3.62e-03,9.20e-03,-3.61e-03,6.61e-11
1.22e+00,5.68e-20,4.64e-19,-9.37e-19,9.10e-01,4.11e-20,-3.40e-19,3.55e-21,9.08e-01,2.88e+00,3.44e-02,1.37e-02,2.55e-02,-2.96e-11,-4.25e-03,1.02e-02,-4.24e-03,-2.21e-11
1.24e+00,-3.26e-19,5.78e-19,-1.53e-18,9.02e-01,3.53e-20,-4.54e-19,5.68e-20,9.00e-01,3.14e+00,3.86e-02,1.55e-02,2.79e-02,-4.81e-07,-4.90e-03,1.11e-02,-4.89e-03,-4.83e-07
1.27e+00,-1.27e-19,6.87e-19,-1.07e-18,8.93e-01,8.54e-20,-7.95e-19,-1.06e-19,8.92e-01,3.40e+00,4.29e-02,1.72e-02,3.01e-02,8.18e-11,-5.56e-03,1.20e-02,-5.55e-03,8.11e-11
