F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,2.48e-20,-1.10e-19,2.48e-19,9.57e-01,-1.56e-19,2.30e-19,-1.37e-19,9.58e-01,1.07e+00,-3.35e-05,3.02e-04,-3.34e-05,-3.22e-09,-3.60e-05,3.01e-04,-3.60e-05,-3.28e-09
1.20e+00,-5.18e-19,-1.91e-19,2.27e-19,9.22e-01,-2.22e-19,1.20e-19,-1.83e-19,9.22e-01,1.96e+00,-1.35e-04,7.86e-04,-1.33e-04,-7.97e-09,-8.57e-05,7.77e-04,-8.52e-05,-7.96e-09
1.30e+00,-5.68e-20,-2.69e-19,1.98e-19,8.91e-01,2.39e-20,-5.11e-19,-1.40e-19,8.92e-01,2.72e+00,-2.80e-04,1.42e-03,-2.71e-04,-1.46e-08,-1.86e-04,1.38e-03,-1.84e-04,-1.43e-08
1.40e+00,-7.10e-19,-2.84e-20,6.10e-19,8.64e-01,-3.00e-19,-7.38e-19,2.99e-19,8.66e-01,3.40e+00,-4.49e-04,2.18e-03,-4.24e-04,-2.03e-08,-3.72e-04,2.09e-03,-3.65e-04,-2.01e-08
1.50e+00,-1.93e-18,-9.94e-20,5.11e-19,8.41e-01,-3.39e-19,-1.36e-18,3.00e-19,8.43e-01,4.02e+00,-6.26e-04,3.05e-03,-5.76e-04,-2.53e-08,-6.71e-04,2.86e-03,-6.55e-04,-2.54e-08
1.60e+00,-3.72e-18,-3.40e-19,2.27e-18,8.21e-01,-8.52e-20,-7.38e-19,6.12e-19,8.23e-01,4.58e+00,-8.04e-04,4.01e-03,-7.17e-04,-3.08e-08,-1.10e-03,3.68e-03,-1.07e-03,-3.15e-08
1.70e+00,-4.54e-18,-1.42e-19,5.11e-19,8.04e-01,5.04e-19,4.54e-19,5.80e-19,8.06e-01,5.11e+00,-9.77e-04,5.06e-03,-8.44e-04,-3.84e-08,-1.70e-03,4.53e-03,-1.65e-03,-3.97e-08
1.80e+00,-3.43e-18,1.73e-18,-3.52e-18,7.89e-01,4.33e-19,1.02e-18,6.25e-19,7.91e-01,5.61e+00,-1.14e-03,6.18e-03,-9.56e-04,-4.98e-08,-2.47e-03,5.40e-03,-2.39e-03,-5.14e-08
1.90e+00,-4.83e-18,0.00e+00,-1.87e-18,7.75e-01,-4.79e-19,2.04e-18,1.08e-19,7.78e-01,6.08e+00,-1.30e-03,7.36e-03,-1.05e-03,-6.77e-08,-3.44e-03,6.26e-03,-3.31e-03,-6.90e-08
2.00e+00,-8.52e-18,9.09e-19,-5.00e-18,7.64e-01,3.78e-19,4.94e-18,9.94e-20,7.66e-01,6.53e+00,-1.45e-03,8.58e-03,-1.14e-03,-9.68e-08,-4.60e-03,7.11e-03,-4.42e-03,-9.63e-08
