F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,-2.32e-19,1.44e-20,-2.98e-19,9.88e-01,5.63e-21,-1.27e-19,-2.86e-20,9.88e-01,4.33e-01,5.60e-04,9.70e-04,5.40e-04,-4.19e-11,-1.93e-03,9.35e-04,-1.93e-03,-9.40e-11
1.04e+00,-4.90e-19,-2.13e-20,-3.40e-19,9.77e-01,-3.54e-20,-1.13e-19,-2.84e-20,9.78e-01,8.47e-01,9.43e-04,2.21e-03,8.77e-04,2.81e-11,-3.96e-03,2.05e-03,-3.96e-03,-2.60e-11
1.07e+00,-4.61e-19,-1.65e-19,-3.40e-19,9.66e-01,-3.66e-20,-1.98e-19,5.81e-20,9.67e-01,1.24e+00,1.15e-03,3.70e-03,1.04e-03,-1.78e-10,-6.05e-03,3.33e-03,-6.06e-03,-1.92e-10
1.09e+00,1.98e-19,-1.07e-19,-3.97e-19,9.55e-01,4.88e-21,-3.40e-19,-1.33e-20,9.57e-01,1.62e+00,1.21e-03,5.44e-03,1.05e-03,-6.35e-11,-8.20e-03,4.73e-03,-8.21e-03,-7.75e-11
1.12e+00,2.84e-19,-1.78e-19,-1.25e-18,9.45e-01,-3.68e-20,-5.68e-20,-6.12e-20,9.47e-01,1.98e+00,1.13e-03,7.40e-03,9.56e-04,-5.70e-11,-1.03e-02,6.24e-03,-1.04e-02,-7.20e-11
1.14e+00,5.96e-19,-2.77e-19,-7.95e-19,9.36e-01,-3.24e-20,1.70e-19,4.26e-20,9.38e-01,2.33e+00,9.27e-04,9.58e-03,7.55e-04,-3.03e-12,-1.26e-02,7.82e-03,-1.26e-02,8.49e-13
1.17e+00,7.53e-19,-3.25e-19,-3.40e-19,9.26e-01,1.73e-20,-6.25e-19,1.21e-19,9.29e-01,2.67e+00,6.02e-04,1.19e-02,4.75e-04,3.05e-10,-1.48e-02,9.46e-03,-1.48e-02,3.36e-10
1.19e+00,1.98e-19,-2.00e-19,1.70e-19,9.17e-01,-1.08e-20,-5.68e-19,3.05e-19,9.20e-01,3.00e+00,1.75e-04,1.45e-02,1.34e-04,-1.08e-10,-1.70e-02,1.11e-02,-1.71e-02,-1.14e-10
1.22e+00,4.83e-19,-3.32e-19,2.84e-19,9.08e-01,3.17e-20,-4.54e-19,2.36e-19,9.12e-01,3.31e+00,-3.41e-04,1.72e-02,-2.53e-04,-3.45e-10,-1.93e-02,1.28e-02,-1.94e-02,-3.69e-10
1.24e+00,3.40e-19,-3.98e-19,-9.09e-19,9.00e-01,6.30e-20,-5.68e-19,3.60e-19,9.04e-01,3.62e+00,-9.35e-04,2.01e-02,-6.74e-04,-5.38e-11,-2.15e-02,1.45e-02,-2.16e-02,-1.33e-11
1.27e+00,3.69e-19,-3.22e-19,-1.19e-18,8.92e-01,4.12e-20,-1.13e-18,4.67e-19,8.96e-01,3.91e+00,-1.59e-03,2.31e-02,-1.11e-03,-2.87e-10,-2.37e-02,1.62e-02,-2.38e-02,-2.95e-10
1.29e+00,5.96e-19,-3.71e-19,-1.42e-18,8.84e-01,1.13e-19,-1.59e-18,6.10e-19,8.88e-01,4.20e+00,-2.30e-03,2.63e-02,-1.57e-03,-2.27e-09,-2.59e-02,1.79e-02,-2.60e-02,-1.24e-09
1.32e+00,9.94e-19,-1.95e-19,-1.81e-18,8.76e-01,1.03e-19,-1.81e-18,6.71e-19,8.80e-01,4.48e+00,-3.06e-03,2.95e-02,-2.02e-03,-1.20e-11,-2.80e-02,1.96e-02,-2.81e-02,-9.39e-12
1.34e+00,1.76e-18,-2.61e-19,-1.93e-18,8.68e-01,4.35e-20,-1.25e-18,7.45e-19,8.73e-01,4.75e+00,-3.81e-03,3.29e-02,-2.45e-03,-4.57e-11,-3.01e-02,2.12e-02,-3.02e-02,-2.86e-11
1.37e+00,1.33e-18,-9.76e-20,-2.72e-18,8.61e-01,-2.66e-21,-9.09e-19,6.10e-19,8.66e-01,5.02e+00,-4.53e-03,3.63e-02,-2.84e-03,-2.35e-10,-3.21e-02,2.28e-02,-3.23e-02,-1.87e-10
1.39e+00,1.30e-18,1.00e-19,-1.81e-18,8.54e-01,-6.19e-19,2.50e-18,1.15e-18,8.59e-01,5.28e+00,-5.20e-03,3.97e-02,-3.17e-03,3.11e-10,-3.41e-02,2.44e-02,-3.43e-02,2.78e-10
1.42e+00,1.27e-18,-3.81e-19,-2.50e-18,8.47e-01,-1.70e-19,4.77e-18,-1.42e-20,8.52e-01,5.53e+00,-5.87e-03,4.34e-02,-3.49e-03,-1.26e-09,-3.60e-02,2.59e-02,-3.62e-02,-1.58e-09
1.44e+00,2.27e-19,-4.40e-19,-2.72e-18,8.40e-01,1.03e-19,7.04e-18,1.04e-18,8.46e-01,5.77e+00,-6.52e-03,4.71e-02,-3.78e-03,-6.71e-12,-3.78e-02,2.75e-02,-3.80e-02,-4.53e-12
1.47e+00,7.67e-19,-2.04e-19,-3.97e-18,8.34e-01,-1.75e-19,7.95e-18,1.29e-18,8.40e-01,6.01e+00,-7.14e-03,5.08e-02,-4.04e-03,-4.64e-12,-3.94e-02,2.89e-02,-3.97e-02,-6.46e-12
1.49e+00,8.52e-20,-1.00e-18,-3.18e-18,8.27e-01,5.10e-19,8.63e-18,1.20e-18,8.33e-01,6.24e+00,-7.79e-03,5.47e-02,-4.30e-03,-1.03e-10,-4.10e-02,3.04e-02,-4.13e-02,-3.94e-10
1.52e+00,3.12e-19,-4.61e-19,-2.61e-18,8.21e-01,2.64e-19,7.04e-18,-3.48e-19,8.28e-01,6.47e+00,-8.50e-03,5.85e-02,-4.58e-03,-6.10e-10,-4.24e-02,3.17e-02,-4.27e-02,-7.92e-10
