F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,-2.45e-19,1.29e-19,2.55e-19,9.88e-01,1.86e-20,9.94e-20,-3.19e-20,9.88e-01,3.67e-01,1.10e-03,2.71e-03,1.06e-03,3.51e-11,-1.85e-03,2.61e-03,-1.85e-03,3.89e-11
1.04e+00,-1.29e-19,1.24e-19,-7.10e-20,9.77e-01,8.21e-21,2.84e-19,-3.90e-20,9.77e-01,7.17e-01,2.09e-03,5.58e-03,1.95e-03,-2.59e-11,-3.67e-03,5.19e-03,-3.67e-03,-3.37e-11
1.07e+00,0.00e+00,1.24e-19,-1.70e-19,9.66e-01,5.74e-20,6.81e-19,2.13e-20,9.66e-01,1.05e+00,2.97e-03,8.58e-03,2.67e-03,-4.14e-11,-5.47e-03,7.72e-03,-5.47e-03,-4.67e-11
1.09e+00,1.84e-19,1.36e-19,-2.55e-19,9.56e-01,8.18e-20,1.42e-19,1.24e-19,9.55e-01,1.37e+00,3.73e-03,1.17e-02,3.24e-03,-1.58e-10,-7.25e-03,1.01e-02,-7.25e-03,-1.51e-10
1.12e+00,1.45e-19,3.90e-20,3.97e-19,9.46e-01,1.20e-19,8.52e-20,1.74e-19,9.45e-01,1.68e+00,4.36e-03,1.49e-02,3.67e-03,-1.07e-11,-9.01e-03,1.25e-02,-9.01e-03,-8.51e-13
1.14e+00,7.10e-21,4.48e-20,2.27e-19,9.37e-01,1.63e-19,1.13e-19,1.98e-19,9.36e-01,1.97e+00,4.87e-03,1.83e-02,3.97e-03,2.99e-11,-1.07e-02,1.49e-02,-1.07e-02,3.88e-11
1.17e+00,1.70e-19,2.18e-19,-1.70e-19,9.28e-01,1.26e-19,1.13e-19,1.45e-19,9.26e-01,2.26e+00,5.25e-03,2.18e-02,4.14e-03,7.27e-11,-1.24e-02,1.72e-02,-1.24e-02,6.46e-11
1.19e+00,-4.26e-20,3.27e-19,-3.97e-19,9.19e-01,2.30e-20,9.09e-19,1.63e-19,9.17e-01,2.53e+00,5.51e-03,2.53e-02,4.22e-03,-1.66e-11,-1.41e-02,1.94e-02,-1.41e-02,-1.10e-11
1.22e+00,3.55e-20,3.43e-19,-1.25e-18,9.10e-01,2.17e-20,4.54e-19,2.09e-19,9.08e-01,2.80e+00,5.66e-03,2.90e-02,4.20e-03,-4.93e-12,-1.58e-02,2.15e-02,-1.58e-02,-6.74e-12
1.24e+00,3.62e-19,4.15e-19,-7.95e-19,9.02e-01,6.03e-20,1.13e-19,2.55e-19,8.99e-01,3.06e+00,5.69e-03,3.27e-02,4.11e-03,1.72e-11,-1.75e-02,2.36e-02,-1.75e-02,1.59e-11
1.27e+00,-6.25e-19,4.75e-19,-1.42e-18,8.94e-01,3.26e-20,1.13e-19,3.23e-19,8.91e-01,3.31e+00,5.62e-03,3.66e-02,3.94e-03,-5.87e-11,-1.92e-02,2.55e-02,-1.91e-02,-5.90e-11
1.29e+00,-6.25e-19,6.37e-19,-2.84e-19,8.86e-01,4.17e-20,4.54e-19,1.98e-19,8.83e-01,3.55e+00,5.45e-03,4.04e-02,3.71e-03,-7.11e-07,-2.08e-02,2.75e-02,-2.08e-02,-7.20e-07
