F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,8.96e-20,-4.12e-20,2.27e-19,9.88e-01,-2.13e-20,-4.54e-19,-7.63e-20,9.88e-01,5.03e-01,-1.09e-03,-9.51e-04,-1.05e-03,-1.01e-10,-1.75e-03,-9.17e-04,-1.75e-03,-1.50e-11
1.04e+00,-4.97e-20,-5.16e-21,5.68e-20,9.77e-01,-5.10e-20,-7.38e-19,-2.48e-20,9.77e-01,9.84e-01,-2.56e-03,-1.82e-03,-2.39e-03,-3.91e-12,-3.50e-03,-1.70e-03,-3.50e-03,-1.03e-11
1.07e+00,2.37e-19,6.17e-20,4.54e-19,9.67e-01,7.48e-20,-5.68e-19,3.72e-20,9.67e-01,1.44e+00,-4.41e-03,-2.62e-03,-3.97e-03,-1.64e-10,-5.25e-03,-2.36e-03,-5.25e-03,-1.90e-10
1.09e+00,-2.91e-19,1.62e-19,1.13e-18,9.57e-01,6.67e-20,-2.27e-19,-3.72e-20,9.57e-01,1.88e+00,-6.60e-03,-3.34e-03,-5.74e-03,-1.36e-10,-7.00e-03,-2.91e-03,-7.00e-03,-1.34e-10
1.12e+00,-3.19e-19,-8.92e-20,0.00e+00,9.47e-01,8.05e-20,-6.81e-19,0.00e+00,9.47e-01,2.30e+00,-9.11e-03,-3.99e-03,-7.67e-03,-1.60e-10,-8.72e-03,-3.36e-03,-8.73e-03,-1.55e-10
1.14e+00,-6.03e-19,-2.54e-19,3.40e-19,9.37e-01,7.29e-20,2.27e-19,5.68e-20,9.38e-01,2.71e+00,-1.19e-02,-4.58e-03,-9.72e-03,2.20e-10,-1.04e-02,-3.74e-03,-1.04e-02,1.83e-10
1.17e+00,3.12e-19,-2.79e-19,0.00e+00,9.28e-01,7.87e-20,0.00e+00,1.42e-20,9.29e-01,3.11e+00,-1.50e-02,-5.12e-03,-1.18e-02,5.30e-11,-1.21e-02,-4.05e-03,-1.21e-02,5.19e-11
1.19e+00,3.33e-19,-3.34e-19,5.68e-19,9.19e-01,6.99e-20,0.00e+00,-1.06e-20,9.20e-01,3.49e+00,-1.83e-02,-5.60e-03,-1.40e-02,-2.91e-10,-1.37e-02,-4.30e-03,-1.37e-02,-2.97e-10
1.22e+00,5.61e-19,-2.49e-19,9.09e-19,9.11e-01,5.74e-20,-4.54e-19,-1.42e-19,9.12e-01,3.85e+00,-2.18e-02,-6.05e-03,-1.62e-02,7.47e-11,-1.53e-02,-4.51e-03,-1.53e-02,8.54e-11
1.24e+00,6.96e-19,-3.24e-19,2.04e-18,9.02e-01,1.88e-21,-1.36e-18,1.06e-19,9.04e-01,4.21e+00,-2.56e-02,-6.47e-03,-1.84e-02,-8.59e-10,-1.69e-02,-4.68e-03,-1.69e-02,-8.47e-10
1.27e+00,1.57e-18,-1.30e-19,2.27e-18,8.94e-01,1.35e-19,-2.27e-18,1.42e-19,8.96e-01,4.55e+00,-2.95e-02,-6.87e-03,-2.07e-02,-7.75e-11,-1.85e-02,-4.83e-03,-1.85e-02,-6.44e-11
1.29e+00,7.24e-19,-1.76e-19,2.04e-18,8.86e-01,2.04e-19,-1.36e-18,1.27e-19,8.88e-01,4.89e+00,-3.36e-02,-7.26e-03,-2.29e-02,-6.97e-10,-2.00e-02,-4.96e-03,-2.00e-02,-4.42e-10
1.32e+00,5.54e-19,-1.33e-18,1.81e-18,8.79e-01,8.36e-19,-2.72e-18,-7.45e-19,8.80e-01,5.21e+00,-3.78e-02,-7.64e-03,-2.51e-02,1.37e-09,-2.14e-02,-5.08e-03,-2.15e-02,-7.51e-10
1.34e+00,1.19e-18,2.82e-18,2.72e-18,8.71e-01,1.57e-18,-8.18e-18,-3.41e-18,8.73e-01,5.53e+00,-4.22e-02,-7.91e-03,-2.72e-02,-8.43e-11,-2.28e-02,-5.11e-03,-2.28e-02,-1.35e-10
1.37e+00,-5.68e-19,3.13e-18,2.27e-18,8.64e-01,1.77e-18,-8.18e-18,-2.06e-19,8.66e-01,5.84e+00,-4.66e-02,-8.22e-03,-2.93e-02,-3.64e-09,-2.41e-02,-5.18e-03,-2.41e-02,-4.87e-09
1.40e+00,-1.91e-18,3.84e-18,6.13e-18,8.57e-01,1.12e-18,-7.27e-18,-1.50e-18,8.59e-01,6.14e+00,-5.11e-02,-8.65e-03,-3.13e-02,-4.12e-10,-2.52e-02,-5.31e-03,-2.53e-02,-4.54e-10
1.42e+00,-2.95e-18,4.35e-18,6.36e-18,8.50e-01,1.64e-18,-6.36e-18,-1.54e-18,8.53e-01,6.43e+00,-5.56e-02,-9.17e-03,-3.32e-02,3.00e-11,-2.62e-02,-5.49e-03,-2.63e-02,4.35e-11
1.45e+00,-3.39e-18,5.01e-18,5.91e-18,8.44e-01,1.07e-18,-5.91e-18,-1.74e-18,8.46e-01,6.71e+00,-6.00e-02,-9.75e-03,-3.49e-02,-4.90e-09,-2.71e-02,-5.69e-03,-2.72e-02,-4.57e-09
