F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,3.46e-19,-3.34e-20,-7.10e-20,9.88e-01,-3.54e-20,3.40e-19,-2.50e-20,9.88e-01,3.47e-01,-6.55e-04,3.80e-05,-6.32e-04,4.95e-11,-1.29e-04,3.67e-05,-1.29e-04,-4.86e-13
1.04e+00,9.07e-19,3.00e-20,0.00e+00,9.76e-01,-1.97e-20,1.70e-19,-5.86e-20,9.77e-01,6.78e-01,-1.47e-03,-8.46e-05,-1.37e-03,-2.24e-11,-2.18e-04,-7.88e-05,-2.18e-04,-2.19e-11
1.07e+00,9.76e-19,-7.21e-20,3.12e-19,9.65e-01,-3.88e-22,5.68e-20,-6.30e-20,9.67e-01,9.95e-01,-2.46e-03,-3.65e-04,-2.21e-03,7.72e-11,-2.73e-04,-3.28e-04,-2.73e-04,5.61e-11
1.09e+00,1.05e-18,-9.19e-20,2.27e-19,9.55e-01,1.35e-20,1.70e-19,-7.10e-20,9.57e-01,1.29e+00,-3.60e-03,-7.99e-04,-3.12e-03,-2.80e-11,-2.98e-04,-6.95e-04,-2.98e-04,-6.39e-11
1.12e+00,9.30e-19,-2.04e-19,1.30e-18,9.44e-01,3.79e-20,0.00e+00,-5.32e-20,9.47e-01,1.58e+00,-4.89e-03,-1.38e-03,-4.10e-03,-3.45e-11,-2.98e-04,-1.16e-03,-2.99e-04,-5.76e-11
1.14e+00,1.63e-18,-1.13e-19,1.25e-18,9.34e-01,-1.63e-20,-2.27e-19,-1.11e-19,9.38e-01,1.86e+00,-6.31e-03,-2.11e-03,-5.13e-03,-2.45e-10,-2.80e-04,-1.72e-03,-2.81e-04,-2.27e-10
1.17e+00,1.86e-18,-1.55e-19,1.25e-18,9.25e-01,-2.22e-22,-1.13e-19,-8.70e-20,9.28e-01,2.13e+00,-7.87e-03,-2.97e-03,-6.20e-03,4.44e-12,-2.46e-04,-2.35e-03,-2.47e-04,8.78e-12
1.19e+00,1.67e-18,-1.99e-19,7.95e-19,9.16e-01,2.90e-20,-1.70e-19,-1.38e-19,9.19e-01,2.39e+00,-9.56e-03,-3.97e-03,-7.30e-03,2.51e-10,-2.02e-04,-3.05e-03,-2.02e-04,2.38e-10
1.22e+00,2.68e-18,-2.27e-19,9.09e-19,9.07e-01,3.52e-20,0.00e+00,-2.84e-20,9.11e-01,2.64e+00,-1.13e-02,-5.10e-03,-8.41e-03,1.14e-10,-1.50e-04,-3.79e-03,-1.51e-04,1.17e-10
1.24e+00,2.44e-18,-1.81e-19,4.54e-19,8.98e-01,1.84e-20,0.00e+00,-1.77e-20,9.03e-01,2.88e+00,-1.32e-02,-6.35e-03,-9.54e-03,2.80e-11,-9.61e-05,-4.59e-03,-9.66e-05,5.23e-11
1.27e+00,2.44e-18,-1.87e-19,2.27e-19,8.90e-01,2.70e-20,3.40e-19,7.10e-20,8.94e-01,3.12e+00,-1.52e-02,-7.71e-03,-1.06e-02,3.37e-12,-4.10e-05,-5.41e-03,-4.12e-05,1.72e-11
1.29e+00,2.67e-18,-1.64e-19,-2.27e-19,8.81e-01,-5.68e-20,6.81e-19,7.81e-20,8.87e-01,3.35e+00,-1.73e-02,-9.18e-03,-1.17e-02,-7.55e-11,1.16e-05,-6.26e-03,1.17e-05,-8.02e-11
1.32e+00,2.27e-18,-9.19e-20,-1.13e-19,8.74e-01,-7.21e-20,4.54e-19,9.94e-20,8.79e-01,3.57e+00,-1.95e-02,-1.07e-02,-1.29e-02,-8.82e-11,5.96e-05,-7.13e-03,6.00e-05,-7.79e-11
1.34e+00,1.97e-18,-2.72e-19,4.54e-19,8.66e-01,-3.24e-20,1.13e-19,3.19e-20,8.71e-01,3.79e+00,-2.18e-02,-1.24e-02,-1.40e-02,-6.29e-10,1.00e-04,-8.02e-03,1.01e-04,-4.78e-10
1.37e+00,2.10e-18,-3.96e-19,5.68e-19,8.59e-01,2.50e-20,1.13e-19,9.94e-20,8.64e-01,4.00e+00,-2.41e-02,-1.41e-02,-1.51e-02,-1.24e-08,1.34e-04,-8.91e-03,1.34e-04,-1.24e-08
1.39e+00,1.87e-18,-2.87e-19,1.25e-18,8.51e-01,6.88e-21,0.00e+00,2.27e-19,8.57e-01,4.20e+00,-2.66e-02,-1.59e-02,-1.61e-02,-2.13e-09,1.59e-04,-9.80e-03,1.60e-04,-2.15e-09
1.42e+00,1.98e-18,-4.85e-19,5.68e-19,8.44e-01,-1.22e-19,-4.54e-19,5.68e-20,8.50e-01,4.41e+00,-2.90e-02,-1.78e-02,-1.72e-02,-3.20e-10,1.83e-04,-1.06e-02,1.84e-04,-3.56e-10
1.44e+00,3.49e-18,-3.16e-19,1.81e-18,8.38e-01,-6.22e-19,-1.36e-18,1.91e-19,8.44e-01,4.60e+00,-3.16e-02,-1.98e-02,-1.82e-02,1.58e-09,2.17e-04,-1.15e-02,2.18e-04,2.34e-09
1.47e+00,3.21e-18,-1.13e-18,3.40e-18,8.31e-01,-6.05e-19,-1.13e-18,1.43e-18,8.37e-01,4.79e+00,-3.42e-02,-2.18e-02,-1.92e-02,-1.59e-10,2.84e-04,-1.24e-02,2.86e-04,-1.22e-10
1.49e+00,3.09e-18,-1.12e-18,2.61e-18,8.25e-01,-6.47e-19,-1.36e-18,1.22e-18,8.31e-01,4.98e+00,-3.68e-02,-2.38e-02,-2.02e-02,-1.68e-09,3.86e-04,-1.32e-02,3.89e-04,-1.49e-09
1.52e+00,2.81e-18,-1.27e-18,1.13e-18,8.18e-01,-6.60e-19,-1.59e-18,1.61e-18,8.25e-01,5.17e+00,-3.96e-02,-2.59e-02,-2.12e-02,-1.63e-09,4.94e-04,-1.40e-02,4.97e-04,-1.56e-09
1.54e+00,3.63e-18,-1.21e-18,9.09e-19,8.12e-01,-8.22e-19,-1.81e-18,1.07e-18,8.18e-01,5.35e+00,-4.23e-02,-2.79e-02,-2.22e-02,-3.03e-10,5.90e-04,-1.47e-02,5.94e-04,-7.21e-10
1.57e+00,2.95e-18,-1.10e-18,1.36e-18,8.06e-01,-9.99e-19,-1.13e-18,8.24e-19,8.13e-01,5.52e+00,-4.51e-02,-3.00e-02,-2.31e-02,4.07e-12,6.73e-04,-1.55e-02,6.78e-04,2.29e-12
1.59e+00,2.78e-18,-1.20e-18,-3.40e-19,8.01e-01,-8.47e-19,-2.95e-18,8.52e-19,8.07e-01,5.70e+00,-4.79e-02,-3.21e-02,-2.40e-02,-4.12e-09,7.47e-04,-1.62e-02,7.53e-04,-4.43e-09
1.62e+00,3.72e-18,-8.54e-19,-1.36e-18,7.95e-01,-8.89e-19,-1.36e-18,5.61e-19,8.01e-01,5.87e+00,-5.07e-02,-3.42e-02,-2.48e-02,-7.74e-10,8.07e-04,-1.69e-02,8.13e-04,-1.00e-09
1.64e+00,6.08e-18,-2.29e-18,-3.06e-18,7.90e-01,-2.99e-18,-1.36e-18,-5.18e-19,7.96e-01,6.04e+00,-5.36e-02,-3.64e-02,-2.56e-02,-2.45e-11,8.48e-04,-1.75e-02,8.55e-04,-3.23e-11
1.67e+00,5.05e-18,-2.01e-18,-2.84e-18,7.84e-01,-2.53e-18,-2.04e-18,-5.89e-19,7.91e-01,6.20e+00,-5.64e-02,-3.86e-02,-2.64e-02,-9.29e-14,8.78e-04,-1.82e-02,8.84e-04,-2.53e-13
1.69e+00,4.85e-18,-2.34e-18,-3.29e-18,7.79e-01,-2.41e-18,-3.18e-18,-3.05e-19,7.85e-01,6.36e+00,-5.93e-02,-4.08e-02,-2.72e-02,-3.74e-10,8.93e-04,-1.88e-02,9.00e-04,-3.18e-10
1.72e+00,5.45e-18,-2.00e-18,-2.61e-18,7.74e-01,-2.58e-18,-3.86e-18,-2.69e-19,7.80e-01,6.52e+00,-6.22e-02,-4.30e-02,-2.79e-02,-7.50e-13,8.94e-04,-1.94e-02,9.01e-04,-1.12e-12
