F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,-7.81e-20,1.20e-20,2.27e-19,9.88e-01,1.19e-20,1.42e-19,5.10e-21,9.88e-01,3.79e-01,7.34e-04,2.69e-04,7.07e-04,-2.23e-11,3.23e-03,2.60e-04,3.23e-03,-1.43e-11
1.04e+00,-4.26e-20,9.65e-21,3.40e-19,9.77e-01,-4.49e-21,-5.68e-20,4.35e-20,9.77e-01,7.40e-01,1.40e-03,4.48e-04,1.30e-03,-6.64e-11,6.55e-03,4.17e-04,6.55e-03,-6.34e-11
1.07e+00,1.06e-19,-6.64e-20,1.70e-19,9.66e-01,7.58e-21,0.00e+00,5.15e-20,9.66e-01,1.08e+00,2.00e-03,5.30e-04,1.80e-03,-9.74e-11,9.93e-03,4.77e-04,9.93e-03,-9.31e-11
1.09e+00,1.98e-19,4.46e-20,-5.68e-20,9.56e-01,-1.70e-20,3.97e-19,1.13e-19,9.56e-01,1.41e+00,2.55e-03,5.11e-04,2.22e-03,-2.06e-10,1.33e-02,4.44e-04,1.33e-02,-2.12e-10
1.12e+00,2.98e-19,1.20e-19,-1.13e-19,9.46e-01,-8.56e-20,3.40e-19,5.32e-20,9.46e-01,1.73e+00,3.06e-03,3.87e-04,2.57e-03,-1.09e-10,1.68e-02,3.25e-04,1.68e-02,-1.28e-10
1.14e+00,-5.68e-20,1.06e-19,-2.27e-19,9.36e-01,-1.04e-19,6.81e-19,7.54e-20,9.36e-01,2.03e+00,3.51e-03,1.55e-04,2.86e-03,-8.80e-11,2.03e-02,1.26e-04,2.03e-02,-1.13e-10
1.17e+00,-3.40e-19,1.79e-20,4.54e-19,9.27e-01,-1.29e-19,6.81e-19,1.66e-19,9.27e-01,2.33e+00,3.93e-03,-1.84e-04,3.10e-03,-9.05e-11,2.38e-02,-1.45e-04,2.38e-02,-9.29e-11
1.19e+00,-2.55e-19,3.41e-20,5.68e-19,9.18e-01,-1.06e-19,1.25e-18,2.14e-19,9.18e-01,2.61e+00,4.32e-03,-6.34e-04,3.30e-03,1.89e-10,2.73e-02,-4.85e-04,2.74e-02,1.96e-10
1.22e+00,-3.97e-19,-1.14e-19,2.27e-19,9.09e-01,-5.51e-20,1.47e-18,1.24e-19,9.09e-01,2.89e+00,4.68e-03,-1.19e-03,3.47e-03,-9.91e-11,3.09e-02,-8.86e-04,3.09e-02,-9.76e-11
1.24e+00,1.13e-19,-7.01e-20,4.54e-19,9.01e-01,-5.20e-20,9.09e-19,3.19e-20,9.01e-01,3.15e+00,5.01e-03,-1.85e-03,3.61e-03,-1.03e-10,3.44e-02,-1.34e-03,3.44e-02,-1.13e-10
1.27e+00,2.55e-19,-8.34e-20,4.54e-19,8.92e-01,-7.21e-20,1.47e-18,9.94e-20,8.93e-01,3.41e+00,5.34e-03,-2.63e-03,3.74e-03,-7.29e-07,3.79e-02,-1.84e-03,3.80e-02,-7.10e-07
1.29e+00,3.69e-19,-1.73e-19,9.09e-19,8.84e-01,2.97e-20,1.47e-18,2.16e-19,8.85e-01,3.66e+00,5.65e-03,-3.51e-03,3.84e-03,3.74e-11,4.14e-02,-2.39e-03,4.15e-02,3.45e-11
1.32e+00,3.69e-19,-1.13e-19,4.54e-19,8.77e-01,-5.02e-20,1.13e-18,9.94e-20,8.77e-01,3.90e+00,5.95e-03,-4.49e-03,3.93e-03,2.06e-09,4.49e-02,-2.97e-03,4.49e-02,8.52e-10
1.34e+00,8.80e-19,-2.68e-19,6.81e-19,8.69e-01,-4.81e-20,2.95e-18,1.03e-19,8.70e-01,4.14e+00,6.23e-03,-5.56e-03,4.01e-03,2.90e-11,4.84e-02,-3.58e-03,4.84e-02,-1.03e-10
1.37e+00,4.54e-19,1.93e-19,6.81e-19,8.62e-01,-3.12e-19,3.86e-18,1.64e-18,8.62e-01,4.37e+00,6.50e-03,-6.76e-03,4.07e-03,1.67e-10,5.18e-02,-4.24e-03,5.18e-02,2.10e-10
1.39e+00,1.25e-18,2.93e-19,0.00e+00,8.55e-01,-1.21e-19,3.86e-18,1.45e-18,8.55e-01,4.59e+00,6.69e-03,-8.09e-03,4.09e-03,-5.93e-11,5.51e-02,-4.94e-03,5.52e-02,-4.14e-11
1.42e+00,7.38e-19,1.82e-19,-4.54e-19,8.48e-01,-1.95e-19,4.09e-18,1.45e-18,8.48e-01,4.81e+00,6.83e-03,-9.54e-03,4.06e-03,1.64e-11,5.84e-02,-5.68e-03,5.85e-02,-7.07e-12
1.44e+00,1.30e-18,9.94e-20,0.00e+00,8.41e-01,-2.98e-19,4.09e-18,1.32e-18,8.42e-01,5.03e+00,6.91e-03,-1.10e-02,4.01e-03,-6.51e-12,6.16e-02,-6.44e-03,6.16e-02,-8.79e-12
1.47e+00,1.02e-18,2.13e-20,-2.27e-19,8.35e-01,5.90e-20,3.18e-18,1.34e-18,8.35e-01,5.24e+00,6.94e-03,-1.27e-02,3.93e-03,-2.11e-14,6.47e-02,-7.20e-03,6.47e-02,-1.57e-14
1.49e+00,1.02e-18,1.93e-19,-4.54e-19,8.28e-01,-2.52e-19,3.18e-18,1.57e-18,8.29e-01,5.44e+00,6.92e-03,-1.43e-02,3.82e-03,4.56e-10,6.76e-02,-7.95e-03,6.76e-02,1.19e-10
1.52e+00,1.07e-18,5.77e-20,-1.36e-18,8.22e-01,-7.08e-20,3.86e-18,1.83e-18,8.23e-01,5.64e+00,6.85e-03,-1.61e-02,3.69e-03,-1.40e-10,7.04e-02,-8.71e-03,7.04e-02,-1.85e-10
