F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,-1.27e-19,2.48e-19,3.40e-19,9.58e-01,1.29e-20,-1.91e-19,1.39e-20,9.57e-01,1.05e+00,-1.52e-03,-1.06e-03,-1.52e-03,-3.11e-09,-2.19e-03,-1.06e-03,-2.19e-03,-3.13e-09
1.20e+00,2.84e-20,5.04e-19,2.98e-19,9.22e-01,2.34e-19,3.26e-19,2.70e-19,9.22e-01,1.93e+00,-3.12e-03,-2.15e-03,-3.09e-03,-7.45e-09,-4.16e-03,-2.13e-03,-4.16e-03,-7.50e-09
1.30e+00,-2.84e-19,4.83e-19,-8.52e-20,8.91e-01,4.57e-19,5.25e-19,3.33e-20,8.91e-01,2.69e+00,-4.77e-03,-3.25e-03,-4.68e-03,-1.33e-08,-6.01e-03,-3.19e-03,-6.01e-03,-1.34e-08
1.40e+00,-1.07e-18,7.17e-19,6.81e-19,8.65e-01,3.49e-19,8.52e-19,-4.39e-19,8.64e-01,3.36e+00,-6.46e-03,-4.37e-03,-6.24e-03,-1.89e-08,-7.84e-03,-4.23e-03,-7.84e-03,-1.90e-08
1.50e+00,5.68e-20,5.68e-20,-3.40e-19,8.42e-01,5.50e-19,1.34e-18,-3.84e-19,8.41e-01,3.97e+00,-8.19e-03,-5.51e-03,-7.78e-03,-2.45e-08,-9.71e-03,-5.25e-03,-9.70e-03,-2.47e-08
1.60e+00,-3.97e-19,5.39e-19,7.95e-19,8.22e-01,9.19e-19,1.19e-18,-2.29e-19,8.21e-01,4.53e+00,-9.94e-03,-6.68e-03,-9.27e-03,-3.09e-08,-1.16e-02,-6.26e-03,-1.16e-02,-3.13e-08
1.70e+00,3.97e-19,-2.13e-19,1.30e-18,8.04e-01,1.07e-18,5.25e-19,-3.48e-19,8.03e-01,5.05e+00,-1.17e-02,-7.87e-03,-1.07e-02,-3.93e-08,-1.37e-02,-7.26e-03,-1.37e-02,-4.01e-08
1.79e+00,3.40e-19,-1.31e-18,1.81e-18,7.89e-01,1.43e-18,1.98e-19,-1.63e-19,7.88e-01,5.54e+00,-1.34e-02,-9.09e-03,-1.20e-02,-5.12e-08,-1.59e-02,-8.23e-03,-1.59e-02,-5.28e-08
1.90e+00,3.18e-18,-1.91e-18,-1.13e-19,7.75e-01,6.70e-19,3.40e-19,-6.22e-19,7.74e-01,6.01e+00,-1.52e-02,-1.03e-02,-1.33e-02,-6.88e-08,-1.82e-02,-9.18e-03,-1.82e-02,-7.19e-08
2.00e+00,5.45e-18,-4.41e-18,-3.63e-18,7.64e-01,4.01e-19,3.83e-19,-5.18e-19,7.62e-01,6.46e+00,-1.70e-02,-1.15e-02,-1.46e-02,-9.61e-08,-2.07e-02,-1.01e-02,-2.07e-02,-1.01e-07
