F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,5.61e-18,9.91e-18,2.20e-19,9.56e-01,1.85e-18,-1.06e-17,-1.28e-18,9.57e-01,1.22e+00,5.17e-03,2.77e-04,5.16e-03,-2.30e-11,2.82e-03,2.74e-04,2.82e-03,-2.40e-11
1.20e+00,-6.49e-18,1.83e-17,-7.95e-18,9.20e-01,7.72e-18,-1.50e-17,-2.33e-18,9.21e-01,2.22e+00,1.03e-02,1.90e-03,1.02e-02,-2.03e-10,5.21e-03,1.88e-03,5.22e-03,-1.91e-10
1.29e+00,-1.47e-17,2.64e-17,-1.24e-17,8.90e-01,1.30e-17,-1.31e-17,-6.30e-18,8.92e-01,3.08e+00,1.55e-02,4.57e-03,1.54e-02,-6.48e-10,7.54e-03,4.50e-03,7.55e-03,-5.69e-10
1.40e+00,-1.23e-17,1.88e-17,-6.67e-18,8.65e-01,9.82e-18,-2.42e-17,-4.85e-18,8.67e-01,3.84e+00,2.09e-02,8.02e-03,2.06e-02,-1.35e-09,1.00e-02,7.87e-03,1.00e-02,-1.13e-09
1.50e+00,-2.18e-18,9.32e-18,-1.69e-17,8.43e-01,9.98e-18,-1.90e-17,-6.05e-18,8.46e-01,4.55e+00,2.64e-02,1.21e-02,2.59e-02,-2.93e-09,1.28e-02,1.18e-02,1.29e-02,-2.31e-09
1.60e+00,-2.17e-17,9.09e-18,-1.04e-17,8.26e-01,7.58e-18,3.18e-18,-6.90e-18,8.29e-01,5.20e+00,3.21e-02,1.67e-02,3.13e-02,-6.36e-09,1.61e-02,1.62e-02,1.61e-02,-4.70e-09
1.70e+00,-1.64e-17,4.54e-18,1.76e-18,8.12e-01,1.51e-17,-8.86e-18,-4.28e-18,8.15e-01,5.82e+00,3.79e-02,2.17e-02,3.67e-02,-1.28e-08,1.98e-02,2.10e-02,1.98e-02,-8.84e-09
1.79e+00,-1.87e-18,-2.29e-17,-3.75e-18,8.00e-01,1.75e-17,-1.95e-17,-9.76e-18,8.04e-01,6.42e+00,4.38e-02,2.72e-02,4.22e-02,-2.42e-08,2.40e-02,2.61e-02,2.40e-02,-1.57e-08
1.89e+00,6.36e-18,-3.91e-17,-8.86e-18,7.91e-01,1.23e-17,-2.18e-17,-1.23e-17,7.96e-01,6.99e+00,5.00e-02,3.30e-02,4.78e-02,-4.54e-08,2.86e-02,3.15e-02,2.86e-02,-2.86e-08
1.99e+00,-9.09e-18,-2.81e-17,-1.79e-17,7.85e-01,2.22e-17,-3.81e-17,-1.87e-17,7.90e-01,7.54e+00,5.63e-02,3.91e-02,5.35e-02,-9.47e-08,3.38e-02,3.73e-02,3.38e-02,-5.95e-08
