F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,-2.53e-19,5.47e-20,-5.68e-20,9.88e-01,-4.23e-20,4.26e-20,6.70e-20,9.88e-01,3.31e-01,8.18e-04,-2.81e-04,7.89e-04,1.68e-11,9.88e-04,-2.71e-04,9.88e-04,1.21e-11
1.04e+00,-9.94e-20,1.20e-19,-1.70e-19,9.77e-01,-8.56e-20,8.52e-20,5.59e-20,9.77e-01,6.47e-01,1.73e-03,-5.19e-04,1.61e-03,-5.06e-11,1.95e-03,-4.83e-04,1.95e-03,-4.14e-11
1.07e+00,-1.77e-20,-3.21e-21,0.00e+00,9.66e-01,-7.78e-20,5.68e-20,9.05e-20,9.66e-01,9.50e-01,2.75e-03,-7.14e-04,2.47e-03,2.73e-11,2.91e-03,-6.42e-04,2.91e-03,4.57e-11
1.09e+00,3.83e-19,-4.48e-20,1.70e-19,9.56e-01,-6.97e-20,5.68e-20,4.26e-20,9.55e-01,1.23e+00,3.86e-03,-8.67e-04,3.35e-03,-1.49e-10,3.86e-03,-7.53e-04,3.86e-03,-1.35e-10
1.12e+00,5.25e-19,-3.65e-20,6.25e-19,9.46e-01,-8.87e-20,0.00e+00,9.23e-20,9.45e-01,1.51e+00,5.04e-03,-9.81e-04,4.24e-03,-5.29e-12,4.80e-03,-8.24e-04,4.79e-03,-2.20e-12
1.14e+00,3.12e-19,-8.74e-20,5.68e-19,9.36e-01,-1.30e-19,-1.70e-19,6.74e-20,9.36e-01,1.78e+00,6.30e-03,-1.05e-03,5.13e-03,-1.51e-10,5.72e-03,-8.60e-04,5.72e-03,-1.59e-10
1.17e+00,5.25e-19,-1.74e-19,5.68e-19,9.26e-01,-1.38e-19,-1.13e-19,1.06e-19,9.26e-01,2.04e+00,7.63e-03,-1.09e-03,6.01e-03,-3.84e-10,6.64e-03,-8.66e-04,6.64e-03,-4.07e-10
1.19e+00,2.55e-19,-2.45e-19,1.25e-18,9.17e-01,-1.33e-19,-2.27e-19,1.03e-19,9.17e-01,2.29e+00,9.01e-03,-1.10e-03,6.89e-03,-2.27e-10,7.56e-03,-8.46e-04,7.56e-03,-2.36e-10
1.22e+00,8.52e-20,-1.07e-19,7.95e-19,9.09e-01,-1.66e-19,-4.54e-19,7.81e-20,9.08e-01,2.53e+00,1.04e-02,-1.08e-03,7.76e-03,-1.84e-10,8.47e-03,-8.03e-04,8.47e-03,-1.69e-10
1.24e+00,-2.27e-19,-2.26e-19,1.13e-18,9.00e-01,-1.80e-19,-1.13e-19,1.91e-19,9.00e-01,2.76e+00,1.19e-02,-1.03e-03,8.60e-03,1.74e-10,9.37e-03,-7.43e-04,9.37e-03,1.78e-10
