F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,-2.13e-20,-6.29e-20,-1.56e-19,9.88e-01,-2.88e-20,3.65e-19,8.52e-20,9.89e-01,4.71e-01,2.44e-03,1.13e-03,2.35e-03,1.59e-10,2.60e-04,1.09e-03,2.60e-04,1.94e-11
1.04e+00,-1.27e-19,-1.18e-20,-3.69e-19,9.76e-01,-3.44e-20,3.05e-19,1.43e-19,9.78e-01,9.22e-01,5.03e-03,2.24e-03,4.68e-03,1.40e-10,5.89e-04,2.08e-03,5.90e-04,8.89e-11
1.07e+00,-3.26e-19,-6.88e-20,-7.67e-19,9.66e-01,-1.58e-20,2.13e-19,1.81e-19,9.68e-01,1.35e+00,7.76e-03,3.32e-03,6.97e-03,-2.08e-10,9.89e-04,2.99e-03,9.92e-04,-2.20e-10
1.09e+00,-4.68e-19,-9.85e-20,-1.53e-18,9.55e-01,7.20e-20,-5.96e-19,1.49e-19,9.58e-01,1.76e+00,1.06e-02,4.38e-03,9.22e-03,-1.08e-10,1.45e-03,3.82e-03,1.46e-03,-1.19e-10
1.12e+00,-6.39e-19,7.03e-20,-2.78e-18,9.45e-01,3.99e-20,-6.53e-19,1.49e-19,9.49e-01,2.16e+00,1.35e-02,5.45e-03,1.14e-02,8.36e-11,1.99e-03,4.60e-03,2.00e-03,2.27e-11
1.14e+00,-1.07e-18,8.88e-20,-3.06e-18,9.35e-01,-2.22e-21,-5.11e-19,2.84e-20,9.40e-01,2.54e+00,1.66e-02,6.52e-03,1.35e-02,1.46e-10,2.60e-03,5.33e-03,2.61e-03,6.11e-11
1.17e+00,-4.54e-19,-9.54e-20,-3.18e-18,9.25e-01,3.08e-20,8.52e-20,-1.42e-20,9.31e-01,2.91e+00,1.98e-02,7.61e-03,1.56e-02,1.05e-11,3.27e-03,6.03e-03,3.29e-03,4.47e-13
1.19e+00,-1.42e-19,-1.31e-19,-3.52e-18,9.16e-01,-2.44e-21,-3.69e-19,-7.10e-21,9.23e-01,3.26e+00,2.31e-02,8.73e-03,1.76e-02,5.81e-11,3.99e-03,6.72e-03,4.02e-03,3.92e-11
1.22e+00,-3.97e-19,-5.77e-20,-3.63e-18,9.07e-01,8.01e-20,-9.37e-19,-1.98e-19,9.14e-01,3.60e+00,2.64e-02,9.89e-03,1.96e-02,1.79e-11,4.78e-03,7.38e-03,4.82e-03,1.36e-11
1.24e+00,-5.68e-19,-1.74e-19,-3.63e-18,8.98e-01,2.03e-19,-3.40e-19,-3.12e-19,9.07e-01,3.94e+00,2.99e-02,1.10e-02,2.15e-02,-1.58e-11,5.62e-03,8.04e-03,5.67e-03,-2.60e-11
1.27e+00,-5.11e-19,-3.03e-19,-3.18e-18,8.90e-01,1.43e-19,-4.54e-19,-9.23e-20,8.99e-01,4.26e+00,3.34e-02,1.23e-02,2.33e-02,-3.80e-11,6.50e-03,8.70e-03,6.57e-03,-6.31e-11
1.29e+00,5.68e-20,-4.30e-19,-3.40e-18,8.82e-01,3.17e-20,-2.27e-19,-3.40e-19,8.92e-01,4.57e+00,3.69e-02,1.36e-02,2.50e-02,3.41e-11,7.43e-03,9.35e-03,7.52e-03,8.90e-11
1.32e+00,3.97e-19,2.61e-19,-4.54e-18,8.74e-01,2.17e-20,-5.11e-19,-1.13e-18,8.84e-01,4.87e+00,4.05e-02,1.49e-02,2.67e-02,-7.31e-11,8.39e-03,9.97e-03,8.49e-03,-1.08e-10
1.34e+00,1.13e-19,5.23e-20,-5.00e-18,8.66e-01,-4.32e-19,-6.25e-19,-1.44e-18,8.77e-01,5.17e+00,4.41e-02,1.62e-02,2.83e-02,-2.01e-09,9.36e-03,1.05e-02,9.48e-03,-1.94e-09
1.37e+00,-1.13e-18,7.45e-20,-3.63e-18,8.58e-01,-3.24e-19,4.54e-19,-1.16e-18,8.71e-01,5.46e+00,4.77e-02,1.75e-02,2.98e-02,1.35e-12,1.03e-02,1.11e-02,1.05e-02,7.95e-13
