F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,2.20e-19,-1.24e-19,-1.63e-19,9.57e-01,2.45e-19,5.04e-19,2.56e-19,9.57e-01,1.03e+00,-1.94e-04,-9.35e-07,-1.94e-04,-2.64e-09,-1.00e-03,-1.08e-06,-1.00e-03,-2.64e-09
1.20e+00,6.74e-19,-5.68e-20,-1.49e-19,9.22e-01,4.37e-19,1.27e-19,2.76e-19,9.21e-01,1.89e+00,-3.70e-04,8.86e-05,-3.67e-04,-5.50e-09,-1.92e-03,8.63e-05,-1.92e-03,-5.45e-09
1.30e+00,1.58e-18,-1.13e-19,-1.42e-19,8.91e-01,9.94e-20,-5.68e-19,5.47e-19,8.90e-01,2.63e+00,-5.41e-04,2.62e-04,-5.30e-04,-9.45e-09,-2.80e-03,2.51e-04,-2.79e-03,-9.36e-09
1.40e+00,1.10e-18,-6.25e-19,8.24e-19,8.64e-01,-1.90e-19,-5.11e-19,2.04e-19,8.63e-01,3.29e+00,-7.13e-04,5.17e-04,-6.88e-04,-1.37e-08,-3.63e-03,4.81e-04,-3.62e-03,-1.36e-08
1.50e+00,1.77e-19,-1.36e-18,2.13e-19,8.40e-01,-3.03e-19,-1.19e-18,5.32e-20,8.40e-01,3.88e+00,-8.88e-04,8.46e-04,-8.41e-04,-1.83e-08,-4.42e-03,7.66e-04,-4.41e-03,-1.80e-08
1.60e+00,7.95e-19,-6.25e-19,-3.55e-19,8.20e-01,-1.88e-19,-9.09e-19,7.21e-19,8.19e-01,4.43e+00,-1.06e-03,1.24e-03,-9.86e-04,-2.36e-08,-5.17e-03,1.09e-03,-5.16e-03,-2.30e-08
1.70e+00,-6.96e-19,-9.09e-19,1.00e-18,8.02e-01,-6.39e-20,-2.72e-18,9.41e-19,8.01e-01,4.94e+00,-1.24e-03,1.70e-03,-1.12e-03,-3.03e-08,-5.87e-03,1.44e-03,-5.86e-03,-2.91e-08
1.80e+00,-1.09e-18,-1.81e-18,1.16e-18,7.86e-01,-3.44e-19,6.81e-19,1.22e-18,7.85e-01,5.42e+00,-1.42e-03,2.21e-03,-1.25e-03,-3.95e-08,-6.51e-03,1.81e-03,-6.51e-03,-3.74e-08
1.90e+00,-2.74e-18,-3.40e-18,1.70e-18,7.72e-01,-1.81e-19,2.61e-18,1.03e-18,7.70e-01,5.88e+00,-1.60e-03,2.77e-03,-1.36e-03,-5.26e-08,-7.08e-03,2.19e-03,-7.08e-03,-4.93e-08
2.00e+00,-1.64e-18,-2.38e-18,8.80e-19,7.59e-01,5.68e-20,1.93e-18,1.13e-18,7.58e-01,6.31e+00,-1.78e-03,3.36e-03,-1.47e-03,-7.23e-08,-7.58e-03,2.56e-03,-7.58e-03,-6.71e-08
