F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,-9.23e-20,-1.13e-19,5.39e-19,9.58e-01,9.32e-21,1.06e-19,-1.73e-19,9.58e-01,1.11e+00,-1.48e-03,-1.36e-03,-1.48e-03,-4.03e-09,-1.04e-03,-1.36e-03,-1.04e-03,-4.06e-09
1.20e+00,-1.42e-19,-2.55e-19,9.37e-19,9.22e-01,2.40e-19,4.26e-19,-3.01e-20,9.23e-01,2.03e+00,-3.20e-03,-2.99e-03,-3.17e-03,-9.58e-09,-2.04e-03,-2.96e-03,-2.04e-03,-9.63e-09
1.30e+00,5.68e-20,5.68e-20,1.33e-18,8.92e-01,5.54e-19,0.00e+00,7.63e-20,8.94e-01,2.83e+00,-5.07e-03,-4.83e-03,-4.97e-03,-1.78e-08,-3.04e-03,-4.74e-03,-3.04e-03,-1.78e-08
1.40e+00,9.09e-19,3.40e-19,1.47e-18,8.66e-01,2.55e-19,-2.27e-19,-4.97e-20,8.68e-01,3.53e+00,-7.06e-03,-6.86e-03,-6.82e-03,-2.64e-08,-4.10e-03,-6.63e-03,-4.10e-03,-2.65e-08
1.50e+00,2.21e-18,6.81e-19,2.84e-18,8.44e-01,3.87e-19,3.40e-19,-3.26e-19,8.46e-01,4.17e+00,-9.13e-03,-9.06e-03,-8.68e-03,-3.53e-08,-5.21e-03,-8.61e-03,-5.22e-03,-3.55e-08
1.60e+00,1.70e-19,-1.13e-19,2.33e-18,8.24e-01,3.80e-19,9.09e-19,-9.23e-20,8.28e-01,4.76e+00,-1.12e-02,-1.14e-02,-1.05e-02,-4.63e-08,-6.40e-03,-1.06e-02,-6.41e-03,-4.69e-08
1.70e+00,4.54e-19,-6.81e-19,3.29e-18,8.08e-01,4.58e-19,2.27e-19,-5.32e-19,8.11e-01,5.31e+00,-1.34e-02,-1.39e-02,-1.23e-02,-6.15e-08,-7.65e-03,-1.27e-02,-7.68e-03,-6.28e-08
1.80e+00,3.97e-19,-2.27e-18,3.40e-18,7.93e-01,1.77e-19,-2.27e-19,-3.90e-19,7.98e-01,5.83e+00,-1.56e-02,-1.65e-02,-1.40e-02,-8.33e-08,-8.96e-03,-1.48e-02,-9.01e-03,-8.65e-08
1.90e+00,1.02e-18,-1.13e-18,4.09e-18,7.81e-01,-2.91e-19,-1.36e-18,-1.98e-19,7.86e-01,6.32e+00,-1.79e-02,-1.93e-02,-1.57e-02,-1.15e-07,-1.03e-02,-1.69e-02,-1.04e-02,-1.22e-07
2.00e+00,1.47e-18,-4.54e-19,2.15e-18,7.70e-01,-4.61e-19,0.00e+00,5.04e-19,7.76e-01,6.80e+00,-2.01e-02,-2.21e-02,-1.73e-02,-1.65e-07,-1.17e-02,-1.89e-02,-1.18e-02,-1.80e-07
