F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,1.03e-19,-8.05e-20,-2.55e-19,9.88e-01,-4.78e-20,-2.27e-19,1.11e-19,9.88e-01,4.53e-01,-2.92e-03,4.01e-03,-2.82e-03,-5.51e-11,-6.94e-04,3.87e-03,-6.94e-04,-7.78e-11
1.04e+00,7.81e-20,-6.85e-20,1.70e-19,9.77e-01,9.32e-21,3.12e-19,1.12e-19,9.77e-01,8.86e-01,-6.02e-03,8.05e-03,-5.60e-03,-1.75e-11,-1.46e-03,7.50e-03,-1.46e-03,-5.25e-11
1.07e+00,-9.94e-20,-8.49e-20,-2.84e-19,9.66e-01,-6.32e-20,3.69e-19,1.19e-20,9.67e-01,1.30e+00,-9.27e-03,1.21e-02,-8.34e-03,-2.95e-10,-2.31e-03,1.09e-02,-2.31e-03,-3.10e-10
1.09e+00,-7.10e-19,-1.60e-19,-5.68e-19,9.56e-01,-8.65e-21,7.38e-19,9.59e-20,9.57e-01,1.69e+00,-1.26e-02,1.62e-02,-1.10e-02,-2.31e-10,-3.22e-03,1.41e-02,-3.23e-03,-2.12e-10
1.12e+00,-1.06e-18,-8.96e-20,-3.40e-19,9.46e-01,1.77e-21,6.25e-19,1.84e-19,9.47e-01,2.07e+00,-1.61e-02,2.02e-02,-1.36e-02,-6.97e-10,-4.19e-03,1.70e-02,-4.20e-03,-6.30e-10
1.14e+00,-1.12e-18,-1.80e-19,-2.27e-19,9.37e-01,-2.84e-20,0.00e+00,1.96e-19,9.38e-01,2.44e+00,-1.98e-02,2.43e-02,-1.61e-02,-2.18e-11,-5.21e-03,1.98e-02,-5.22e-03,-1.90e-11
1.17e+00,-8.80e-19,-1.46e-19,-5.68e-19,9.27e-01,-9.10e-20,1.13e-19,1.81e-19,9.29e-01,2.80e+00,-2.35e-02,2.84e-02,-1.85e-02,2.12e-11,-6.28e-03,2.25e-02,-6.29e-03,2.80e-11
1.19e+00,-7.95e-19,-2.24e-19,-4.54e-19,9.18e-01,-8.43e-20,-2.27e-19,1.03e-19,9.20e-01,3.14e+00,-2.73e-02,3.25e-02,-2.09e-02,2.59e-10,-7.38e-03,2.49e-02,-7.39e-03,2.63e-10
1.22e+00,-7.10e-19,-2.39e-19,4.54e-19,9.10e-01,-1.78e-19,4.54e-19,1.95e-20,9.11e-01,3.47e+00,-3.11e-02,3.65e-02,-2.31e-02,9.67e-13,-8.51e-03,2.72e-02,-8.53e-03,3.65e-12
1.24e+00,-2.55e-19,-4.88e-20,1.59e-18,9.01e-01,-2.23e-19,-5.68e-19,8.52e-20,9.03e-01,3.79e+00,-3.50e-02,4.06e-02,-2.53e-02,1.36e-11,-9.67e-03,2.93e-02,-9.69e-03,1.23e-11
1.27e+00,-9.94e-19,-1.62e-19,4.54e-19,8.93e-01,-2.47e-19,-4.54e-19,2.00e-19,8.95e-01,4.10e+00,-3.90e-02,4.46e-02,-2.73e-02,6.30e-11,-1.08e-02,3.13e-02,-1.08e-02,6.75e-11
1.29e+00,-3.97e-19,8.30e-20,0.00e+00,8.85e-01,-2.85e-19,0.00e+00,1.27e-19,8.87e-01,4.41e+00,-4.29e-02,4.86e-02,-2.92e-02,4.30e-09,-1.20e-02,3.32e-02,-1.20e-02,7.71e-09
1.32e+00,-7.67e-19,3.10e-19,-6.81e-19,8.78e-01,-1.80e-19,6.81e-19,1.38e-19,8.80e-01,4.70e+00,-4.69e-02,5.25e-02,-3.11e-02,-9.10e-11,-1.32e-02,3.49e-02,-1.33e-02,-2.93e-11
