F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,-2.91e-19,4.18e-20,-3.55e-19,9.88e-01,-8.74e-21,-5.68e-20,-7.05e-20,9.88e-01,4.62e-01,2.43e-03,-2.27e-03,2.34e-03,-6.09e-11,-2.31e-03,-2.19e-03,-2.31e-03,-2.38e-11
1.04e+00,-2.84e-19,8.53e-20,-5.68e-19,9.78e-01,-1.76e-20,1.98e-19,-2.22e-20,9.77e-01,9.04e-01,4.98e-03,-4.79e-03,4.64e-03,5.43e-11,-4.41e-03,-4.45e-03,-4.40e-03,4.69e-11
1.07e+00,-5.39e-19,2.16e-19,-6.81e-19,9.67e-01,-7.43e-21,-2.84e-19,6.74e-20,9.66e-01,1.32e+00,7.65e-03,-7.50e-03,6.89e-03,-1.63e-10,-6.28e-03,-6.74e-03,-6.28e-03,-1.73e-10
1.09e+00,-7.81e-19,2.84e-19,-9.09e-19,9.57e-01,-4.01e-20,-1.70e-19,6.74e-20,9.56e-01,1.73e+00,1.04e-02,-1.03e-02,9.08e-03,-1.23e-10,-7.94e-03,-9.02e-03,-7.93e-03,-1.24e-10
1.12e+00,-1.42e-20,2.81e-19,-1.47e-18,9.48e-01,-4.78e-20,-9.09e-19,-3.90e-20,9.46e-01,2.11e+00,1.32e-02,-1.33e-02,1.12e-02,-1.26e-10,-9.37e-03,-1.12e-02,-9.35e-03,-1.29e-10
1.14e+00,2.84e-19,4.71e-19,-1.36e-18,9.38e-01,-1.78e-20,-1.13e-18,3.55e-20,9.36e-01,2.49e+00,1.62e-02,-1.65e-02,1.32e-02,-1.84e-10,-1.05e-02,-1.34e-02,-1.05e-02,-2.19e-10
1.17e+00,4.54e-19,4.28e-19,-9.09e-19,9.29e-01,4.48e-20,-2.27e-19,-8.88e-20,9.27e-01,2.85e+00,1.92e-02,-1.97e-02,1.52e-02,3.45e-10,-1.15e-02,-1.55e-02,-1.15e-02,3.68e-10
1.19e+00,7.67e-19,3.86e-19,-1.36e-18,9.21e-01,4.62e-20,-3.40e-19,-7.45e-20,9.18e-01,3.20e+00,2.23e-02,-2.30e-02,1.71e-02,1.70e-10,-1.23e-02,-1.76e-02,-1.23e-02,1.60e-10
1.22e+00,1.98e-19,3.44e-19,-1.70e-18,9.12e-01,1.02e-19,-5.68e-19,-4.97e-20,9.09e-01,3.53e+00,2.55e-02,-2.63e-02,1.90e-02,-3.94e-10,-1.29e-02,-1.95e-02,-1.29e-02,-4.22e-10
1.24e+00,3.40e-19,4.97e-19,-2.27e-19,9.04e-01,6.20e-20,-1.25e-18,-4.61e-20,9.00e-01,3.86e+00,2.87e-02,-2.96e-02,2.08e-02,-2.54e-10,-1.33e-02,-2.13e-02,-1.33e-02,-2.33e-10
1.27e+00,2.84e-19,5.38e-19,-1.36e-18,8.96e-01,1.44e-19,-6.81e-19,8.16e-20,8.92e-01,4.17e+00,3.20e-02,-3.30e-02,2.25e-02,-2.79e-11,-1.35e-02,-2.31e-02,-1.35e-02,-4.28e-11
1.29e+00,1.70e-19,5.52e-19,-1.36e-18,8.88e-01,6.00e-20,4.54e-19,2.69e-19,8.84e-01,4.48e+00,3.54e-02,-3.63e-02,2.42e-02,-1.64e-10,-1.36e-02,-2.47e-02,-1.35e-02,-3.36e-10
1.32e+00,5.68e-20,5.36e-19,-2.27e-19,8.81e-01,-2.30e-19,-1.36e-18,6.39e-20,8.76e-01,4.78e+00,3.87e-02,-3.96e-02,2.58e-02,-7.04e-12,-1.34e-02,-2.62e-02,-1.34e-02,-6.01e-12
1.34e+00,-7.95e-19,4.80e-19,2.95e-18,8.74e-01,4.87e-19,-1.36e-18,4.51e-19,8.69e-01,5.07e+00,4.22e-02,-4.29e-02,2.73e-02,4.96e-10,-1.31e-02,-2.76e-02,-1.30e-02,8.30e-10
1.37e+00,-9.09e-19,6.55e-19,1.13e-18,8.67e-01,7.24e-19,-2.72e-18,6.00e-19,8.62e-01,5.35e+00,4.57e-02,-4.62e-02,2.88e-02,1.57e-11,-1.25e-02,-2.90e-02,-1.24e-02,-2.87e-10
1.39e+00,-1.93e-18,4.10e-19,3.18e-18,8.60e-01,1.06e-18,-3.40e-18,2.13e-18,8.55e-01,5.62e+00,4.93e-02,-4.95e-02,3.03e-02,8.85e-10,-1.18e-02,-3.02e-02,-1.18e-02,-2.24e-09
1.42e+00,-2.67e-18,6.76e-19,3.18e-18,8.53e-01,7.87e-19,-9.09e-19,2.56e-18,8.48e-01,5.89e+00,5.30e-02,-5.25e-02,3.17e-02,1.11e-10,-1.13e-02,-3.12e-02,-1.13e-02,2.42e-11
1.44e+00,-3.18e-18,9.15e-19,2.27e-18,8.47e-01,1.05e-18,-4.54e-19,3.27e-18,8.41e-01,6.15e+00,5.69e-02,-5.52e-02,3.32e-02,-3.42e-12,-1.09e-02,-3.20e-02,-1.08e-02,-4.93e-12
1.47e+00,-4.66e-18,1.42e-18,2.72e-18,8.40e-01,6.50e-19,-2.50e-18,3.96e-18,8.35e-01,6.41e+00,6.08e-02,-5.77e-02,3.47e-02,1.23e-09,-1.04e-02,-3.27e-02,-1.03e-02,3.48e-10
1.49e+00,-4.26e-18,1.17e-18,3.63e-18,8.34e-01,5.15e-19,-2.72e-18,3.90e-18,8.29e-01,6.66e+00,6.48e-02,-5.99e-02,3.61e-02,-1.11e-12,-9.85e-03,-3.31e-02,-9.78e-03,-7.20e-13
