F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,-1.92e-19,3.86e-20,-5.68e-20,9.88e-01,4.43e-20,1.63e-19,-5.06e-20,9.88e-01,3.44e-01,1.35e-03,-1.82e-04,1.30e-03,-3.17e-11,7.84e-04,-1.76e-04,7.85e-04,-5.42e-11
1.04e+00,-3.02e-19,2.96e-20,-1.70e-19,9.77e-01,2.23e-20,-4.26e-20,-5.57e-20,9.77e-01,6.73e-01,2.72e-03,-3.49e-04,2.53e-03,3.04e-10,1.54e-03,-3.25e-04,1.54e-03,2.87e-10
1.07e+00,-4.26e-19,3.29e-20,-2.27e-19,9.66e-01,2.17e-20,2.13e-19,-7.41e-20,9.66e-01,9.87e-01,4.10e-03,-4.96e-04,3.69e-03,-2.21e-11,2.27e-03,-4.46e-04,2.27e-03,-2.06e-11
1.09e+00,-1.63e-19,5.52e-20,1.13e-19,9.55e-01,2.81e-20,5.11e-19,-9.99e-20,9.56e-01,1.28e+00,5.50e-03,-6.19e-04,4.78e-03,-1.42e-10,2.98e-03,-5.38e-04,2.98e-03,-1.22e-10
1.12e+00,2.48e-20,7.85e-20,3.40e-19,9.45e-01,-1.33e-20,7.10e-19,-1.11e-19,9.46e-01,1.57e+00,6.91e-03,-7.14e-04,5.81e-03,-1.97e-11,3.65e-03,-6.01e-04,3.66e-03,-1.99e-11
1.14e+00,-3.55e-20,-3.55e-21,4.54e-19,9.35e-01,-8.88e-21,3.40e-19,-1.35e-19,9.36e-01,1.85e+00,8.33e-03,-7.79e-04,6.78e-03,3.35e-11,4.30e-03,-6.34e-04,4.31e-03,3.38e-11
1.17e+00,-1.56e-19,-1.55e-19,3.40e-19,9.26e-01,-1.34e-20,1.42e-19,-1.34e-19,9.27e-01,2.12e+00,9.77e-03,-8.09e-04,7.70e-03,-8.39e-11,4.92e-03,-6.38e-04,4.93e-03,-8.93e-11
1.19e+00,2.13e-19,-1.79e-19,2.27e-19,9.17e-01,-2.22e-20,0.00e+00,-1.59e-20,9.18e-01,2.38e+00,1.12e-02,-8.02e-04,8.57e-03,4.14e-11,5.51e-03,-6.14e-04,5.52e-03,4.05e-11
1.22e+00,0.00e+00,-1.79e-19,0.00e+00,9.08e-01,-6.93e-20,1.13e-19,3.90e-20,9.10e-01,2.63e+00,1.26e-02,-7.55e-04,9.39e-03,-4.00e-12,6.06e-03,-5.61e-04,6.08e-03,2.56e-13
1.24e+00,-3.26e-19,-1.23e-19,-2.27e-19,8.99e-01,-7.74e-20,-5.68e-20,7.10e-21,9.01e-01,2.87e+00,1.41e-02,-6.67e-04,1.01e-02,2.48e-11,6.59e-03,-4.81e-04,6.60e-03,2.58e-11
1.27e+00,-1.42e-19,-2.60e-19,-4.54e-19,8.91e-01,-6.82e-20,-5.68e-19,-6.39e-20,8.93e-01,3.10e+00,1.56e-02,-5.36e-04,1.09e-02,-9.22e-11,7.09e-03,-3.75e-04,7.10e-03,-1.02e-10
1.29e+00,-1.27e-19,-2.45e-19,-4.54e-19,8.83e-01,-4.45e-20,-9.09e-19,5.59e-20,8.85e-01,3.33e+00,1.70e-02,-3.59e-04,1.16e-02,1.50e-10,7.55e-03,-2.45e-04,7.57e-03,1.36e-10
1.32e+00,-2.84e-20,-3.83e-19,-2.27e-19,8.75e-01,-2.61e-20,-7.38e-19,1.11e-19,8.77e-01,3.55e+00,1.85e-02,-1.37e-04,1.22e-02,1.89e-11,7.98e-03,-9.10e-05,8.00e-03,1.47e-11
1.34e+00,-3.83e-19,-2.41e-19,2.27e-19,8.67e-01,-1.15e-19,-1.02e-18,1.33e-19,8.70e-01,3.77e+00,2.01e-02,1.30e-04,1.29e-02,2.02e-10,8.38e-03,8.43e-05,8.41e-03,2.14e-10
1.37e+00,9.94e-20,-5.86e-19,-9.09e-19,8.60e-01,-1.34e-19,-1.47e-18,2.20e-19,8.63e-01,3.98e+00,2.16e-02,4.50e-04,1.35e-02,9.84e-09,8.75e-03,2.82e-04,8.78e-03,8.27e-09
1.39e+00,3.83e-19,-6.81e-19,-1.13e-18,8.53e-01,1.99e-19,-1.42e-18,3.94e-19,8.56e-01,4.18e+00,2.31e-02,8.21e-04,1.41e-02,-1.27e-10,9.09e-03,5.02e-04,9.12e-03,-1.24e-10
1.42e+00,-5.68e-20,-3.35e-19,-4.54e-19,8.46e-01,1.50e-19,-2.55e-18,5.32e-21,8.49e-01,4.39e+00,2.46e-02,1.25e-03,1.46e-02,-3.59e-11,9.41e-03,7.45e-04,9.44e-03,-7.87e-11
1.44e+00,1.13e-19,-2.79e-19,-2.27e-19,8.39e-01,1.01e-19,-2.15e-18,-3.01e-20,8.42e-01,4.58e+00,2.61e-02,1.72e-03,1.51e-02,-3.40e-09,9.68e-03,9.99e-04,9.71e-03,-3.15e-09
1.47e+00,-6.81e-19,2.26e-20,2.27e-19,8.32e-01,-1.69e-19,-3.01e-18,-4.84e-19,8.36e-01,4.77e+00,2.77e-02,2.23e-03,1.56e-02,-1.60e-09,9.86e-03,1.26e-03,9.90e-03,-1.10e-09
