F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,-2.58e-19,8.22e-20,2.55e-19,9.88e-01,-1.40e-21,-1.13e-19,7.54e-21,9.88e-01,3.73e-01,1.72e-03,9.75e-04,1.66e-03,1.55e-10,3.24e-03,9.41e-04,3.24e-03,1.68e-10
1.04e+00,-2.18e-19,-3.54e-20,1.13e-19,9.77e-01,1.32e-20,-4.83e-19,1.33e-19,9.77e-01,7.29e-01,3.52e-03,2.19e-03,3.27e-03,-2.69e-10,6.35e-03,2.04e-03,6.36e-03,-2.54e-10
1.07e+00,6.03e-20,7.85e-20,-1.70e-19,9.66e-01,3.97e-20,-2.55e-19,1.50e-19,9.66e-01,1.06e+00,5.36e-03,3.66e-03,4.82e-03,-3.88e-10,9.33e-03,3.29e-03,9.33e-03,-3.60e-10
1.09e+00,1.06e-19,3.41e-20,-2.27e-19,9.56e-01,-1.44e-20,-2.84e-19,1.15e-19,9.56e-01,1.39e+00,7.26e-03,5.35e-03,6.31e-03,-4.45e-10,1.21e-02,4.65e-03,1.21e-02,-4.65e-10
1.12e+00,4.33e-19,1.30e-19,-2.27e-19,9.46e-01,-1.93e-20,-4.54e-19,1.47e-19,9.46e-01,1.71e+00,9.20e-03,7.26e-03,7.74e-03,-2.86e-10,1.48e-02,6.11e-03,1.48e-02,-3.12e-10
1.14e+00,5.25e-19,1.71e-19,-2.27e-19,9.36e-01,-1.75e-20,-1.02e-18,5.50e-20,9.36e-01,2.01e+00,1.11e-02,9.39e-03,9.10e-03,-7.86e-12,1.74e-02,7.65e-03,1.74e-02,-5.46e-12
1.17e+00,1.34e-19,1.76e-19,1.13e-19,9.27e-01,-2.36e-20,-5.68e-19,-3.90e-20,9.27e-01,2.30e+00,1.31e-02,1.17e-02,1.04e-02,8.98e-12,1.98e-02,9.25e-03,1.98e-02,4.86e-12
1.19e+00,3.69e-19,2.66e-19,-2.27e-19,9.18e-01,3.30e-20,2.27e-19,-1.03e-19,9.18e-01,2.58e+00,1.52e-02,1.42e-02,1.16e-02,2.77e-11,2.22e-02,1.08e-02,2.22e-02,-9.98e-13
1.22e+00,1.56e-19,2.99e-19,0.00e+00,9.09e-01,1.14e-20,2.27e-19,-2.06e-19,9.09e-01,2.85e+00,1.73e-02,1.69e-02,1.28e-02,-4.81e-07,2.43e-02,1.25e-02,2.44e-02,-4.75e-07
1.24e+00,4.83e-19,3.56e-19,0.00e+00,9.00e-01,2.39e-20,5.68e-19,-1.49e-19,9.01e-01,3.11e+00,1.94e-02,1.98e-02,1.39e-02,-1.13e-10,2.64e-02,1.42e-02,2.64e-02,-1.20e-10
1.27e+00,1.70e-19,4.83e-19,0.00e+00,8.92e-01,-1.93e-20,1.36e-18,-2.06e-19,8.93e-01,3.37e+00,2.15e-02,2.28e-02,1.50e-02,-2.18e-09,2.84e-02,1.59e-02,2.84e-02,-1.69e-09
1.29e+00,4.26e-20,5.83e-19,5.68e-19,8.84e-01,-5.92e-20,1.47e-18,-1.77e-19,8.85e-01,3.62e+00,2.36e-02,2.60e-02,1.61e-02,-4.97e-10,3.02e-02,1.77e-02,3.02e-02,-4.11e-10
1.32e+00,5.82e-19,4.97e-19,3.40e-19,8.77e-01,-9.26e-20,1.93e-18,-3.05e-19,8.77e-01,3.86e+00,2.58e-02,2.93e-02,1.71e-02,-5.99e-10,3.20e-02,1.94e-02,3.20e-02,-5.97e-10
1.34e+00,7.38e-19,5.22e-19,1.13e-19,8.69e-01,-3.77e-21,1.81e-18,-2.62e-19,8.70e-01,4.10e+00,2.80e-02,3.27e-02,1.80e-02,6.43e-10,3.36e-02,2.11e-02,3.36e-02,5.95e-10
1.37e+00,1.40e-18,4.46e-19,6.81e-19,8.62e-01,-5.36e-19,6.81e-19,1.91e-19,8.62e-01,4.32e+00,3.02e-02,3.63e-02,1.89e-02,7.51e-11,3.51e-02,2.28e-02,3.51e-02,1.37e-10
1.39e+00,1.15e-18,1.61e-18,1.36e-18,8.55e-01,4.14e-20,-6.81e-19,-5.04e-19,8.55e-01,4.55e+00,3.24e-02,3.99e-02,1.98e-02,-1.16e-09,3.64e-02,2.44e-02,3.64e-02,-1.34e-09
1.42e+00,2.72e-18,1.74e-18,6.81e-19,8.48e-01,6.47e-19,-2.27e-18,-4.58e-19,8.48e-01,4.76e+00,3.45e-02,4.36e-02,2.05e-02,1.10e-12,3.75e-02,2.60e-02,3.75e-02,1.31e-12
1.44e+00,2.35e-18,1.56e-18,1.36e-18,8.41e-01,7.62e-19,-3.18e-18,-2.20e-19,8.42e-01,4.98e+00,3.66e-02,4.75e-02,2.12e-02,-1.74e-10,3.86e-02,2.75e-02,3.86e-02,-2.04e-10
1.47e+00,1.98e-18,1.14e-18,2.04e-18,8.35e-01,9.30e-19,-3.63e-18,1.24e-19,8.35e-01,5.18e+00,3.87e-02,5.14e-02,2.19e-02,-6.61e-10,3.96e-02,2.91e-02,3.96e-02,-8.96e-10
1.49e+00,2.10e-18,9.14e-19,2.04e-18,8.28e-01,7.54e-19,-2.04e-18,-2.13e-19,8.29e-01,5.39e+00,4.09e-02,5.54e-02,2.26e-02,2.21e-10,4.05e-02,3.06e-02,4.05e-02,2.91e-10
1.52e+00,2.35e-18,9.11e-19,2.04e-18,8.22e-01,6.68e-19,-3.40e-18,3.37e-19,8.23e-01,5.59e+00,4.31e-02,5.96e-02,2.32e-02,-2.64e-10,4.13e-02,3.21e-02,4.13e-02,-5.66e-10
