F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,1.34e-19,-3.40e-19,3.26e-19,9.58e-01,-2.26e-19,6.57e-20,-1.94e-19,9.58e-01,1.15e+00,2.02e-03,9.88e-05,2.02e-03,-5.00e-09,1.10e-03,9.81e-05,1.09e-03,-4.98e-09
1.20e+00,-4.83e-19,-5.11e-19,3.69e-19,9.23e-01,-2.96e-19,3.44e-19,-2.59e-19,9.23e-01,2.11e+00,4.27e-03,4.56e-04,4.23e-03,-1.27e-08,2.25e-03,4.49e-04,2.24e-03,-1.25e-08
1.30e+00,-8.24e-19,-7.17e-19,3.12e-19,8.94e-01,-4.28e-19,7.95e-19,-2.11e-19,8.94e-01,2.92e+00,6.62e-03,9.66e-04,6.51e-03,-2.45e-08,3.55e-03,9.36e-04,3.53e-03,-2.38e-08
1.40e+00,-5.68e-19,-1.40e-18,1.16e-18,8.69e-01,-7.10e-20,1.20e-18,-4.89e-19,8.69e-01,3.65e+00,9.02e-03,1.56e-03,8.77e-03,-3.75e-08,5.07e-03,1.48e-03,5.04e-03,-3.58e-08
1.50e+00,5.96e-19,-2.55e-18,1.02e-18,8.48e-01,2.48e-19,1.63e-18,-8.59e-19,8.47e-01,4.31e+00,1.14e-02,2.19e-03,1.09e-02,-5.21e-08,6.89e-03,2.03e-03,6.83e-03,-4.86e-08
1.60e+00,1.25e-18,-2.24e-18,1.70e-18,8.30e-01,3.80e-19,6.81e-19,-8.75e-19,8.29e-01,4.92e+00,1.39e-02,2.82e-03,1.31e-02,-7.15e-08,9.03e-03,2.56e-03,8.95e-03,-6.49e-08
1.70e+00,3.75e-18,-1.27e-18,7.95e-19,8.14e-01,-4.44e-20,2.47e-18,-1.17e-18,8.13e-01,5.49e+00,1.63e-02,3.42e-03,1.52e-02,-9.97e-08,1.15e-02,3.01e-03,1.14e-02,-8.90e-08
1.80e+00,3.09e-18,-1.59e-18,3.40e-19,8.01e-01,-4.26e-19,2.81e-18,-9.80e-19,8.00e-01,6.02e+00,1.88e-02,3.95e-03,1.73e-02,-1.43e-07,1.44e-02,3.38e-03,1.42e-02,-1.27e-07
1.90e+00,4.68e-18,-1.30e-18,2.27e-18,7.91e-01,-1.17e-19,3.80e-18,-1.34e-18,7.88e-01,6.54e+00,2.14e-02,4.38e-03,1.94e-02,-2.13e-07,1.76e-02,3.62e-03,1.74e-02,-1.90e-07
2.00e+00,2.89e-18,-5.54e-19,3.01e-18,7.82e-01,-4.19e-19,5.68e-18,-1.62e-18,7.79e-01,7.03e+00,2.40e-02,4.67e-03,2.14e-02,-3.35e-07,2.13e-02,3.74e-03,2.10e-02,-3.04e-07
