F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,4.61e-20,-3.91e-20,2.62e-19,9.88e-01,-1.33e-21,2.84e-19,-3.77e-20,9.88e-01,3.71e-01,-5.03e-04,2.30e-03,-4.85e-04,2.02e-10,-1.03e-03,2.21e-03,-1.03e-03,1.84e-10
1.04e+00,-4.26e-20,2.64e-20,2.27e-19,9.77e-01,-3.88e-20,5.11e-19,-1.13e-19,9.77e-01,7.26e-01,-1.05e-03,4.67e-03,-9.86e-04,-6.22e-11,-2.01e-03,4.35e-03,-2.01e-03,-7.12e-11
1.07e+00,-1.34e-19,2.55e-20,-2.27e-19,9.66e-01,-1.84e-20,6.25e-19,-2.84e-20,9.66e-01,1.06e+00,-1.66e-03,7.12e-03,-1.50e-03,-1.64e-10,-2.93e-03,6.40e-03,-2.93e-03,-2.02e-10
1.09e+00,-1.91e-19,3.91e-20,-6.25e-19,9.56e-01,1.77e-20,6.25e-19,-1.38e-19,9.56e-01,1.39e+00,-2.33e-03,9.64e-03,-2.02e-03,-9.00e-12,-3.79e-03,8.38e-03,-3.79e-03,-7.68e-12
1.12e+00,-5.39e-19,4.59e-20,-1.10e-18,9.46e-01,6.77e-21,7.95e-19,-1.56e-19,9.46e-01,1.70e+00,-3.05e-03,1.22e-02,-2.57e-03,-2.48e-10,-4.59e-03,1.03e-02,-4.59e-03,-2.32e-10
1.14e+00,-3.83e-19,3.82e-20,-5.68e-19,9.36e-01,-3.98e-20,4.54e-19,-2.46e-19,9.36e-01,2.00e+00,-3.83e-03,1.49e-02,-3.12e-03,-1.67e-10,-5.34e-03,1.21e-02,-5.33e-03,-1.46e-10
1.17e+00,-1.13e-19,-7.34e-20,-6.81e-19,9.27e-01,-9.36e-20,6.81e-19,-2.22e-19,9.27e-01,2.29e+00,-4.65e-03,1.76e-02,-3.67e-03,3.71e-11,-6.02e-03,1.39e-02,-6.01e-03,1.30e-11
1.19e+00,4.12e-19,5.55e-22,-9.09e-19,9.18e-01,-1.45e-19,2.27e-19,-1.49e-19,9.18e-01,2.56e+00,-5.53e-03,2.05e-02,-4.23e-03,2.25e-10,-6.64e-03,1.57e-02,-6.63e-03,2.02e-10
1.22e+00,3.12e-19,-7.74e-20,-9.66e-19,9.09e-01,-1.75e-19,2.27e-19,-4.97e-20,9.09e-01,2.83e+00,-6.46e-03,2.34e-02,-4.80e-03,1.13e-10,-7.20e-03,1.74e-02,-7.19e-03,1.29e-10
1.24e+00,-3.40e-19,7.05e-20,-1.47e-18,9.01e-01,-1.74e-19,0.00e+00,3.55e-21,9.00e-01,3.09e+00,-7.43e-03,2.64e-02,-5.36e-03,1.09e-10,-7.69e-03,1.90e-02,-7.69e-03,8.82e-11
1.27e+00,1.98e-19,-4.21e-20,-9.09e-19,8.93e-01,-1.71e-19,-2.27e-19,-4.97e-20,8.92e-01,3.35e+00,-8.44e-03,2.95e-02,-5.91e-03,4.63e-11,-8.13e-03,2.06e-02,-8.12e-03,4.15e-11
1.29e+00,2.84e-19,-1.06e-19,-1.81e-18,8.85e-01,-1.54e-19,0.00e+00,-1.84e-19,8.84e-01,3.59e+00,-9.50e-03,3.26e-02,-6.47e-03,-3.17e-11,-8.50e-03,2.22e-02,-8.50e-03,-3.51e-11
1.32e+00,1.02e-18,-1.34e-19,-1.13e-18,8.77e-01,-1.65e-19,0.00e+00,-1.49e-19,8.76e-01,3.83e+00,-1.05e-02,3.58e-02,-7.01e-03,-9.42e-10,-8.82e-03,2.37e-02,-8.81e-03,-5.59e-10
1.34e+00,9.66e-19,7.17e-20,-7.95e-19,8.70e-01,-2.54e-19,4.54e-19,3.90e-20,8.69e-01,4.06e+00,-1.17e-02,3.91e-02,-7.55e-03,-1.68e-10,-9.07e-03,2.51e-02,-9.06e-03,-1.49e-10
1.37e+00,1.02e-18,2.20e-19,-7.95e-19,8.62e-01,-1.71e-19,0.00e+00,-6.39e-20,8.61e-01,4.29e+00,-1.28e-02,4.24e-02,-8.08e-03,2.04e-11,-9.26e-03,2.66e-02,-9.25e-03,2.16e-11
1.39e+00,-5.68e-20,8.50e-20,-5.68e-19,8.55e-01,8.00e-19,1.13e-18,3.97e-19,8.54e-01,4.51e+00,-1.40e-02,4.57e-02,-8.61e-03,9.62e-09,-9.38e-03,2.79e-02,-9.37e-03,7.39e-09
1.42e+00,1.13e-19,-9.59e-20,-1.25e-18,8.49e-01,9.70e-19,1.36e-18,-1.17e-18,8.47e-01,4.73e+00,-1.53e-02,4.91e-02,-9.14e-03,-4.93e-11,-9.46e-03,2.92e-02,-9.44e-03,-4.13e-11
1.44e+00,-5.68e-20,7.05e-20,-2.04e-18,8.42e-01,7.00e-19,1.36e-18,-9.83e-19,8.41e-01,4.94e+00,-1.66e-02,5.26e-02,-9.69e-03,-6.07e-10,-9.50e-03,3.05e-02,-9.49e-03,-8.16e-10
1.47e+00,6.81e-19,-8.12e-20,-7.95e-19,8.35e-01,4.90e-19,6.81e-19,-8.02e-19,8.34e-01,5.14e+00,-1.81e-02,5.61e-02,-1.02e-02,-8.68e-11,-9.50e-03,3.17e-02,-9.49e-03,-2.40e-10
1.49e+00,2.27e-18,-5.33e-19,-4.54e-19,8.29e-01,-6.23e-19,2.27e-19,-1.13e-18,8.28e-01,5.34e+00,-1.96e-02,5.97e-02,-1.08e-02,-1.00e-09,-9.45e-03,3.30e-02,-9.43e-03,-1.39e-09
