F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,2.09e-19,-1.98e-19,-1.10e-19,9.58e-01,-1.79e-19,2.84e-19,6.08e-20,9.58e-01,1.12e+00,8.75e-04,2.66e-05,8.73e-04,-4.27e-09,5.47e-04,2.64e-05,5.46e-04,-4.24e-09
1.20e+00,4.54e-19,-2.84e-19,7.81e-20,9.23e-01,-6.48e-20,6.81e-19,-1.03e-19,9.22e-01,2.04e+00,1.93e-03,1.91e-04,1.92e-03,-1.06e-08,8.37e-04,1.89e-04,8.36e-04,-1.06e-08
1.30e+00,1.20e-18,2.84e-19,1.13e-19,8.94e-01,1.41e-19,2.84e-19,-1.90e-19,8.92e-01,2.84e+00,3.12e-03,4.66e-04,3.06e-03,-2.00e-08,8.71e-04,4.55e-04,8.68e-04,-2.01e-08
1.40e+00,2.10e-18,-3.40e-19,1.13e-19,8.68e-01,3.55e-20,-7.95e-19,-2.73e-19,8.66e-01,3.55e+00,4.39e-03,8.27e-04,4.24e-03,-2.99e-08,6.44e-04,7.97e-04,6.40e-04,-3.00e-08
1.50e+00,1.47e-18,-6.81e-19,1.36e-18,8.46e-01,-2.07e-19,-3.40e-19,-5.06e-19,8.44e-01,4.19e+00,5.73e-03,1.25e-03,5.46e-03,-4.05e-08,1.42e-04,1.18e-03,1.39e-04,-4.06e-08
1.60e+00,2.35e-18,-1.70e-18,1.81e-18,8.28e-01,-2.94e-19,1.36e-18,-2.22e-19,8.25e-01,4.78e+00,7.13e-03,1.71e-03,6.68e-03,-5.34e-08,-6.52e-04,1.60e-03,-6.51e-04,-5.38e-08
1.70e+00,3.40e-18,-2.72e-18,2.61e-18,8.12e-01,-6.85e-19,1.36e-18,-1.98e-19,8.09e-01,5.33e+00,8.59e-03,2.20e-03,7.89e-03,-7.10e-08,-1.75e-03,2.01e-03,-1.75e-03,-7.23e-08
1.80e+00,3.97e-18,-3.75e-18,1.93e-18,7.98e-01,-5.75e-19,-2.27e-19,-3.33e-19,7.95e-01,5.86e+00,1.00e-02,2.67e-03,9.08e-03,-9.72e-08,-3.19e-03,2.40e-03,-3.17e-03,-1.00e-07
1.90e+00,5.22e-18,-5.22e-18,3.18e-18,7.86e-01,-1.20e-19,2.04e-18,-9.44e-19,7.83e-01,6.35e+00,1.15e-02,3.12e-03,1.02e-02,-1.39e-07,-4.96e-03,2.73e-03,-4.93e-03,-1.46e-07
2.00e+00,5.45e-18,-2.72e-18,3.18e-18,7.76e-01,1.16e-18,3.18e-18,2.23e-19,7.73e-01,6.83e+00,1.30e-02,3.50e-03,1.13e-02,-2.10e-07,-7.07e-03,2.99e-03,-7.03e-03,-2.26e-07
