F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,-3.55e-20,5.81e-20,1.70e-19,9.88e-01,-1.29e-20,-9.94e-20,-7.32e-21,9.88e-01,3.62e-01,-1.60e-03,1.58e-03,-1.55e-03,1.69e-11,-2.30e-03,1.52e-03,-2.30e-03,5.26e-11
1.04e+00,2.98e-19,1.35e-19,1.13e-19,9.77e-01,-1.57e-20,-4.01e-19,2.61e-20,9.76e-01,7.09e-01,-3.32e-03,3.38e-03,-3.09e-03,2.69e-10,-4.52e-03,3.14e-03,-4.52e-03,3.36e-10
1.07e+00,5.15e-19,1.78e-19,-1.13e-19,9.67e-01,-2.31e-20,-2.41e-19,-7.19e-20,9.65e-01,1.04e+00,-5.14e-03,5.37e-03,-4.62e-03,-8.72e-12,-6.66e-03,4.83e-03,-6.65e-03,3.22e-11
1.09e+00,9.76e-19,1.87e-19,-3.40e-19,9.57e-01,-4.45e-20,-5.96e-19,-4.35e-20,9.55e-01,1.35e+00,-7.03e-03,7.57e-03,-6.12e-03,2.06e-11,-8.71e-03,6.57e-03,-8.69e-03,5.26e-11
1.12e+00,9.09e-19,1.03e-19,-6.81e-19,9.47e-01,-9.54e-20,-8.09e-19,-6.39e-20,9.44e-01,1.66e+00,-9.00e-03,9.94e-03,-7.58e-03,-1.56e-10,-1.06e-02,8.35e-03,-1.06e-02,-1.61e-10
1.14e+00,5.82e-19,1.18e-19,-6.81e-19,9.38e-01,-1.19e-19,-4.68e-19,-2.66e-20,9.34e-01,1.95e+00,-1.10e-02,1.24e-02,-8.99e-03,1.95e-10,-1.25e-02,1.01e-02,-1.25e-02,2.28e-10
1.17e+00,7.53e-19,9.54e-20,2.27e-19,9.29e-01,-1.53e-19,-1.98e-19,-3.72e-20,9.25e-01,2.23e+00,-1.30e-02,1.52e-02,-1.03e-02,3.14e-11,-1.43e-02,1.19e-02,-1.42e-02,3.53e-11
1.19e+00,4.54e-19,1.93e-19,-6.81e-19,9.20e-01,-1.60e-19,-5.68e-19,-9.41e-20,9.16e-01,2.50e+00,-1.51e-02,1.80e-02,-1.16e-02,-4.19e-11,-1.60e-02,1.38e-02,-1.59e-02,-4.82e-11
1.22e+00,9.23e-20,1.86e-19,-4.54e-19,9.11e-01,-1.70e-19,-2.27e-19,-1.06e-19,9.07e-01,2.77e+00,-1.72e-02,2.11e-02,-1.28e-02,-5.87e-07,-1.76e-02,1.56e-02,-1.75e-02,-6.59e-07
1.24e+00,4.97e-19,4.34e-19,-9.09e-19,9.03e-01,-1.28e-19,-2.84e-19,0.00e+00,8.98e-01,3.02e+00,-1.94e-02,2.42e-02,-1.40e-02,-4.02e-07,-1.91e-02,1.74e-02,-1.90e-02,-4.50e-07
1.27e+00,2.27e-19,5.57e-19,-1.81e-18,8.95e-01,-1.50e-19,2.84e-19,-4.26e-20,8.90e-01,3.27e+00,-2.15e-02,2.75e-02,-1.51e-02,-1.43e-10,-2.06e-02,1.92e-02,-2.04e-02,-2.19e-10
1.29e+00,5.11e-19,5.58e-19,-1.81e-18,8.87e-01,-4.15e-20,3.40e-19,-1.34e-19,8.81e-01,3.51e+00,-2.36e-02,3.09e-02,-1.61e-02,1.30e-08,-2.19e-02,2.10e-02,-2.18e-02,1.13e-08
1.32e+00,7.24e-19,5.94e-19,-9.09e-19,8.80e-01,-4.70e-20,7.95e-19,-2.41e-19,8.74e-01,3.75e+00,-2.57e-02,3.44e-02,-1.70e-02,9.61e-12,-2.32e-02,2.27e-02,-2.31e-02,8.82e-12
1.34e+00,-4.26e-20,8.48e-19,-1.81e-18,8.72e-01,-2.22e-21,1.13e-19,-1.81e-19,8.66e-01,3.98e+00,-2.77e-02,3.81e-02,-1.79e-02,-2.06e-11,-2.44e-02,2.44e-02,-2.43e-02,-1.48e-11
1.37e+00,0.00e+00,9.94e-19,-9.09e-19,8.65e-01,3.15e-20,-3.97e-19,-2.77e-19,8.59e-01,4.20e+00,-2.98e-02,4.18e-02,-1.87e-02,-7.56e-11,-2.56e-02,2.61e-02,-2.54e-02,-3.44e-11
1.39e+00,3.40e-19,9.51e-19,-1.36e-18,8.58e-01,2.18e-19,-1.13e-19,-3.62e-19,8.51e-01,4.42e+00,-3.18e-02,4.56e-02,-1.95e-02,8.14e-12,-2.67e-02,2.78e-02,-2.65e-02,1.19e-11
1.42e+00,-5.68e-20,7.63e-19,-1.36e-18,8.51e-01,-1.60e-19,-2.04e-18,-7.74e-19,8.44e-01,4.63e+00,-3.37e-02,4.95e-02,-2.02e-02,-1.16e-09,-2.77e-02,2.94e-02,-2.75e-02,-1.24e-09
1.44e+00,-2.84e-20,9.94e-20,-2.72e-18,8.45e-01,3.67e-19,-2.27e-18,-7.74e-19,8.38e-01,4.84e+00,-3.56e-02,5.35e-02,-2.07e-02,1.95e-12,-2.87e-02,3.09e-02,-2.84e-02,-7.90e-13
1.47e+00,4.26e-19,2.45e-19,-3.18e-18,8.38e-01,4.12e-20,-3.18e-18,7.81e-20,8.31e-01,5.05e+00,-3.74e-02,5.75e-02,-2.13e-02,-2.29e-09,-2.95e-02,3.24e-02,-2.93e-02,-2.42e-09
