F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,-2.27e-19,3.12e-19,1.06e-19,9.59e-01,-2.85e-19,-4.68e-19,3.57e-20,9.59e-01,1.28e+00,-5.80e-04,-5.39e-04,-5.79e-04,-7.01e-09,-5.12e-04,-5.38e-04,-5.13e-04,-7.01e-09
1.20e+00,-9.94e-20,8.52e-20,-1.42e-20,9.26e-01,5.68e-20,0.00e+00,-1.78e-19,9.25e-01,2.33e+00,-1.42e-03,-1.36e-03,-1.41e-03,-2.42e-08,-1.10e-03,-1.35e-03,-1.11e-03,-2.36e-08
1.30e+00,5.96e-19,-1.70e-19,-6.25e-19,8.98e-01,9.50e-20,-5.68e-19,2.04e-20,8.96e-01,3.23e+00,-2.47e-03,-2.50e-03,-2.41e-03,-4.98e-08,-1.86e-03,-2.45e-03,-1.87e-03,-4.83e-08
1.40e+00,8.52e-19,-7.95e-19,-4.54e-19,8.75e-01,3.50e-19,-3.40e-19,-4.17e-20,8.73e-01,4.03e+00,-3.66e-03,-3.91e-03,-3.51e-03,-7.28e-08,-2.81e-03,-3.79e-03,-2.83e-03,-7.12e-08
1.50e+00,2.55e-19,-1.93e-18,-1.19e-18,8.56e-01,1.33e-19,-2.15e-18,4.93e-19,8.53e-01,4.76e+00,-4.93e-03,-5.55e-03,-4.65e-03,-9.74e-08,-4.02e-03,-5.28e-03,-4.04e-03,-9.65e-08
1.60e+00,7.67e-19,-3.40e-18,-1.93e-18,8.41e-01,-5.86e-20,-3.18e-18,3.65e-19,8.36e-01,5.44e+00,-6.25e-03,-7.35e-03,-5.77e-03,-1.34e-07,-5.49e-03,-6.87e-03,-5.51e-03,-1.34e-07
1.70e+00,1.53e-18,-3.06e-18,-3.46e-18,8.29e-01,-2.09e-19,-1.81e-18,-1.65e-19,8.23e-01,6.07e+00,-7.61e-03,-9.26e-03,-6.86e-03,-1.97e-07,-7.25e-03,-8.48e-03,-7.27e-03,-1.98e-07
1.80e+00,9.09e-19,-2.72e-18,-3.92e-18,8.19e-01,8.80e-19,0.00e+00,4.26e-20,8.12e-01,6.67e+00,-8.98e-03,-1.12e-02,-7.90e-03,-3.11e-07,-9.31e-03,-1.00e-02,-9.32e-03,-3.07e-07
1.90e+00,-2.84e-19,-2.50e-18,-6.25e-18,8.12e-01,5.96e-19,1.13e-18,-1.42e-20,8.04e-01,7.25e+00,-1.03e-02,-1.32e-02,-8.90e-03,-7.15e-12,-1.16e-02,-1.16e-02,-1.16e-02,-1.31e-11
2.00e+00,4.77e-18,-2.50e-18,-6.59e-18,8.08e-01,-1.38e-19,2.04e-18,1.58e-18,7.97e-01,7.80e+00,-1.17e-02,-1.52e-02,-9.84e-03,-2.81e-11,-1.43e-02,-1.30e-02,-1.42e-02,-3.65e-11
