F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,-1.59e-18,-8.07e-18,1.84e-17,9.56e-01,-8.05e-19,1.54e-18,3.61e-18,9.56e-01,1.23e+00,-3.98e-03,2.50e-03,-3.98e-03,-3.21e-11,2.04e-03,2.50e-03,2.05e-03,-4.32e-11
1.20e+00,-5.68e-18,-1.54e-17,2.97e-17,9.21e-01,3.55e-18,-1.69e-17,-2.36e-19,9.21e-01,2.25e+00,-6.82e-03,5.29e-03,-6.80e-03,-3.04e-10,3.35e-03,5.26e-03,3.36e-03,-4.25e-10
1.30e+00,-7.04e-18,-1.53e-18,1.83e-17,8.91e-01,4.43e-18,-1.63e-17,-7.07e-18,8.91e-01,3.12e+00,-8.87e-03,8.24e-03,-8.81e-03,-8.12e-10,4.11e-03,8.16e-03,4.14e-03,-1.02e-09
1.40e+00,-1.81e-18,-5.00e-18,9.09e-18,8.67e-01,5.26e-18,-3.59e-17,-1.05e-17,8.66e-01,3.90e+00,-1.04e-02,1.12e-02,-1.03e-02,-1.29e-09,4.39e-03,1.11e-02,4.43e-03,-1.42e-09
1.50e+00,2.72e-18,-8.29e-18,1.52e-17,8.47e-01,7.51e-18,-3.70e-17,-6.80e-18,8.46e-01,4.61e+00,-1.16e-02,1.44e-02,-1.15e-02,-1.86e-09,4.09e-03,1.41e-02,4.13e-03,-1.95e-09
1.60e+00,-2.27e-19,-1.72e-17,1.68e-17,8.30e-01,7.72e-18,-5.22e-17,-3.13e-18,8.28e-01,5.28e+00,-1.27e-02,1.76e-02,-1.25e-02,-2.83e-09,3.04e-03,1.72e-02,3.07e-03,-2.85e-09
1.70e+00,1.81e-17,-1.52e-17,8.18e-18,8.17e-01,1.12e-17,-3.91e-17,-4.26e-18,8.15e-01,5.91e+00,-1.39e-02,2.10e-02,-1.36e-02,-4.78e-09,9.64e-04,2.04e-02,9.61e-04,-4.54e-09
1.80e+00,8.63e-18,-1.90e-17,1.81e-18,8.07e-01,1.33e-17,-4.66e-17,-1.92e-18,8.04e-01,6.52e+00,-1.51e-02,2.46e-02,-1.47e-02,-8.89e-09,-2.47e-03,2.38e-02,-2.53e-03,-7.92e-09
1.90e+00,1.40e-17,-2.70e-17,-1.45e-17,7.99e-01,1.24e-17,-4.70e-17,-9.14e-18,7.95e-01,7.10e+00,-1.65e-02,2.85e-02,-1.60e-02,-1.86e-08,-7.63e-03,2.74e-02,-7.79e-03,-1.54e-08
2.00e+00,1.86e-17,-1.70e-17,3.63e-18,7.95e-01,1.65e-17,-4.27e-17,-2.00e-17,7.90e-01,7.66e+00,-1.82e-02,3.26e-02,-1.75e-02,-4.83e-08,-1.49e-02,3.11e-02,-1.52e-02,-3.65e-08
