F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,-9.26e-18,-9.88e-18,-1.20e-17,9.58e-01,1.39e-18,-1.30e-18,-2.36e-18,9.57e-01,1.47e+00,6.22e-03,7.86e-03,6.22e-03,-1.01e-10,1.35e-03,7.84e-03,1.34e-03,-1.03e-10
1.20e+00,-3.86e-18,-2.10e-17,-1.02e-17,9.25e-01,2.12e-18,-6.70e-18,-4.30e-18,9.23e-01,2.66e+00,1.37e-02,1.97e-02,1.36e-02,-1.17e-09,2.07e-03,1.96e-02,2.04e-03,-2.19e-09
1.30e+00,-6.47e-18,-2.56e-17,-8.52e-18,8.98e-01,2.95e-18,-1.70e-17,-1.89e-18,8.96e-01,3.69e+00,2.22e-02,3.42e-02,2.20e-02,-2.11e-09,2.35e-03,3.39e-02,2.31e-03,-3.24e-09
1.40e+00,-1.13e-19,-6.93e-17,5.34e-18,8.77e-01,6.62e-18,-1.29e-17,-2.95e-18,8.76e-01,4.63e+00,3.16e-02,5.05e-02,3.12e-02,-3.76e-09,2.26e-03,4.97e-02,2.21e-03,-3.54e-09
1.50e+00,-9.54e-18,-5.18e-17,-2.38e-18,8.60e-01,3.28e-18,-1.36e-18,-5.93e-18,8.61e-01,5.49e+00,4.15e-02,6.80e-02,4.09e-02,-8.29e-09,1.83e-03,6.67e-02,1.79e-03,-6.06e-09
1.60e+00,3.18e-18,-3.18e-17,2.00e-17,8.47e-01,-3.70e-18,-1.36e-17,-2.52e-18,8.51e-01,6.31e+00,5.19e-02,8.66e-02,5.09e-02,-1.80e-08,1.14e-03,8.45e-02,1.12e-03,-1.24e-08
1.70e+00,8.63e-18,-2.04e-17,2.86e-17,8.38e-01,-1.29e-17,2.31e-17,1.12e-17,8.45e-01,7.10e+00,6.24e-02,1.05e-01,6.10e-02,-3.70e-08,3.59e-04,1.02e-01,3.84e-04,-2.77e-08
1.80e+00,1.20e-17,-9.09e-19,1.20e-17,8.32e-01,9.80e-19,3.18e-17,7.35e-18,8.44e-01,7.86e+00,7.29e-02,1.25e-01,7.11e-02,-8.10e-08,-1.95e-04,1.21e-01,-1.01e-04,-7.17e-08
1.90e+00,6.59e-18,3.81e-17,1.63e-17,8.30e-01,-1.42e-17,5.09e-17,3.40e-17,8.48e-01,8.60e+00,8.34e-02,1.45e-01,8.10e-02,-2.37e-07,-6.24e-05,1.40e-01,1.15e-04,-2.50e-07
2.00e+00,3.40e-18,7.18e-17,-3.50e-17,8.32e-01,-5.92e-17,4.91e-17,3.06e-17,8.56e-01,9.31e+00,9.37e-02,1.65e-01,9.07e-02,-8.91e-09,1.23e-03,1.59e-01,1.50e-03,-8.49e-09
