F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,1.42e-20,3.55e-19,4.97e-19,9.58e-01,-4.70e-20,-1.70e-19,-5.55e-20,9.59e-01,1.14e+00,-1.07e-03,-7.25e-04,-1.07e-03,-4.77e-09,1.89e-04,-7.23e-04,1.87e-04,-4.76e-09
1.20e+00,-6.96e-19,3.40e-19,1.50e-18,9.22e-01,-1.73e-20,-9.94e-20,4.55e-19,9.24e-01,2.09e+00,-2.03e-03,-1.34e-03,-2.02e-03,-1.20e-08,3.52e-04,-1.33e-03,3.46e-04,-1.20e-08
1.30e+00,-1.36e-18,8.52e-19,1.10e-18,8.92e-01,3.46e-19,-8.52e-20,8.15e-19,8.95e-01,2.90e+00,-2.91e-03,-1.91e-03,-2.87e-03,-2.22e-08,4.22e-04,-1.87e-03,4.05e-04,-2.25e-08
1.40e+00,-2.61e-18,1.33e-18,1.13e-18,8.67e-01,3.59e-19,-1.02e-18,6.83e-19,8.70e-01,3.62e+00,-3.75e-03,-2.44e-03,-3.66e-03,-3.21e-08,3.45e-04,-2.37e-03,3.11e-04,-3.28e-08
1.50e+00,-2.50e-18,8.52e-19,1.13e-18,8.44e-01,2.60e-19,-5.68e-20,8.01e-19,8.49e-01,4.27e+00,-4.57e-03,-2.97e-03,-4.40e-03,-4.25e-08,8.15e-05,-2.85e-03,2.16e-05,-4.36e-08
1.60e+00,-4.20e-18,4.54e-19,1.25e-18,8.26e-01,5.86e-19,-2.27e-19,9.73e-19,8.31e-01,4.88e+00,-5.35e-03,-3.50e-03,-5.08e-03,-5.58e-08,-3.96e-04,-3.31e-03,-4.91e-04,-5.75e-08
1.70e+00,-3.58e-18,0.00e+00,6.81e-19,8.09e-01,1.15e-18,-6.81e-19,1.37e-18,8.16e-01,5.44e+00,-6.09e-03,-4.05e-03,-5.70e-03,-7.50e-08,-1.10e-03,-3.76e-03,-1.24e-03,-7.78e-08
1.80e+00,-5.22e-18,6.81e-19,-3.40e-19,7.95e-01,1.42e-18,-1.13e-19,1.41e-18,8.03e-01,5.97e+00,-6.75e-03,-4.60e-03,-6.23e-03,-1.04e-07,-2.05e-03,-4.19e-03,-2.24e-03,-1.09e-07
1.90e+00,-5.00e-18,-1.59e-18,-7.95e-19,7.83e-01,1.47e-18,1.36e-18,2.03e-18,7.93e-01,6.48e+00,-7.32e-03,-5.16e-03,-6.65e-03,-1.53e-07,-3.25e-03,-4.61e-03,-3.50e-03,-1.60e-07
2.00e+00,-5.00e-18,-1.70e-18,1.02e-18,7.73e-01,2.84e-18,3.29e-18,2.09e-18,7.84e-01,6.97e+00,-7.75e-03,-5.72e-03,-6.94e-03,-2.39e-07,-4.70e-03,-5.00e-03,-5.03e-03,-2.48e-07
