F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,7.10e-21,4.31e-20,-2.98e-19,9.88e-01,-1.71e-20,3.65e-19,-4.44e-20,9.88e-01,3.64e-01,2.03e-03,-3.01e-04,1.96e-03,4.01e-11,-8.15e-05,-2.90e-04,-8.15e-05,4.51e-11
1.04e+00,7.10e-21,3.76e-20,-2.84e-20,9.77e-01,-2.32e-20,4.40e-19,-7.45e-20,9.77e-01,7.11e-01,4.26e-03,-7.21e-04,3.96e-03,-3.28e-11,-1.45e-04,-6.71e-04,-1.45e-04,-2.97e-11
1.07e+00,2.55e-19,4.55e-20,2.84e-19,9.66e-01,-7.15e-21,2.84e-19,5.15e-20,9.66e-01,1.04e+00,6.67e-03,-1.26e-03,5.99e-03,-1.08e-10,-1.93e-04,-1.13e-03,-1.93e-04,-1.23e-10
1.09e+00,-1.98e-19,9.21e-20,-1.70e-19,9.55e-01,-5.27e-20,7.53e-19,-2.13e-20,9.56e-01,1.36e+00,9.26e-03,-1.92e-03,8.05e-03,-5.80e-11,-2.27e-04,-1.67e-03,-2.27e-04,-7.15e-11
1.12e+00,-7.10e-20,1.50e-19,4.54e-19,9.45e-01,-2.99e-21,7.10e-19,3.01e-20,9.46e-01,1.66e+00,1.20e-02,-2.70e-03,1.01e-02,6.07e-11,-2.47e-04,-2.27e-03,-2.47e-04,6.93e-11
1.14e+00,-1.42e-19,8.12e-20,0.00e+00,9.36e-01,-6.22e-20,2.27e-19,4.97e-20,9.37e-01,1.95e+00,1.49e-02,-3.59e-03,1.21e-02,-1.01e-10,-2.57e-04,-2.93e-03,-2.57e-04,-8.40e-11
1.17e+00,-3.97e-19,1.73e-19,3.97e-19,9.26e-01,-7.25e-20,4.54e-19,6.39e-20,9.27e-01,2.24e+00,1.80e-02,-4.60e-03,1.42e-02,9.92e-11,-2.58e-04,-3.63e-03,-2.59e-04,7.41e-11
1.19e+00,-4.83e-19,9.32e-20,2.84e-19,9.17e-01,-4.32e-21,9.23e-19,5.32e-20,9.18e-01,2.51e+00,2.13e-02,-5.71e-03,1.62e-02,5.87e-11,-2.54e-04,-4.37e-03,-2.54e-04,6.65e-11
1.22e+00,-4.26e-19,1.26e-19,0.00e+00,9.08e-01,1.52e-20,9.66e-19,1.77e-20,9.10e-01,2.77e+00,2.47e-02,-6.92e-03,1.83e-02,2.97e-11,-2.45e-04,-5.14e-03,-2.45e-04,2.94e-11
1.24e+00,-2.84e-19,2.53e-19,-2.27e-19,9.00e-01,5.69e-20,8.95e-19,2.13e-19,9.01e-01,3.03e+00,2.82e-02,-8.24e-03,2.03e-02,-3.46e-10,-2.34e-04,-5.94e-03,-2.34e-04,-3.36e-10
1.27e+00,-8.52e-20,4.72e-19,4.54e-19,8.92e-01,5.69e-20,6.53e-19,-7.10e-21,8.93e-01,3.28e+00,3.18e-02,-9.64e-03,2.23e-02,-5.90e-11,-2.23e-04,-6.76e-03,-2.23e-04,-9.06e-11
1.29e+00,-1.13e-19,6.26e-19,-7.95e-19,8.83e-01,7.44e-20,5.39e-19,4.26e-20,8.85e-01,3.52e+00,3.56e-02,-1.11e-02,2.42e-02,-1.33e-10,-2.13e-04,-7.58e-03,-2.14e-04,-1.31e-10
1.32e+00,-3.97e-19,4.96e-19,1.13e-19,8.76e-01,1.73e-19,3.40e-19,5.75e-19,8.77e-01,3.75e+00,3.95e-02,-1.26e-02,2.61e-02,6.84e-11,-2.11e-04,-8.41e-03,-2.11e-04,6.43e-11
1.34e+00,0.00e+00,4.80e-19,3.40e-19,8.68e-01,2.28e-19,4.26e-19,4.68e-19,8.70e-01,3.98e+00,4.34e-02,-1.43e-02,2.79e-02,7.54e-10,-2.29e-04,-9.23e-03,-2.29e-04,8.36e-10
