F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,-2.48e-20,-7.90e-21,1.70e-19,9.88e-01,3.55e-21,-1.74e-19,4.50e-20,9.88e-01,3.85e-01,-2.71e-03,-2.08e-03,-2.61e-03,1.23e-10,3.30e-03,-2.00e-03,3.30e-03,6.22e-11
1.04e+00,-5.68e-20,3.00e-20,2.27e-19,9.77e-01,-2.52e-20,-4.26e-19,-5.30e-20,9.77e-01,7.52e-01,-5.47e-03,-4.08e-03,-5.09e-03,-9.33e-11,6.50e-03,-3.80e-03,6.51e-03,-9.32e-11
1.07e+00,1.04e-19,1.81e-19,-1.70e-19,9.66e-01,2.29e-20,-3.26e-19,-5.41e-20,9.67e-01,1.10e+00,-8.28e-03,-5.99e-03,-7.44e-03,-6.12e-11,9.62e-03,-5.39e-03,9.63e-03,-8.39e-11
1.09e+00,1.42e-20,3.26e-19,-1.70e-19,9.55e-01,-1.77e-21,-9.94e-20,4.88e-21,9.57e-01,1.43e+00,-1.11e-02,-7.81e-03,-9.66e-03,-9.48e-11,1.26e-02,-6.80e-03,1.26e-02,-1.07e-10
1.12e+00,2.23e-19,2.22e-19,-4.54e-19,9.45e-01,-4.51e-20,-5.25e-19,1.26e-19,9.47e-01,1.76e+00,-1.39e-02,-9.53e-03,-1.17e-02,-6.60e-11,1.55e-02,-8.03e-03,1.55e-02,-7.44e-11
1.14e+00,5.18e-19,1.72e-19,1.13e-19,9.35e-01,-7.70e-20,-5.96e-19,7.99e-20,9.38e-01,2.07e+00,-1.68e-02,-1.11e-02,-1.37e-02,-3.28e-10,1.83e-02,-9.10e-03,1.83e-02,-2.80e-10
1.17e+00,6.50e-19,1.16e-19,5.68e-19,9.26e-01,-7.73e-20,-8.52e-19,1.77e-19,9.28e-01,2.37e+00,-1.97e-02,-1.26e-02,-1.55e-02,-3.00e-10,2.10e-02,-1.00e-02,2.11e-02,-2.71e-10
1.19e+00,2.77e-19,-6.21e-21,7.38e-19,9.16e-01,-1.03e-19,-1.27e-18,1.57e-19,9.20e-01,2.65e+00,-2.26e-02,-1.40e-02,-1.73e-02,-1.20e-11,2.36e-02,-1.08e-02,2.37e-02,-1.48e-11
1.22e+00,4.83e-19,-9.85e-20,4.54e-19,9.08e-01,-1.13e-19,-1.02e-18,2.95e-19,9.11e-01,2.93e+00,-2.56e-02,-1.54e-02,-1.89e-02,-2.77e-11,2.60e-02,-1.14e-02,2.61e-02,-2.46e-11
1.24e+00,2.69e-19,-2.29e-19,-1.13e-19,8.99e-01,-1.45e-19,-1.73e-18,2.75e-19,9.03e-01,3.20e+00,-2.85e-02,-1.66e-02,-2.05e-02,4.72e-11,2.84e-02,-1.20e-02,2.85e-02,4.39e-11
1.27e+00,1.27e-19,-1.77e-19,9.66e-19,8.91e-01,-1.38e-19,-1.30e-18,3.14e-19,8.95e-01,3.46e+00,-3.14e-02,-1.77e-02,-2.19e-02,2.27e-11,3.07e-02,-1.24e-02,3.08e-02,2.49e-11
1.29e+00,1.70e-19,-3.35e-19,1.02e-18,8.82e-01,-1.39e-19,-1.39e-18,4.49e-19,8.87e-01,3.72e+00,-3.43e-02,-1.87e-02,-2.33e-02,-3.46e-10,3.28e-02,-1.28e-02,3.30e-02,-3.21e-10
1.32e+00,-7.10e-20,-2.66e-19,7.38e-19,8.74e-01,-1.59e-19,-1.42e-18,3.49e-19,8.80e-01,3.97e+00,-3.72e-02,-1.96e-02,-2.45e-02,1.32e-11,3.48e-02,-1.30e-02,3.50e-02,-9.17e-12
1.34e+00,5.68e-20,-1.77e-19,1.59e-18,8.67e-01,-2.09e-19,-1.76e-18,1.22e-19,8.72e-01,4.21e+00,-4.00e-02,-2.04e-02,-2.57e-02,2.31e-10,3.67e-02,-1.32e-02,3.70e-02,3.38e-10
1.37e+00,6.89e-19,-2.22e-20,1.25e-18,8.59e-01,-4.04e-20,-4.54e-19,5.55e-19,8.65e-01,4.44e+00,-4.28e-02,-2.12e-02,-2.68e-02,5.61e-10,3.86e-02,-1.33e-02,3.88e-02,4.85e-10
