F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,2.41e-19,1.14e-20,-1.98e-19,9.88e-01,-4.75e-20,3.26e-19,4.44e-21,9.88e-01,3.88e-01,2.30e-03,-2.40e-03,2.22e-03,7.32e-12,-2.52e-03,-2.32e-03,-2.52e-03,3.74e-11
1.04e+00,4.33e-19,-3.86e-20,-8.52e-20,9.77e-01,-2.38e-20,3.69e-19,-2.84e-20,9.77e-01,7.58e-01,4.74e-03,-4.79e-03,4.42e-03,-3.51e-12,-4.98e-03,-4.46e-03,-4.98e-03,3.34e-11
1.07e+00,3.55e-19,-2.09e-19,-5.68e-20,9.67e-01,-4.49e-20,3.69e-19,-1.92e-19,9.66e-01,1.11e+00,7.30e-03,-7.13e-03,6.57e-03,-1.51e-10,-7.39e-03,-6.41e-03,-7.38e-03,-1.53e-10
1.09e+00,9.94e-20,-3.75e-19,-1.13e-19,9.56e-01,-1.24e-19,2.84e-19,-1.70e-19,9.56e-01,1.45e+00,9.96e-03,-9.40e-03,8.66e-03,-1.86e-10,-9.72e-03,-8.17e-03,-9.71e-03,-1.76e-10
1.12e+00,-1.27e-19,-3.86e-19,-4.54e-19,9.47e-01,-1.27e-19,5.68e-19,-1.65e-19,9.46e-01,1.77e+00,1.27e-02,-1.15e-02,1.06e-02,-2.32e-11,-1.19e-02,-9.72e-03,-1.19e-02,-4.12e-11
1.14e+00,-2.84e-20,-4.13e-19,-3.40e-19,9.37e-01,-1.19e-19,9.09e-19,-1.66e-19,9.36e-01,2.08e+00,1.55e-02,-1.36e-02,1.26e-02,-5.09e-11,-1.41e-02,-1.10e-02,-1.41e-02,-6.52e-11
1.17e+00,-8.52e-20,-4.09e-19,-1.02e-18,9.28e-01,-1.28e-19,9.66e-19,-2.06e-19,9.26e-01,2.39e+00,1.83e-02,-1.55e-02,1.45e-02,-1.71e-10,-1.63e-02,-1.22e-02,-1.62e-02,-1.84e-10
1.19e+00,-8.52e-20,-4.74e-19,-4.54e-19,9.19e-01,-1.95e-19,1.13e-18,-2.66e-19,9.17e-01,2.68e+00,2.12e-02,-1.72e-02,1.63e-02,-1.78e-11,-1.83e-02,-1.32e-02,-1.83e-02,-1.88e-11
1.22e+00,1.70e-19,-3.76e-19,-6.81e-19,9.10e-01,-8.99e-20,1.36e-18,-2.48e-19,9.09e-01,2.96e+00,2.41e-02,-1.88e-02,1.79e-02,1.73e-12,-2.03e-02,-1.40e-02,-2.03e-02,1.16e-12
1.24e+00,1.13e-19,-4.58e-19,-1.13e-18,9.02e-01,-1.05e-19,2.04e-18,-1.10e-19,9.00e-01,3.23e+00,2.71e-02,-2.03e-02,1.95e-02,-2.58e-10,-2.22e-02,-1.46e-02,-2.22e-02,-2.63e-10
1.27e+00,8.24e-19,-3.22e-19,-1.13e-18,8.94e-01,-1.28e-19,1.70e-18,-2.59e-19,8.92e-01,3.49e+00,3.00e-02,-2.15e-02,2.10e-02,8.02e-12,-2.40e-02,-1.50e-02,-2.40e-02,1.03e-11
1.29e+00,6.81e-19,-2.69e-19,-9.09e-19,8.86e-01,-1.01e-19,1.59e-18,-3.80e-19,8.84e-01,3.75e+00,3.29e-02,-2.26e-02,2.24e-02,-6.61e-13,-2.58e-02,-1.54e-02,-2.58e-02,8.71e-12
1.32e+00,1.13e-18,-3.91e-19,-1.36e-18,8.78e-01,-4.02e-20,1.13e-18,-3.69e-19,8.76e-01,4.00e+00,3.57e-02,-2.35e-02,2.37e-02,-1.08e-09,-2.75e-02,-1.55e-02,-2.75e-02,1.82e-11
1.34e+00,1.36e-18,-4.91e-19,-1.13e-18,8.70e-01,-1.03e-19,1.47e-18,-7.10e-20,8.69e-01,4.25e+00,3.85e-02,-2.42e-02,2.48e-02,-1.79e-09,-2.91e-02,-1.56e-02,-2.91e-02,-1.25e-09
1.37e+00,1.36e-18,-5.34e-19,-2.50e-18,8.63e-01,-2.53e-19,3.18e-18,2.27e-19,8.62e-01,4.48e+00,4.13e-02,-2.47e-02,2.59e-02,-4.82e-11,-3.07e-02,-1.55e-02,-3.06e-02,-4.18e-11
1.39e+00,8.52e-19,-7.69e-19,-3.18e-18,8.56e-01,-1.89e-20,3.40e-18,1.27e-19,8.55e-01,4.71e+00,4.39e-02,-2.50e-02,2.69e-02,-9.49e-11,-3.22e-02,-1.52e-02,-3.21e-02,3.25e-11
1.42e+00,5.11e-19,-3.30e-19,-6.81e-19,8.49e-01,7.99e-19,2.72e-18,3.83e-19,8.48e-01,4.94e+00,4.65e-02,-2.51e-02,2.77e-02,-2.32e-09,-3.36e-02,-1.49e-02,-3.35e-02,-2.11e-09
1.44e+00,1.19e-18,2.48e-20,-9.09e-19,8.42e-01,9.81e-19,3.63e-18,3.40e-19,8.41e-01,5.16e+00,4.90e-02,-2.50e-02,2.85e-02,-9.01e-10,-3.49e-02,-1.45e-02,-3.48e-02,-9.66e-10
1.47e+00,1.76e-18,-1.01e-19,-2.27e-19,8.36e-01,2.75e-18,4.09e-18,1.65e-18,8.35e-01,5.38e+00,5.13e-02,-2.48e-02,2.91e-02,3.44e-11,-3.61e-02,-1.40e-02,-3.60e-02,4.44e-12
1.49e+00,1.47e-18,1.70e-19,-6.81e-19,8.30e-01,2.58e-18,5.68e-18,1.01e-18,8.28e-01,5.59e+00,5.34e-02,-2.44e-02,2.95e-02,-4.18e-10,-3.71e-02,-1.35e-02,-3.71e-02,-2.84e-10
1.52e+00,1.87e-18,4.61e-20,-6.81e-19,8.23e-01,2.49e-18,5.45e-18,1.15e-18,8.22e-01,5.80e+00,5.54e-02,-2.40e-02,2.99e-02,-1.05e-10,-3.81e-02,-1.29e-02,-3.80e-02,-9.98e-11
1.54e+00,2.50e-18,-6.57e-20,1.36e-18,8.17e-01,2.34e-18,5.91e-18,9.02e-19,8.16e-01,6.00e+00,5.71e-02,-2.34e-02,3.01e-02,-1.72e-09,-3.89e-02,-1.23e-02,-3.88e-02,-1.45e-09
