F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,-1.52e-19,-6.07e-21,-3.12e-19,9.88e-01,-1.98e-20,1.42e-20,-8.70e-20,9.88e-01,3.36e-01,-3.74e-04,-2.62e-04,-3.60e-04,5.16e-11,1.29e-03,-2.53e-04,1.29e-03,5.46e-11
1.04e+00,7.10e-21,2.84e-20,-1.98e-19,9.77e-01,-4.93e-21,-7.10e-20,-2.13e-20,9.76e-01,6.56e-01,-7.09e-04,-6.53e-04,-6.61e-04,4.39e-10,2.51e-03,-6.07e-04,2.51e-03,4.45e-10
1.07e+00,-7.81e-20,1.65e-20,-1.13e-19,9.67e-01,2.47e-20,4.26e-20,-4.61e-20,9.65e-01,9.63e-01,-1.00e-03,-1.16e-03,-9.07e-04,7.14e-11,3.66e-03,-1.04e-03,3.66e-03,7.56e-11
1.09e+00,-3.55e-20,7.01e-20,-2.27e-19,9.57e-01,4.91e-20,0.00e+00,-1.42e-19,9.55e-01,1.25e+00,-1.26e-03,-1.79e-03,-1.10e-03,-1.27e-10,4.75e-03,-1.56e-03,4.74e-03,-1.20e-10
1.12e+00,-1.06e-19,1.70e-19,-1.13e-19,9.47e-01,2.90e-20,1.70e-19,-1.34e-19,9.44e-01,1.53e+00,-1.49e-03,-2.54e-03,-1.25e-03,-1.72e-10,5.77e-03,-2.13e-03,5.75e-03,-1.91e-10
1.14e+00,-2.41e-19,1.55e-19,-1.13e-19,9.37e-01,6.95e-20,5.68e-19,-1.70e-19,9.34e-01,1.80e+00,-1.68e-03,-3.40e-03,-1.37e-03,-1.33e-10,6.73e-03,-2.76e-03,6.70e-03,-1.46e-10
1.17e+00,-1.42e-19,1.60e-19,0.00e+00,9.28e-01,7.15e-20,1.70e-19,-2.62e-19,9.25e-01,2.06e+00,-1.84e-03,-4.36e-03,-1.45e-03,5.11e-11,7.62e-03,-3.43e-03,7.59e-03,6.53e-11
1.19e+00,-4.40e-19,2.39e-19,-3.40e-19,9.19e-01,9.25e-20,1.13e-19,-2.98e-19,9.15e-01,2.31e+00,-1.96e-03,-5.43e-03,-1.50e-03,-1.28e-11,8.46e-03,-4.14e-03,8.43e-03,-1.09e-11
1.22e+00,-4.54e-19,4.25e-19,-6.25e-19,9.11e-01,9.70e-20,-1.70e-19,-2.55e-19,9.06e-01,2.56e+00,-2.05e-03,-6.59e-03,-1.52e-03,-1.08e-11,9.25e-03,-4.88e-03,9.20e-03,-1.28e-11
1.24e+00,-6.25e-19,2.27e-19,-1.70e-19,9.02e-01,8.52e-20,0.00e+00,-1.42e-19,8.98e-01,2.79e+00,-2.11e-03,-7.85e-03,-1.52e-03,-6.35e-11,9.98e-03,-5.64e-03,9.93e-03,-6.16e-11
