index,name,seed,status,box_size,model1.intensity,model1.radius,model2.intensity,model2.min_r1,model2.max_r1,model3.intensity,model3.radius,n_points,n_final,n_removed_floaters,n_closed_voxels,n_filled_voxels,filler_fraction,phr,spheres_npz,voxel_npz
21,phr_28.17_id22,1021,generated,3.0,250.0,0.1,3,0.25,0.5,1.8,0.4,6799,985,43,5197,0,0.1258443412638424,28.166286744083354,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_28.17_id22_voxel.npz
22,phr_47.31_id23,1022,generated,3.0,250.0,0.1,3,0.25,0.5,1.8,0.4,6708,1485,66,9541,0,0.19472739125044491,47.31172649436819,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_47.31_id23_voxel.npz
23,phr_28.61_id24,1023,generated,3.0,250.0,0.1,3,0.25,0.5,1.8,0.4,6886,1021,67,5405,0,0.1275760157090467,28.610544026853855,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_28.61_id24_voxel.npz
24,phr_33.11_id25,1024,generated,3.0,250.0,0.1,3,0.25,0.5,1.8,0.4,6754,1123,67,6351,0,0.14472479173915304,33.10714475222093,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_33.11_id25_voxel.npz
25,phr_36.66_id26,1025,generated,3.0,250.0,0.1,3,0.25,0.5,1.8,0.4,6774,1219,65,7411,0,0.15781433090578972,36.66260071791387,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_36.66_id26_voxel.npz
26,phr_32.61_id27,1026,generated,3.0,250.0,0.1,3,0.25,0.5,1.8,0.4,6715,1094,73,6424,0,0.14284914436086016,32.60656563771416,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_32.61_id27_voxel.npz
27,phr_27.09_id28,1027,generated,3.0,250.0,0.1,3,0.25,0.5,1.8,0.4,6632,922,66,5381,0,0.12163313297100145,27.093220132636276,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_27.09_id28_voxel.npz
28,phr_39.24_id29,1028,generated,3.0,250.0,0.1,3,0.25,0.5,1.8,0.4,6804,1302,71,7470,0,0.16704059636788285,39.235832705169514,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_39.24_id29_voxel.npz
29,phr_37.17_id30,1029,generated,3.0,250.0,0.1,3,0.25,0.5,1.8,0.4,6539,1206,75,7394,0,0.15963798805824506,37.16674356868109,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_37.17_id30_voxel.npz
30,phr_31.16_id31,1030,generated,3.0,250.0,0.1,3.25,0.25,0.5,1.8,0.4,6740,1046,89,6187,0,0.13738217215163548,31.159941019777314,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_31.16_id31_voxel.npz
31,phr_40.48_id32,1031,generated,3.0,250.0,0.1,3.25,0.25,0.5,1.8,0.4,6708,1285,58,8380,0,0.17144376857150856,40.484091184769916,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_40.48_id32_voxel.npz
32,phr_34.83_id33,1032,generated,3.0,250.0,0.1,3.25,0.25,0.5,1.8,0.4,6733,1155,67,6963,0,0.1511115910208881,34.82826596990676,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_34.83_id33_voxel.npz
33,phr_42.38_id34,1033,generated,3.0,250.0,0.1,3.25,0.25,0.5,1.8,0.4,6747,1371,54,8472,0,0.17802653101216973,42.375184991821854,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_42.38_id34_voxel.npz
34,phr_39.44_id35,1034,generated,3.0,250.0,0.1,3.25,0.25,0.5,1.8,0.4,6830,1298,67,8280,0,0.16776046103332573,39.43900447048928,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_39.44_id35_voxel.npz
35,phr_48.33_id36,1035,generated,3.0,250.0,0.1,3.25,0.25,0.5,1.8,0.4,6751,1536,58,9813,0,0.19809075893731978,48.33076566970486,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_48.33_id36_voxel.npz
36,phr_38.14_id37,1036,generated,3.0,250.0,0.1,3.25,0.25,0.5,1.8,0.4,6815,1263,62,7371,0,0.1631213331893604,38.135807155559455,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_38.14_id37_voxel.npz
37,phr_32.92_id38,1037,generated,3.0,250.0,0.1,3.25,0.25,0.5,1.8,0.4,6773,1091,71,6613,0,0.14401292556999284,32.916901202169235,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_32.92_id38_voxel.npz
38,phr_39.44_id39,1038,generated,3.0,250.0,0.1,3.25,0.25,0.5,1.8,0.4,6807,1267,80,8116,0,0.16778045727403249,39.44465314797118,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_39.44_id39_voxel.npz
39,phr_31.58_id40,1039,generated,3.0,250.0,0.1,3.25,0.25,0.5,1.8,0.4,6739,1090,70,5814,0,0.13895787591932718,31.575006315728256,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_31.58_id40_voxel.npz
40,phr_41.80_id41,1040,generated,3.0,250.0,0.1,3.5,0.25,0.5,1.8,0.4,6839,1356,65,8579,0,0.17603890468591904,41.80099593408864,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_41.80_id41_voxel.npz
41,phr_37.49_id42,1041,generated,3.0,250.0,0.1,3.5,0.25,0.5,1.8,0.4,6838,1250,75,7332,0,0.16080976776366043,37.49183372352578,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_37.49_id42_voxel.npz
42,phr_45.97_id43,1042,generated,3.0,250.0,0.1,3.5,0.25,0.5,1.8,0.4,6707,1453,59,9273,0,0.19024023483585087,45.96538024313538,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_45.97_id43_voxel.npz
43,phr_48.45_id44,1043,generated,3.0,250.0,0.1,3.5,0.25,0.5,1.8,0.4,6762,1505,75,9840,0,0.19847468675888932,48.4476326443926,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_48.45_id44_voxel.npz
44,phr_42.34_id45,1044,generated,3.0,250.0,0.1,3.5,0.25,0.5,1.8,0.4,6636,1351,71,8728,0,0.1778945558235052,42.33697370661349,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_42.34_id45_voxel.npz
45,phr_38.97_id46,1045,generated,3.0,250.0,0.1,3.5,0.25,0.5,1.8,0.4,6814,1257,77,8017,0,0.16608477606210031,38.96660782491095,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_38.97_id46_voxel.npz
46,phr_35.92_id47,1046,generated,3.0,250.0,0.1,3.5,0.25,0.5,1.8,0.4,6685,1194,45,6911,0,0.1551108391622375,35.91923566574865,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_35.92_id47_voxel.npz
47,phr_43.29_id48,1047,generated,3.0,250.0,0.1,3.5,0.25,0.5,1.8,0.4,6841,1378,56,8590,0,0.181165940803129,43.2877818881882,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_43.29_id48_voxel.npz
48,phr_40.66_id49,1048,generated,3.0,250.0,0.1,3.5,0.25,0.5,1.8,0.4,6765,1323,54,8168,0,0.17204365579271097,40.65518127772677,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_40.66_id49_voxel.npz
49,phr_31.37_id50,1049,generated,3.0,250.0,0.1,3.5,0.25,0.5,1.8,0.4,6812,1075,55,6180,0,0.13818602102804672,31.371497884940602,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_31.37_id50_voxel.npz
50,phr_33.06_id51,1050,generated,3.0,250.0,0.1,3.75,0.25,0.5,1.8,0.4,6888,1122,88,6373,0,0.1445448255727923,33.05901956830695,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_33.06_id51_voxel.npz
51,phr_49.76_id52,1051,generated,3.0,250.0,0.1,3.75,0.25,0.5,1.8,0.4,6752,1517,44,10447,0,0.20274588377385053,49.75536921658608,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_49.76_id52_voxel.npz
52,phr_47.80_id53,1052,generated,3.0,250.0,0.1,3.75,0.25,0.5,1.8,0.4,6790,1516,79,9514,0,0.19633108975512603,47.796554063044624,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_47.80_id53_voxel.npz
53,phr_37.92_id54,1053,generated,3.0,250.0,0.1,3.75,0.25,0.5,1.8,0.4,6784,1249,60,7233,0,0.162361476042504,37.92372824182373,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_37.92_id54_voxel.npz
54,phr_45.54_id55,1054,generated,3.0,250.0,0.1,3.75,0.25,0.5,1.8,0.4,6847,1452,75,9374,0,0.18881650249753046,45.54131007107547,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_45.54_id55_voxel.npz
55,phr_37.72_id56,1055,generated,3.0,250.0,0.1,3.75,0.25,0.5,1.8,0.4,6716,1251,56,7592,0,0.16164561062520247,37.72427928230629,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_37.72_id56_voxel.npz
56,phr_45.92_id57,1056,generated,3.0,250.0,0.1,3.75,0.25,0.5,1.8,0.4,6722,1470,71,9334,0,0.19007626566205554,45.91646473535387,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_45.92_id57_voxel.npz
57,phr_37.93_id58,1057,generated,3.0,250.0,0.1,3.75,0.25,0.5,1.8,0.4,6714,1256,64,7338,0,0.1623694745387867,37.925958647627155,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_37.93_id58_voxel.npz
58,phr_54.63_id59,1058,generated,3.0,250.0,0.1,3.75,0.25,0.5,1.8,0.4,6660,1631,89,11532,0,0.21828296280299303,54.632986321650954,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_54.63_id59_voxel.npz
59,phr_48.91_id60,1059,generated,3.0,250.0,0.1,3.75,0.25,0.5,1.8,0.4,6715,1534,84,10090,0,0.19997840406003672,48.90644163678722,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_48.91_id60_voxel.npz
60,phr_60.41_id61,1060,generated,3.0,250.0,0.1,4,0.25,0.5,1.8,0.4,6765,1740,55,12484,0,0.23590764936191996,60.406107196115386,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_60.41_id61_voxel.npz
61,phr_45.55_id62,1061,generated,3.0,250.0,0.1,4,0.25,0.5,1.8,0.4,6730,1429,45,9731,0,0.1888444972345199,45.54963418171107,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_45.55_id62_voxel.npz
62,phr_44.75_id63,1062,generated,3.0,250.0,0.1,4,0.25,0.5,1.8,0.4,6772,1448,52,9140,0,0.18616100173167444,44.754312295345706,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_44.75_id63_voxel.npz
63,phr_62.24_id64,1063,generated,3.0,250.0,0.1,4,0.25,0.5,1.8,0.4,6706,1816,66,12521,0,0.24132663059344844,62.23505635323864,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_62.24_id64_voxel.npz
64,phr_50.14_id65,1064,generated,3.0,250.0,0.1,4,0.25,0.5,1.8,0.4,6706,1556,68,10160,0,0.20400564693837558,50.143758131585535,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_50.14_id65_voxel.npz
65,phr_54.63_id66,1065,generated,3.0,250.0,0.1,4,0.25,0.5,1.8,0.4,6815,1674,74,10748,0,0.21825896731414493,54.62530383535417,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_54.63_id66_voxel.npz
66,phr_44.45_id67,1066,generated,3.0,250.0,0.1,4,0.25,0.5,1.8,0.4,6716,1430,80,8812,0,0.1851131987186409,44.445191273621134,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_44.45_id67_voxel.npz
67,phr_47.04_id68,1067,generated,3.0,250.0,0.1,4,0.25,0.5,1.8,0.4,6620,1480,54,9912,0,0.1938275604186413,47.040535868308844,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_47.04_id68_voxel.npz
68,phr_57.48_id69,1068,generated,3.0,250.0,0.1,4,0.25,0.5,1.8,0.4,6882,1725,60,11958,0,0.22706131247325503,57.475502408985086,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_57.48_id69_voxel.npz
69,phr_53.42_id70,1069,generated,3.0,250.0,0.1,4,0.25,0.5,1.8,0.4,6698,1618,71,11222,0,0.21447567857242839,53.41990263001666,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_53.42_id70_voxel.npz
70,phr_49.86_id71,1070,generated,3.0,250.0,0.1,4.25,0.25,0.5,1.8,0.4,6675,1542,78,10417,0,0.20307382212144118,49.85635541382012,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_49.86_id71_voxel.npz
71,phr_40.76_id72,1071,generated,3.0,250.0,0.1,4.25,0.25,0.5,1.8,0.4,6735,1308,81,8151,0,0.17241958511799782,40.76252415704062,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_40.76_id72_voxel.npz
72,phr_51.71_id73,1072,generated,3.0,250.0,0.1,4.25,0.25,0.5,1.8,0.4,6809,1611,57,10489,0,0.20904070034833452,51.70843490615583,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_51.71_id73_voxel.npz
73,phr_49.89_id74,1073,generated,3.0,250.0,0.1,4.25,0.25,0.5,1.8,0.4,6704,1550,49,10359,0,0.20316980407683355,49.88592807413202,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_49.89_id74_voxel.npz
74,phr_54.20_id75,1074,generated,3.0,250.0,0.1,4.25,0.25,0.5,1.8,0.4,6782,1684,76,11177,0,0.21693921542749964,54.2034921702181,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_54.20_id75_voxel.npz
75,phr_38.46_id76,1075,generated,3.0,250.0,0.1,4.25,0.25,0.5,1.8,0.4,6799,1254,67,7805,0,0.16429711214291712,38.46473145596464,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_38.46_id76_voxel.npz
76,phr_69.47_id77,1076,generated,3.0,250.0,0.1,4.25,0.25,0.5,1.8,0.4,6562,1958,63,13780,0,0.2620307382212144,69.47021538735582,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_69.47_id77_voxel.npz
77,phr_41.97_id78,1077,generated,3.0,250.0,0.1,4.25,0.25,0.5,1.8,0.4,6765,1368,67,8072,0,0.17662279491455607,41.969383624173204,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_41.97_id78_voxel.npz
78,phr_35.14_id79,1078,generated,3.0,250.0,0.1,4.25,0.25,0.5,1.8,0.4,6686,1152,93,7150,0,0.15224337824488995,35.135966093441986,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_35.14_id79_voxel.npz
79,phr_55.86_id80,1079,generated,3.0,250.0,0.1,4.25,0.25,0.5,1.8,0.4,6714,1684,55,11273,0,0.22211024327426443,55.86440953777259,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_55.86_id80_voxel.npz
80,phr_36.77_id81,1080,generated,3.0,250.0,0.1,4.5,0.25,0.5,1.8,0.4,6737,1230,69,7143,0,0.15819425947921792,36.76745034849161,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_36.77_id81_voxel.npz
81,phr_58.06_id82,1081,generated,3.0,250.0,0.1,4.5,0.25,0.5,1.8,0.4,6716,1685,72,12431,0,0.2288409778961555,58.05966541585813,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_58.06_id82_voxel.npz
82,phr_41.04_id83,1082,generated,3.0,250.0,0.1,4.5,0.25,0.5,1.8,0.4,6749,1334,79,8300,0,0.17340340016076977,41.04390486479936,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_41.04_id83_voxel.npz
83,phr_37.07_id84,1083,generated,3.0,250.0,0.1,4.5,0.25,0.5,1.8,0.4,6667,1252,83,7165,0,0.159294052718089,37.07149664692714,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_37.07_id84_voxel.npz
84,phr_48.57_id85,1084,generated,3.0,250.0,0.1,4.5,0.25,0.5,1.8,0.4,6639,1499,64,9869,0,0.1988866093174483,48.573145734087966,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_48.57_id85_voxel.npz
85,phr_40.31_id86,1085,generated,3.0,250.0,0.1,4.5,0.25,0.5,1.8,0.4,6718,1296,77,8146,0,0.1708158866133167,40.30528204197995,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_40.31_id86_voxel.npz
86,phr_42.75_id87,1086,generated,3.0,250.0,0.1,4.5,0.25,0.5,1.8,0.4,6811,1387,82,8529,0,0.17933028590624964,42.75332656177102,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_42.75_id87_voxel.npz
87,phr_43.37_id88,1087,generated,3.0,250.0,0.1,4.5,0.25,0.5,1.8,0.4,6659,1377,92,8961,0,0.18144988742116483,43.37066770216682,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_43.37_id88_voxel.npz
88,phr_54.00_id89,1088,generated,3.0,250.0,0.1,4.5,0.25,0.5,1.8,0.4,6717,1648,56,10851,0,0.21629533647674237,53.99821483603049,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_54.00_id89_voxel.npz
89,phr_57.04_id90,1089,generated,3.0,250.0,0.1,4.5,0.25,0.5,1.8,0.4,6771,1713,80,11922,0,0.22573356209032702,57.041426549938926,,C:\Coding\mixed-fft-master\microstructure_generation/3D_samples/improved_struct_v3\voxel_structures\phr_57.04_id90_voxel.npz
