F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,-6.08e-18,-1.07e-18,-8.75e-18,9.56e-01,-1.43e-18,1.44e-18,3.95e-18,9.58e-01,1.29e+00,5.28e-03,2.12e-04,5.27e-03,-3.10e-11,2.97e-03,2.10e-04,2.97e-03,-2.63e-11
1.20e+00,-5.68e-18,8.41e-18,-9.54e-18,9.19e-01,-5.74e-18,-5.00e-18,8.40e-18,9.24e-01,2.34e+00,1.04e-02,5.74e-04,1.03e-02,-3.56e-10,5.49e-03,5.63e-04,5.48e-03,-2.84e-10
1.30e+00,-8.63e-18,1.59e-18,7.04e-18,8.90e-01,-4.44e-18,-9.77e-18,1.10e-17,8.96e-01,3.25e+00,1.54e-02,1.11e-03,1.53e-02,-9.54e-10,7.66e-03,1.08e-03,7.64e-03,-8.49e-10
1.40e+00,-1.13e-18,-2.61e-17,1.36e-17,8.65e-01,-3.96e-18,-1.79e-17,9.76e-18,8.73e-01,4.05e+00,2.03e-02,1.84e-03,2.00e-02,-1.55e-09,9.57e-03,1.76e-03,9.52e-03,-1.46e-09
1.50e+00,1.50e-17,-1.20e-17,9.09e-19,8.44e-01,-5.83e-18,-1.50e-17,7.48e-18,8.54e-01,4.80e+00,2.52e-02,2.75e-03,2.47e-02,-2.44e-09,1.12e-02,2.60e-03,1.11e-02,-2.30e-09
1.60e+00,1.45e-17,5.45e-18,-1.09e-17,8.28e-01,-4.89e-18,-1.68e-17,7.16e-18,8.39e-01,5.49e+00,3.00e-02,3.81e-03,2.93e-02,-4.20e-09,1.27e-02,3.55e-03,1.26e-02,-4.08e-09
1.70e+00,2.54e-17,-1.90e-17,-1.36e-17,8.14e-01,5.64e-19,-1.04e-17,9.42e-18,8.28e-01,6.15e+00,3.49e-02,5.00e-03,3.38e-02,-8.09e-09,1.40e-02,4.57e-03,1.39e-02,-8.90e-09
1.80e+00,3.45e-17,0.00e+00,0.00e+00,8.04e-01,-2.49e-18,-1.59e-17,6.95e-18,8.20e-01,6.78e+00,3.98e-02,6.24e-03,3.83e-02,-1.80e-08,1.50e-02,5.60e-03,1.49e-02,-2.39e-08
1.90e+00,4.81e-17,-2.27e-18,-1.00e-17,7.96e-01,-7.85e-18,-2.63e-17,9.98e-18,8.14e-01,7.39e+00,4.48e-02,7.47e-03,4.29e-02,-4.79e-08,1.54e-02,6.57e-03,1.54e-02,-7.10e-08
2.00e+00,5.18e-17,1.45e-17,3.63e-18,7.91e-01,-1.47e-17,-3.36e-17,6.63e-18,8.12e-01,7.98e+00,4.98e-02,8.63e-03,4.74e-02,-1.70e-07,1.53e-02,7.41e-03,1.52e-02,-2.27e-07
