F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.09e+00,-3.15e-19,2.20e-19,3.41e-19,9.58e-01,2.57e-20,-3.05e-19,-2.50e-20,9.58e-01,1.18e+00,7.41e-04,1.29e-04,7.40e-04,-5.74e-09,-2.81e-04,1.29e-04,-2.82e-04,-5.73e-09
1.20e+00,3.87e-19,-2.84e-19,1.88e-19,9.24e-01,-1.98e-19,-7.24e-19,1.54e-19,9.23e-01,2.16e+00,1.59e-03,7.28e-04,1.58e-03,-1.67e-08,-7.23e-04,7.18e-04,-7.28e-04,-1.67e-08
1.30e+00,9.91e-19,-4.26e-19,-2.09e-19,8.95e-01,1.56e-19,-2.27e-19,5.94e-20,8.94e-01,3.00e+00,2.57e-03,1.64e-03,2.52e-03,-3.32e-08,-1.33e-03,1.59e-03,-1.35e-03,-3.33e-08
1.40e+00,7.10e-19,-9.94e-19,-3.19e-19,8.71e-01,8.50e-19,-1.70e-19,2.98e-19,8.70e-01,3.75e+00,3.64e-03,2.78e-03,3.52e-03,-4.84e-08,-2.12e-03,2.66e-03,-2.14e-03,-4.86e-08
1.50e+00,8.52e-20,-9.66e-19,-1.56e-19,8.50e-01,7.60e-19,-6.81e-19,6.19e-19,8.49e-01,4.43e+00,4.77e-03,4.11e-03,4.54e-03,-6.28e-08,-3.08e-03,3.86e-03,-3.11e-03,-6.35e-08
1.60e+00,-8.24e-19,-1.07e-18,1.15e-18,8.32e-01,8.47e-19,-1.36e-18,3.55e-19,8.31e-01,5.05e+00,5.92e-03,5.59e-03,5.54e-03,-8.10e-08,-4.19e-03,5.13e-03,-4.23e-03,-8.31e-08
1.70e+00,-8.24e-19,-1.36e-18,1.46e-18,8.17e-01,4.19e-19,-2.50e-18,1.63e-19,8.17e-01,5.64e+00,7.06e-03,7.18e-03,6.48e-03,-1.08e-07,-5.44e-03,6.45e-03,-5.51e-03,-1.13e-07
1.80e+00,-1.50e-18,-2.27e-19,9.37e-19,8.04e-01,5.04e-19,-2.95e-18,1.74e-19,8.05e-01,6.20e+00,8.16e-03,8.87e-03,7.33e-03,-1.54e-07,-6.82e-03,7.78e-03,-6.92e-03,-1.64e-07
1.90e+00,-9.94e-19,1.25e-18,-1.13e-19,7.94e-01,1.04e-18,-3.06e-18,-3.55e-21,7.95e-01,6.73e+00,9.18e-03,1.06e-02,8.08e-03,-2.33e-07,-8.29e-03,9.11e-03,-8.44e-03,-2.52e-07
2.00e+00,-3.12e-19,9.09e-19,8.52e-19,7.86e-01,2.37e-19,-4.09e-18,4.33e-19,7.87e-01,7.24e+00,1.01e-02,1.24e-02,8.72e-03,-3.75e-07,-9.83e-03,1.04e-02,-1.00e-02,-4.10e-07
