F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.29e+00,-1.13e-19,2.31e-19,-2.50e-18,8.83e-01,8.48e-20,0.00e+00,2.41e-19,8.89e-01,4.29e+00,4.66e-02,-1.38e-02,3.17e-02,-2.62e-10,-2.23e-02,-9.44e-03,-2.24e-02,-2.29e-10
1.32e+00,-8.52e-19,5.65e-19,-2.27e-18,8.75e-01,1.30e-19,-1.13e-19,1.66e-19,8.82e-01,4.57e+00,5.03e-02,-1.52e-02,3.32e-02,-1.70e-11,-2.35e-02,-1.01e-02,-2.37e-02,-1.73e-11
1.34e+00,-9.09e-19,5.15e-19,-4.54e-19,8.67e-01,-2.25e-19,4.54e-19,-4.68e-19,8.75e-01,4.85e+00,5.40e-02,-1.67e-02,3.47e-02,-2.64e-12,-2.46e-02,-1.08e-02,-2.49e-02,-6.16e-11
1.37e+00,-1.70e-19,6.17e-19,-1.36e-18,8.59e-01,-5.11e-19,-2.27e-19,-3.83e-19,8.68e-01,5.12e+00,5.76e-02,-1.80e-02,3.60e-02,-4.78e-13,-2.57e-02,-1.14e-02,-2.60e-02,-3.75e-13
1.39e+00,3.40e-19,4.47e-19,-9.09e-19,8.52e-01,-5.89e-19,2.27e-19,-6.53e-19,8.61e-01,5.38e+00,6.12e-02,-1.93e-02,3.73e-02,-6.09e-11,-2.67e-02,-1.19e-02,-2.70e-02,-5.17e-11
1.42e+00,-2.27e-19,3.72e-19,-2.27e-18,8.45e-01,-4.48e-19,-9.09e-19,-1.11e-18,8.55e-01,5.63e+00,6.48e-02,-2.05e-02,3.84e-02,-1.51e-11,-2.76e-02,-1.23e-02,-2.79e-02,-1.33e-11
1.44e+00,-1.13e-19,-7.99e-20,-4.54e-19,8.38e-01,-9.12e-19,3.40e-19,-1.85e-18,8.49e-01,5.88e+00,6.85e-02,-2.16e-02,3.96e-02,-3.34e-10,-2.84e-02,-1.27e-02,-2.87e-02,-4.26e-10
1.47e+00,-9.66e-19,-3.10e-19,5.00e-18,8.31e-01,-1.42e-18,3.29e-18,-1.49e-18,8.43e-01,6.12e+00,7.23e-02,-2.29e-02,4.08e-02,-3.08e-09,-2.91e-02,-1.31e-02,-2.95e-02,-3.83e-09
1.49e+00,-2.21e-18,-1.34e-18,1.00e-17,8.24e-01,1.38e-18,7.95e-18,3.52e-18,8.37e-01,6.36e+00,7.63e-02,-2.43e-02,4.20e-02,-1.44e-09,-2.98e-02,-1.35e-02,-3.02e-02,-1.41e-09
1.52e+00,-1.07e-18,-6.37e-19,1.00e-17,8.18e-01,1.93e-18,7.72e-18,5.16e-18,8.31e-01,6.59e+00,8.05e-02,-2.57e-02,4.32e-02,4.59e-10,-3.05e-02,-1.40e-02,-3.10e-02,4.80e-11
1.54e+00,-2.89e-18,-6.28e-19,1.18e-17,8.12e-01,2.86e-18,1.59e-17,5.21e-18,8.26e-01,6.82e+00,8.49e-02,-2.71e-02,4.45e-02,-3.02e-13,-3.11e-02,-1.44e-02,-3.16e-02,-6.67e-12
