F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,1.49e-19,4.66e-21,-4.26e-20,9.88e-01,3.55e-20,-4.26e-19,-1.18e-19,9.88e-01,4.01e-01,-2.44e-04,-1.22e-03,-2.35e-04,2.98e-10,-2.33e-03,-1.18e-03,-2.33e-03,1.51e-10
1.04e+00,1.70e-19,-6.88e-20,-2.27e-19,9.76e-01,1.20e-20,-4.61e-19,-1.24e-19,9.78e-01,7.83e-01,-5.20e-04,-2.35e-03,-4.83e-04,1.82e-10,-4.62e-03,-2.19e-03,-4.63e-03,8.58e-11
1.07e+00,1.38e-19,-4.55e-20,2.84e-19,9.65e-01,9.23e-20,-9.23e-19,-1.62e-19,9.68e-01,1.14e+00,-8.26e-04,-3.37e-03,-7.42e-04,-2.37e-10,-6.88e-03,-3.03e-03,-6.90e-03,-2.30e-10
1.09e+00,1.13e-19,2.35e-20,1.07e-18,9.54e-01,8.03e-20,-8.52e-19,-1.73e-19,9.58e-01,1.49e+00,-1.16e-03,-4.27e-03,-1.00e-03,-1.50e-10,-9.10e-03,-3.72e-03,-9.13e-03,-1.54e-10
1.12e+00,2.55e-19,5.01e-20,9.09e-19,9.44e-01,1.52e-19,-8.80e-19,-2.20e-19,9.48e-01,1.83e+00,-1.53e-03,-5.05e-03,-1.28e-03,1.25e-12,-1.12e-02,-4.25e-03,-1.13e-02,8.65e-12
1.14e+00,2.69e-19,1.58e-19,4.54e-19,9.34e-01,1.88e-19,-1.30e-18,-2.48e-19,9.39e-01,2.15e+00,-1.92e-03,-5.69e-03,-1.56e-03,-4.83e-10,-1.34e-02,-4.65e-03,-1.34e-02,-3.72e-10
1.17e+00,7.67e-19,7.37e-20,6.81e-19,9.24e-01,1.69e-19,-8.52e-19,-4.24e-19,9.30e-01,2.46e+00,-2.35e-03,-6.20e-03,-1.85e-03,-5.79e-12,-1.55e-02,-4.91e-03,-1.56e-02,6.35e-12
1.19e+00,1.19e-18,1.72e-19,1.02e-18,9.15e-01,2.01e-19,-1.70e-19,-4.24e-19,9.22e-01,2.76e+00,-2.82e-03,-6.57e-03,-2.15e-03,-5.59e-12,-1.75e-02,-5.05e-03,-1.77e-02,5.80e-12
1.22e+00,1.10e-18,2.60e-19,1.36e-18,9.05e-01,2.92e-19,2.27e-19,-4.86e-19,9.14e-01,3.04e+00,-3.31e-03,-6.80e-03,-2.44e-03,-1.63e-11,-1.95e-02,-5.08e-03,-1.97e-02,-1.57e-11
1.24e+00,1.26e-18,3.70e-19,1.59e-18,8.97e-01,2.54e-19,0.00e+00,-3.10e-19,9.06e-01,3.32e+00,-3.83e-03,-6.89e-03,-2.74e-03,7.80e-12,-2.15e-02,-4.99e-03,-2.17e-02,-9.37e-14
1.27e+00,1.37e-18,2.35e-19,1.25e-18,8.88e-01,3.10e-19,-2.84e-19,-3.14e-19,8.98e-01,3.59e+00,-4.37e-03,-6.83e-03,-3.04e-03,3.04e-11,-2.35e-02,-4.81e-03,-2.37e-02,2.52e-11
1.29e+00,2.21e-18,1.88e-19,1.70e-18,8.79e-01,3.33e-19,-1.13e-19,-2.06e-19,8.91e-01,3.86e+00,-4.93e-03,-6.63e-03,-3.34e-03,3.17e-11,-2.54e-02,-4.55e-03,-2.57e-02,3.36e-12
1.32e+00,2.15e-18,2.59e-19,2.04e-18,8.71e-01,3.11e-19,6.25e-19,-1.33e-19,8.83e-01,4.11e+00,-5.51e-03,-6.29e-03,-3.62e-03,1.58e-10,-2.72e-02,-4.20e-03,-2.76e-02,1.21e-10
1.34e+00,1.76e-18,1.89e-19,2.04e-18,8.63e-01,3.34e-19,6.81e-19,-2.75e-19,8.76e-01,4.36e+00,-6.10e-03,-5.81e-03,-3.90e-03,5.71e-11,-2.90e-02,-3.77e-03,-2.95e-02,5.48e-11
1.37e+00,3.35e-18,2.36e-19,1.25e-18,8.56e-01,3.45e-19,1.07e-18,-2.64e-19,8.70e-01,4.60e+00,-6.71e-03,-5.19e-03,-4.18e-03,2.88e-11,-3.08e-02,-3.28e-03,-3.13e-02,5.55e-11
1.39e+00,3.06e-18,3.38e-19,1.70e-18,8.48e-01,2.59e-19,1.59e-18,-3.05e-19,8.63e-01,4.83e+00,-7.32e-03,-4.43e-03,-4.44e-03,2.40e-09,-3.25e-02,-2.73e-03,-3.31e-02,-5.02e-11
1.42e+00,2.52e-18,9.76e-20,1.81e-18,8.41e-01,6.57e-20,1.36e-18,3.16e-19,8.57e-01,5.06e+00,-7.94e-03,-3.54e-03,-4.69e-03,4.24e-10,-3.42e-02,-2.13e-03,-3.49e-02,1.85e-10
1.44e+00,4.17e-18,-3.67e-19,2.50e-18,8.34e-01,-4.99e-19,1.59e-18,1.82e-18,8.50e-01,5.29e+00,-8.58e-03,-2.50e-03,-4.93e-03,-2.74e-10,-3.59e-02,-1.46e-03,-3.66e-02,1.22e-09
1.47e+00,1.04e-17,2.71e-18,2.15e-18,8.27e-01,-6.33e-18,0.00e+00,-4.98e-18,8.44e-01,5.51e+00,-9.22e-03,-1.33e-03,-5.17e-03,-1.38e-09,-3.74e-02,-7.64e-04,-3.82e-02,7.71e-10
1.49e+00,1.04e-17,5.45e-18,6.59e-18,8.20e-01,-5.44e-18,5.68e-19,-4.60e-18,8.39e-01,5.72e+00,-9.88e-03,-9.63e-06,-5.40e-03,6.97e-10,-3.89e-02,-5.38e-06,-3.98e-02,7.37e-10
