F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,1.75e-19,8.40e-21,-9.94e-20,9.88e-01,-4.22e-20,-2.45e-19,-6.39e-20,9.88e-01,4.28e-01,-3.12e-03,-2.94e-03,-3.01e-03,1.15e-10,2.42e-03,-2.84e-03,2.42e-03,8.31e-11
1.04e+00,2.69e-19,3.64e-20,-3.12e-19,9.77e-01,6.21e-21,-3.33e-19,-4.17e-20,9.77e-01,8.36e-01,-6.21e-03,-6.07e-03,-5.79e-03,5.29e-11,4.71e-03,-5.65e-03,4.71e-03,4.82e-11
1.07e+00,3.09e-19,-1.86e-20,-4.68e-19,9.67e-01,-1.17e-20,-3.40e-19,5.68e-20,9.66e-01,1.22e+00,-9.27e-03,-9.37e-03,-8.34e-03,7.25e-11,6.88e-03,-8.42e-03,6.87e-03,8.27e-11
1.09e+00,1.88e-19,-7.02e-20,-8.52e-20,9.56e-01,-2.54e-20,-4.47e-19,-1.91e-19,9.56e-01,1.59e+00,-1.22e-02,-1.28e-02,-1.06e-02,-6.13e-11,8.93e-03,-1.11e-02,8.93e-03,-5.28e-11
1.12e+00,2.34e-19,-1.00e-19,-6.25e-19,9.47e-01,1.97e-20,-2.84e-19,-1.91e-19,9.46e-01,1.95e+00,-1.52e-02,-1.64e-02,-1.28e-02,6.98e-12,1.08e-02,-1.38e-02,1.08e-02,2.22e-12
1.14e+00,-7.10e-20,-1.83e-19,-4.83e-19,9.37e-01,6.17e-20,-4.26e-19,-1.56e-19,9.36e-01,2.30e+00,-1.81e-02,-2.01e-02,-1.47e-02,8.01e-11,1.27e-02,-1.64e-02,1.27e-02,7.26e-11
1.17e+00,7.10e-20,-8.70e-20,3.12e-19,9.28e-01,5.93e-20,-8.52e-20,-1.56e-19,9.27e-01,2.63e+00,-2.09e-02,-2.40e-02,-1.65e-02,1.06e-10,1.44e-02,-1.89e-02,1.44e-02,1.36e-10
1.19e+00,4.83e-19,-5.21e-20,2.27e-19,9.19e-01,2.22e-20,-1.98e-19,-1.84e-19,9.18e-01,2.94e+00,-2.37e-02,-2.80e-02,-1.82e-02,1.80e-11,1.60e-02,-2.14e-02,1.60e-02,2.25e-12
1.22e+00,1.70e-19,3.95e-20,-8.52e-20,9.11e-01,-5.77e-21,-1.13e-19,-3.48e-19,9.09e-01,3.25e+00,-2.64e-02,-3.21e-02,-1.96e-02,-1.23e-10,1.76e-02,-2.38e-02,1.76e-02,-1.36e-10
1.24e+00,8.09e-19,-8.56e-20,-7.67e-19,9.02e-01,-7.19e-20,-3.69e-19,-4.04e-19,9.01e-01,3.55e+00,-2.91e-02,-3.63e-02,-2.10e-02,-9.11e-07,1.91e-02,-2.62e-02,1.90e-02,-9.14e-07
1.27e+00,-2.84e-20,3.99e-20,-5.68e-19,8.94e-01,-9.16e-20,-8.80e-19,-3.90e-19,8.93e-01,3.84e+00,-3.16e-02,-4.06e-02,-2.22e-02,-5.58e-11,2.04e-02,-2.84e-02,2.04e-02,-5.36e-11
1.29e+00,5.11e-19,-9.19e-20,1.13e-19,8.86e-01,-1.50e-19,-1.70e-18,-4.54e-19,8.85e-01,4.12e+00,-3.41e-02,-4.50e-02,-2.33e-02,-3.63e-09,2.17e-02,-3.06e-02,2.17e-02,-3.70e-09
1.32e+00,0.00e+00,-1.77e-21,0.00e+00,8.79e-01,-1.89e-19,-1.64e-18,-4.33e-19,8.77e-01,4.39e+00,-3.66e-02,-4.95e-02,-2.43e-02,-1.53e-08,2.30e-02,-3.27e-02,2.29e-02,-1.54e-08
1.34e+00,-5.68e-19,-3.10e-20,3.97e-19,8.72e-01,-3.04e-19,-2.27e-18,-6.25e-19,8.69e-01,4.65e+00,-3.90e-02,-5.40e-02,-2.52e-02,-2.68e-08,2.41e-02,-3.48e-02,2.41e-02,-2.64e-08
1.37e+00,9.94e-20,-2.73e-19,9.09e-19,8.64e-01,-3.04e-19,-3.29e-18,-5.89e-19,8.62e-01,4.91e+00,-4.13e-02,-5.86e-02,-2.60e-02,-8.83e-09,2.52e-02,-3.67e-02,2.52e-02,-7.45e-09
1.39e+00,-6.81e-19,3.22e-18,1.81e-18,8.58e-01,1.58e-18,6.25e-19,-3.76e-19,8.55e-01,5.16e+00,-4.35e-02,-6.31e-02,-2.67e-02,7.59e-09,2.63e-02,-3.86e-02,2.62e-02,4.65e-09
1.42e+00,7.95e-19,2.81e-18,4.31e-18,8.51e-01,9.94e-19,-3.40e-19,1.37e-18,8.48e-01,5.40e+00,-4.57e-02,-6.78e-02,-2.73e-02,-3.66e-12,2.73e-02,-4.04e-02,2.72e-02,-5.62e-12
1.44e+00,-3.12e-19,2.18e-18,3.97e-18,8.44e-01,-5.23e-19,-3.63e-18,1.52e-18,8.41e-01,5.64e+00,-4.78e-02,-7.25e-02,-2.79e-02,3.41e-12,2.83e-02,-4.21e-02,2.82e-02,5.65e-12
