F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,-4.29e-18,-1.84e-18,-3.31e-18,9.56e-01,8.52e-19,-6.85e-19,3.72e-21,9.55e-01,1.11e+00,6.25e-04,-3.99e-03,5.43e-04,-1.21e-09,3.78e-03,-3.47e-03,3.78e-03,-1.20e-09
