F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.32e+00,-5.96e-19,2.80e-19,-9.09e-19,8.79e-01,-6.32e-20,-9.37e-19,5.89e-19,8.75e-01,3.98e+00,-5.24e-03,3.32e-03,-3.48e-03,-9.94e-12,-2.65e-02,2.19e-03,-2.63e-02,-7.84e-11
1.34e+00,-1.10e-18,2.89e-19,-7.95e-19,8.72e-01,-1.09e-19,-8.80e-19,5.89e-19,8.68e-01,4.23e+00,-7.59e-03,3.39e-03,-4.90e-03,-1.11e-11,-2.81e-02,2.18e-03,-2.80e-02,-9.27e-12
1.37e+00,3.58e-18,8.48e-19,-8.18e-18,8.64e-01,-1.77e-18,-3.76e-18,3.08e-18,8.60e-01,4.46e+00,-1.01e-02,3.45e-03,-6.39e-03,-9.43e-10,-2.98e-02,2.15e-03,-2.96e-02,-9.05e-10
1.39e+00,5.17e-18,2.67e-18,-5.91e-18,8.57e-01,-2.21e-18,-2.44e-18,2.03e-18,8.53e-01,4.69e+00,-1.29e-02,3.49e-03,-7.94e-03,9.26e-13,-3.13e-02,2.13e-03,-3.12e-02,1.69e-12
1.42e+00,6.47e-18,3.99e-18,-2.27e-18,8.51e-01,-2.69e-18,-3.58e-18,2.52e-18,8.46e-01,4.91e+00,-1.59e-02,3.44e-03,-9.52e-03,1.74e-10,-3.28e-02,2.04e-03,-3.26e-02,6.98e-10
1.44e+00,6.81e-18,5.06e-18,-9.09e-19,8.44e-01,-2.63e-18,-2.04e-18,2.80e-18,8.39e-01,5.13e+00,-1.91e-02,3.37e-03,-1.11e-02,5.08e-12,-3.41e-02,1.95e-03,-3.39e-02,9.50e-12
1.47e+00,6.36e-18,5.48e-18,-1.13e-18,8.38e-01,-2.61e-18,-2.01e-18,3.25e-18,8.33e-01,5.34e+00,-2.24e-02,3.43e-03,-1.27e-02,-8.59e-10,-3.51e-02,1.94e-03,-3.49e-02,-6.13e-10
1.49e+00,6.59e-18,5.27e-18,4.54e-19,8.31e-01,-2.56e-18,-1.59e-18,3.47e-18,8.27e-01,5.54e+00,-2.58e-02,3.56e-03,-1.43e-02,-1.60e-10,-3.60e-02,1.96e-03,-3.57e-02,-1.74e-10
1.52e+00,5.68e-18,5.17e-18,-6.81e-19,8.25e-01,-3.08e-18,-2.67e-18,4.39e-18,8.20e-01,5.74e+00,-2.94e-02,3.69e-03,-1.59e-02,-1.95e-10,-3.67e-02,1.98e-03,-3.65e-02,-2.07e-10
1.54e+00,6.99e-18,5.23e-18,1.36e-18,8.19e-01,-2.75e-18,-1.81e-18,4.66e-18,8.14e-01,5.94e+00,-3.30e-02,3.79e-03,-1.74e-02,-2.02e-11,-3.73e-02,1.99e-03,-3.71e-02,2.73e-12
1.57e+00,5.91e-18,5.21e-18,1.59e-18,8.13e-01,-3.28e-18,-1.13e-18,6.16e-18,8.09e-01,6.13e+00,-3.66e-02,3.89e-03,-1.89e-02,-6.19e-11,-3.79e-02,1.99e-03,-3.77e-02,7.39e-10
1.59e+00,6.19e-18,5.31e-18,9.09e-19,8.08e-01,-2.99e-18,1.13e-19,5.63e-18,8.03e-01,6.32e+00,-4.03e-02,4.03e-03,-2.03e-02,-1.06e-12,-3.85e-02,2.02e-03,-3.83e-02,6.06e-13
1.62e+00,5.34e-18,5.18e-18,1.81e-18,8.02e-01,-3.53e-18,-4.54e-19,5.52e-18,7.97e-01,6.51e+00,-4.40e-02,4.22e-03,-2.17e-02,-2.36e-11,-3.91e-02,2.07e-03,-3.89e-02,3.18e-11
