F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,-9.23e-20,3.23e-19,5.68e-20,9.58e-01,-6.08e-20,-2.27e-19,-1.51e-19,9.58e-01,1.08e+00,2.61e-04,-7.12e-04,2.60e-04,-3.46e-09,-1.31e-03,-7.10e-04,-1.31e-03,-3.52e-09
1.20e+00,-1.05e-18,7.17e-19,-4.04e-19,9.22e-01,-5.10e-20,-5.68e-19,-4.69e-19,9.23e-01,1.98e+00,5.52e-04,-1.33e-03,5.48e-04,-8.01e-09,-2.46e-03,-1.32e-03,-2.46e-03,-8.09e-09
1.30e+00,-1.03e-18,7.38e-19,-1.56e-18,8.92e-01,3.50e-20,-8.09e-19,-9.03e-19,8.92e-01,2.76e+00,8.78e-04,-1.89e-03,8.62e-04,-1.45e-08,-3.49e-03,-1.86e-03,-3.49e-03,-1.46e-08
1.40e+00,4.26e-19,5.68e-19,-1.73e-18,8.65e-01,1.92e-19,-5.82e-19,-1.09e-18,8.66e-01,3.44e+00,1.23e-03,-2.43e-03,1.19e-03,-2.11e-08,-4.46e-03,-2.36e-03,-4.46e-03,-2.11e-08
1.50e+00,1.16e-18,1.36e-18,-2.95e-18,8.43e-01,2.27e-19,-1.05e-18,-8.33e-19,8.44e-01,4.07e+00,1.61e-03,-2.95e-03,1.53e-03,-2.77e-08,-5.40e-03,-2.82e-03,-5.39e-03,-2.76e-08
1.60e+00,4.26e-19,4.83e-19,-4.54e-18,8.23e-01,2.15e-19,-7.38e-19,-5.13e-19,8.24e-01,4.64e+00,2.00e-03,-3.47e-03,1.87e-03,-3.54e-08,-6.34e-03,-3.27e-03,-6.33e-03,-3.52e-08
1.70e+00,1.13e-18,-1.98e-19,-6.13e-18,8.06e-01,2.75e-19,-2.47e-18,-5.68e-19,8.07e-01,5.18e+00,2.40e-03,-3.98e-03,2.20e-03,-4.60e-08,-7.31e-03,-3.69e-03,-7.29e-03,-4.59e-08
1.80e+00,2.84e-19,3.97e-19,-7.04e-18,7.91e-01,-3.37e-19,-3.97e-19,-3.53e-19,7.92e-01,5.68e+00,2.82e-03,-4.48e-03,2.53e-03,-6.18e-08,-8.32e-03,-4.08e-03,-8.30e-03,-6.20e-08
1.90e+00,6.81e-19,1.02e-18,-5.85e-18,7.79e-01,-7.10e-20,6.25e-19,2.41e-19,7.79e-01,6.16e+00,3.25e-03,-4.96e-03,2.86e-03,-8.62e-08,-9.40e-03,-4.45e-03,-9.38e-03,-8.72e-08
2.00e+00,4.14e-18,1.87e-18,-8.63e-18,7.68e-01,-3.94e-19,3.80e-18,-3.26e-19,7.68e-01,6.62e+00,3.69e-03,-5.43e-03,3.18e-03,-1.25e-07,-1.05e-02,-4.78e-03,-1.05e-02,-1.27e-07
