F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,8.25e-20,1.59e-20,3.40e-19,9.88e-01,-1.34e-20,5.68e-20,4.57e-20,9.88e-01,4.19e-01,2.71e-03,4.99e-04,2.62e-03,-5.79e-11,1.04e-03,4.81e-04,1.04e-03,-7.55e-11
1.04e+00,-1.56e-19,1.86e-19,-1.13e-19,9.77e-01,1.19e-20,3.97e-19,4.70e-20,9.77e-01,8.19e-01,5.51e-03,9.73e-04,5.13e-03,-2.48e-11,2.00e-03,9.06e-04,2.00e-03,1.29e-12
1.07e+00,-4.22e-19,2.18e-19,-3.40e-19,9.67e-01,2.19e-20,5.68e-19,1.42e-19,9.66e-01,1.20e+00,8.38e-03,1.42e-03,7.54e-03,1.86e-12,2.87e-03,1.27e-03,2.87e-03,5.89e-11
1.09e+00,-4.24e-19,3.65e-19,-4.54e-19,9.57e-01,3.88e-20,5.68e-19,8.52e-20,9.56e-01,1.56e+00,1.13e-02,1.84e-03,9.85e-03,-7.84e-11,3.67e-03,1.60e-03,3.67e-03,-7.81e-11
1.12e+00,-3.01e-19,4.06e-19,-4.54e-19,9.47e-01,1.94e-20,4.54e-19,7.45e-20,9.46e-01,1.92e+00,1.43e-02,2.24e-03,1.20e-02,3.78e-12,4.40e-03,1.89e-03,4.40e-03,7.20e-12
1.14e+00,1.42e-20,4.55e-19,-6.81e-19,9.37e-01,-4.76e-20,1.13e-18,-1.24e-19,9.36e-01,2.26e+00,1.74e-02,2.63e-03,1.42e-02,-3.34e-10,5.06e-03,2.14e-03,5.05e-03,-3.67e-10
1.17e+00,4.44e-19,6.40e-19,-4.54e-19,9.28e-01,-1.48e-19,4.54e-19,-3.55e-20,9.27e-01,2.58e+00,2.05e-02,2.99e-03,1.62e-02,-2.28e-10,5.65e-03,2.36e-03,5.64e-03,-2.56e-10
1.19e+00,-2.48e-20,5.64e-19,-9.09e-19,9.19e-01,-6.13e-20,6.81e-19,-1.98e-19,9.18e-01,2.90e+00,2.37e-02,3.35e-03,1.82e-02,3.04e-10,6.19e-03,2.56e-03,6.17e-03,3.37e-10
1.22e+00,-3.55e-20,3.64e-19,-2.27e-18,9.11e-01,-1.14e-19,9.09e-19,-1.98e-19,9.09e-01,3.21e+00,2.70e-02,3.70e-03,2.01e-02,2.83e-10,6.66e-03,2.74e-03,6.65e-03,2.97e-10
1.24e+00,3.90e-20,3.52e-19,-1.81e-18,9.03e-01,-5.41e-20,9.09e-19,-1.06e-19,9.00e-01,3.50e+00,3.03e-02,4.04e-03,2.19e-02,6.69e-12,7.09e-03,2.91e-03,7.07e-03,1.34e-11
