F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,-3.90e-20,6.19e-20,-3.40e-19,9.88e-01,-5.32e-21,3.33e-19,1.42e-20,9.88e-01,3.79e-01,1.42e-03,5.32e-04,1.37e-03,9.28e-11,-1.93e-03,5.14e-04,-1.93e-03,6.69e-11
1.04e+00,7.45e-20,1.97e-20,-6.25e-19,9.77e-01,-1.53e-20,2.69e-19,4.97e-20,9.77e-01,7.42e-01,3.08e-03,8.64e-04,2.86e-03,-1.59e-11,-3.84e-03,8.05e-04,-3.84e-03,-8.91e-12
1.07e+00,1.42e-19,1.08e-19,-5.11e-19,9.66e-01,-3.38e-20,3.12e-19,1.33e-19,9.67e-01,1.08e+00,4.96e-03,9.97e-04,4.46e-03,2.38e-11,-5.73e-03,8.97e-04,-5.73e-03,2.89e-11
1.09e+00,1.91e-19,1.22e-20,-7.38e-19,9.55e-01,-8.66e-20,6.96e-19,2.09e-19,9.57e-01,1.42e+00,7.06e-03,9.38e-04,6.13e-03,-1.23e-10,-7.59e-03,8.16e-04,-7.60e-03,-1.29e-10
1.12e+00,-1.56e-19,1.15e-19,-1.53e-18,9.45e-01,-8.11e-20,7.10e-19,1.91e-19,9.47e-01,1.73e+00,9.35e-03,6.94e-04,7.86e-03,9.02e-11,-9.42e-03,5.84e-04,-9.44e-03,7.38e-11
1.14e+00,1.42e-20,-1.28e-20,-1.13e-18,9.35e-01,-1.02e-19,8.24e-19,2.37e-19,9.37e-01,2.04e+00,1.18e-02,2.76e-04,9.62e-03,2.09e-10,-1.12e-02,2.25e-04,-1.12e-02,1.73e-10
1.17e+00,5.68e-20,-2.93e-20,-1.36e-18,9.26e-01,-1.34e-19,1.13e-18,2.98e-19,9.28e-01,2.34e+00,1.44e-02,-3.05e-04,1.14e-02,6.11e-12,-1.30e-02,-2.41e-04,-1.30e-02,7.36e-12
1.19e+00,5.68e-20,-2.84e-20,-1.02e-18,9.17e-01,-7.94e-20,6.81e-19,1.70e-19,9.19e-01,2.62e+00,1.72e-02,-1.03e-03,1.32e-02,-1.93e-10,-1.47e-02,-7.95e-04,-1.48e-02,-1.90e-10
1.22e+00,-2.98e-19,1.49e-19,-6.81e-19,9.08e-01,-1.53e-19,1.05e-18,1.42e-19,9.11e-01,2.90e+00,2.02e-02,-1.90e-03,1.50e-02,-1.32e-10,-1.65e-02,-1.42e-03,-1.65e-02,-1.22e-10
1.24e+00,-1.12e-18,1.96e-19,-2.27e-19,8.99e-01,-1.24e-19,8.24e-19,-1.13e-19,9.03e-01,3.17e+00,2.33e-02,-2.90e-03,1.68e-02,-3.25e-11,-1.81e-02,-2.10e-03,-1.82e-02,-3.22e-11
1.27e+00,-7.24e-19,3.12e-19,-2.27e-19,8.91e-01,-2.44e-20,1.36e-18,-1.77e-19,8.95e-01,3.42e+00,2.65e-02,-4.01e-03,1.85e-02,-1.19e-08,-1.98e-02,-2.82e-03,-1.99e-02,-1.22e-08
1.29e+00,-9.09e-19,-1.36e-19,-2.27e-19,8.83e-01,1.67e-19,3.43e-18,-3.83e-19,8.87e-01,3.68e+00,2.99e-02,-5.22e-03,2.03e-02,-1.67e-11,-2.14e-02,-3.56e-03,-2.15e-02,-9.59e-13
1.32e+00,-1.39e-18,-7.90e-20,2.27e-19,8.75e-01,1.81e-19,4.48e-18,-3.33e-19,8.79e-01,3.92e+00,3.34e-02,-6.53e-03,2.20e-02,1.88e-11,-2.30e-02,-4.33e-03,-2.31e-02,1.88e-11
1.34e+00,-1.64e-18,-7.05e-20,0.00e+00,8.67e-01,2.55e-20,4.77e-18,-3.69e-19,8.72e-01,4.16e+00,3.70e-02,-7.90e-03,2.37e-02,-1.65e-10,-2.45e-02,-5.10e-03,-2.46e-02,-1.46e-10
1.37e+00,-2.15e-18,5.94e-20,0.00e+00,8.60e-01,-1.34e-19,6.02e-18,-4.26e-19,8.65e-01,4.39e+00,4.07e-02,-9.31e-03,2.54e-02,-1.20e-11,-2.60e-02,-5.86e-03,-2.62e-02,-1.08e-11
1.39e+00,-1.39e-18,-3.68e-19,0.00e+00,8.52e-01,3.17e-19,5.05e-18,-3.97e-19,8.58e-01,4.62e+00,4.45e-02,-1.08e-02,2.71e-02,-2.33e-11,-2.74e-02,-6.62e-03,-2.76e-02,-2.23e-11
1.42e+00,9.09e-19,1.03e-18,-9.09e-19,8.45e-01,5.23e-19,4.09e-18,-1.15e-18,8.51e-01,4.84e+00,4.83e-02,-1.23e-02,2.87e-02,4.82e-10,-2.88e-02,-7.38e-03,-2.90e-02,1.00e-09
1.44e+00,7.95e-19,8.48e-19,1.36e-18,8.39e-01,1.16e-18,2.50e-18,-1.02e-18,8.44e-01,5.06e+00,5.22e-02,-1.39e-02,3.02e-02,-6.43e-11,-3.01e-02,-8.13e-03,-3.03e-02,-3.46e-11
1.47e+00,1.67e-18,1.74e-18,0.00e+00,8.32e-01,1.64e-19,4.88e-18,-1.83e-18,8.38e-01,5.27e+00,5.62e-02,-1.55e-02,3.17e-02,-8.69e-12,-3.14e-02,-8.85e-03,-3.16e-02,3.00e-12
1.49e+00,2.30e-18,2.41e-18,0.00e+00,8.26e-01,8.48e-19,6.19e-18,-1.90e-18,8.32e-01,5.48e+00,6.02e-02,-1.72e-02,3.31e-02,-2.35e-09,-3.26e-02,-9.55e-03,-3.29e-02,-2.17e-09
1.52e+00,9.37e-19,2.13e-18,-4.54e-19,8.19e-01,5.99e-19,6.59e-18,-2.30e-18,8.26e-01,5.68e+00,6.43e-02,-1.88e-02,3.45e-02,-1.56e-09,-3.38e-02,-1.02e-02,-3.41e-02,-1.46e-09
