F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,-3.99e-18,-2.64e-18,-2.60e-18,9.56e-01,-2.17e-18,5.31e-18,3.81e-19,9.55e-01,1.08e+00,5.62e-05,7.35e-04,5.61e-05,-3.50e-11,-3.28e-03,7.32e-04,-3.28e-03,-3.50e-11
1.20e+00,-4.80e-18,1.59e-18,-1.97e-18,9.19e-01,-3.20e-18,9.15e-18,1.64e-18,9.18e-01,1.97e+00,7.84e-05,1.57e-03,7.80e-05,-4.83e-10,-6.06e-03,1.56e-03,-6.06e-03,-2.75e-10
1.30e+00,-7.67e-19,-1.59e-18,9.66e-18,8.87e-01,-7.54e-18,9.60e-18,2.09e-18,8.86e-01,2.74e+00,4.28e-05,2.55e-03,4.25e-05,-1.60e-09,-8.51e-03,2.51e-03,-8.50e-03,-7.70e-10
1.40e+00,2.67e-18,-5.68e-18,1.13e-17,8.60e-01,-5.77e-18,7.95e-18,6.64e-19,8.59e-01,3.43e+00,-5.72e-05,3.67e-03,-5.60e-05,-2.63e-09,-1.07e-02,3.58e-03,-1.07e-02,-1.28e-09
1.50e+00,-1.68e-17,3.86e-18,7.04e-18,8.37e-01,-1.02e-17,1.59e-17,1.45e-18,8.35e-01,4.06e+00,-2.16e-04,4.92e-03,-2.11e-04,-3.21e-09,-1.27e-02,4.76e-03,-1.27e-02,-1.78e-09
1.60e+00,-1.71e-17,1.51e-17,8.63e-18,8.16e-01,-1.05e-17,2.36e-17,-2.14e-18,8.14e-01,4.63e+00,-4.21e-04,6.28e-03,-4.08e-04,-3.61e-09,-1.46e-02,6.02e-03,-1.46e-02,-2.40e-09
1.70e+00,5.68e-20,2.47e-17,-2.50e-18,7.99e-01,-9.34e-18,3.06e-17,4.33e-19,7.96e-01,5.18e+00,-6.53e-04,7.74e-03,-6.30e-04,-4.28e-09,-1.63e-02,7.35e-03,-1.63e-02,-3.39e-09
1.80e+00,3.63e-18,3.25e-17,3.29e-18,7.83e-01,-1.37e-17,2.11e-17,-3.83e-19,7.81e-01,5.69e+00,-8.92e-04,9.28e-03,-8.56e-04,-5.89e-09,-1.79e-02,8.71e-03,-1.79e-02,-5.31e-09
1.90e+00,-8.75e-18,1.45e-17,1.12e-17,7.70e-01,-1.14e-17,4.31e-17,-3.76e-18,7.67e-01,6.19e+00,-1.11e-03,1.08e-02,-1.06e-03,-9.79e-09,-1.94e-02,1.00e-02,-1.94e-02,-9.55e-09
2.00e+00,4.54e-19,-7.72e-18,3.75e-18,7.59e-01,-1.31e-17,5.04e-17,-3.92e-18,7.56e-01,6.66e+00,-1.30e-03,1.25e-02,-1.24e-03,-1.88e-08,-2.07e-02,1.14e-02,-2.07e-02,-1.96e-08
