F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.09e+00,2.27e-19,1.42e-20,1.56e-19,9.58e-01,-2.75e-20,7.10e-20,1.69e-19,9.58e-01,1.08e+00,-4.87e-04,5.15e-04,-4.86e-04,-3.49e-09,5.98e-04,5.14e-04,5.98e-04,-3.47e-09
1.20e+00,7.24e-19,2.98e-19,6.39e-19,9.23e-01,-2.52e-19,-3.55e-20,8.16e-20,9.22e-01,1.98e+00,-9.42e-04,9.99e-04,-9.35e-04,-8.15e-09,1.20e-03,9.91e-04,1.20e-03,-8.08e-09
1.30e+00,3.69e-19,1.49e-19,1.19e-18,8.93e-01,-7.56e-19,-1.91e-19,-1.74e-19,8.91e-01,2.76e+00,-1.38e-03,1.45e-03,-1.35e-03,-1.49e-08,1.83e-03,1.42e-03,1.83e-03,-1.47e-08
1.40e+00,8.24e-19,-7.10e-21,1.25e-18,8.67e-01,-4.86e-19,-1.98e-19,5.32e-20,8.65e-01,3.45e+00,-1.81e-03,1.88e-03,-1.76e-03,-2.18e-08,2.52e-03,1.83e-03,2.52e-03,-2.16e-08
1.50e+00,2.44e-18,-1.27e-18,1.53e-18,8.44e-01,-4.04e-19,1.84e-19,3.90e-20,8.42e-01,4.07e+00,-2.27e-03,2.30e-03,-2.18e-03,-2.87e-08,3.28e-03,2.21e-03,3.28e-03,-2.86e-08
1.60e+00,1.36e-18,-8.95e-19,3.52e-18,8.25e-01,-7.92e-19,-1.50e-18,-3.16e-19,8.23e-01,4.65e+00,-2.76e-03,2.72e-03,-2.61e-03,-3.68e-08,4.14e-03,2.57e-03,4.13e-03,-3.69e-08
1.70e+00,2.95e-18,-3.69e-19,4.88e-18,8.08e-01,-1.12e-18,-2.10e-18,-1.34e-19,8.05e-01,5.18e+00,-3.29e-03,3.13e-03,-3.08e-03,-4.79e-08,5.09e-03,2.93e-03,5.07e-03,-4.84e-08
1.80e+00,3.29e-18,6.53e-19,3.97e-18,7.94e-01,-2.08e-18,-3.09e-18,1.84e-19,7.91e-01,5.69e+00,-3.89e-03,3.54e-03,-3.59e-03,-6.43e-08,6.15e-03,3.27e-03,6.12e-03,-6.57e-08
1.90e+00,4.66e-18,1.07e-18,4.77e-18,7.81e-01,-1.41e-18,-3.97e-19,-1.56e-19,7.78e-01,6.17e+00,-4.56e-03,3.95e-03,-4.16e-03,-8.95e-08,7.32e-03,3.60e-03,7.28e-03,-9.23e-08
2.00e+00,7.50e-18,1.81e-18,7.27e-18,7.70e-01,-2.62e-18,-1.30e-18,8.66e-19,7.66e-01,6.63e+00,-5.31e-03,4.34e-03,-4.78e-03,-1.29e-07,8.59e-03,3.92e-03,8.54e-03,-1.34e-07
