F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,-7.63e-20,-3.58e-20,1.98e-19,9.88e-01,-4.62e-21,-2.55e-19,4.97e-20,9.88e-01,3.67e-01,-1.52e-03,1.50e-03,-1.47e-03,7.10e-11,7.54e-04,1.44e-03,7.54e-04,9.81e-11
1.04e+00,-1.27e-19,-7.96e-20,0.00e+00,9.77e-01,-3.95e-20,-2.27e-19,3.46e-20,9.77e-01,7.18e-01,-2.99e-03,3.01e-03,-2.78e-03,2.10e-11,1.44e-03,2.80e-03,1.44e-03,3.51e-11
1.07e+00,-3.26e-19,-1.07e-19,3.40e-19,9.66e-01,-2.81e-20,-4.54e-19,4.44e-21,9.66e-01,1.05e+00,-4.40e-03,4.52e-03,-3.96e-03,-1.30e-10,2.07e-03,4.06e-03,2.07e-03,-1.20e-10
1.09e+00,-8.52e-20,-1.66e-19,1.13e-19,9.56e-01,-1.97e-20,2.27e-19,-1.42e-20,9.56e-01,1.37e+00,-5.75e-03,6.02e-03,-5.00e-03,-4.65e-11,2.64e-03,5.23e-03,2.64e-03,-3.27e-11
1.12e+00,7.10e-21,-3.90e-20,-2.27e-19,9.46e-01,-2.99e-20,3.40e-19,-6.74e-20,9.46e-01,1.68e+00,-7.03e-03,7.51e-03,-5.91e-03,-9.19e-11,3.18e-03,6.32e-03,3.18e-03,-7.42e-11
1.14e+00,2.13e-19,6.21e-21,-3.40e-19,9.36e-01,-1.83e-20,0.00e+00,-8.48e-20,9.36e-01,1.98e+00,-8.25e-03,8.98e-03,-6.72e-03,1.71e-11,3.68e-03,7.31e-03,3.68e-03,2.62e-11
1.17e+00,-4.26e-20,2.84e-20,-6.81e-19,9.27e-01,5.43e-21,4.54e-19,0.00e+00,9.27e-01,2.27e+00,-9.41e-03,1.04e-02,-7.43e-03,9.66e-12,4.15e-03,8.23e-03,4.15e-03,1.72e-11
1.19e+00,9.94e-20,5.32e-20,-6.81e-19,9.18e-01,-3.15e-20,4.54e-19,-1.10e-19,9.18e-01,2.54e+00,-1.05e-02,1.18e-02,-8.05e-03,2.24e-12,4.59e-03,9.06e-03,4.59e-03,-2.96e-12
1.22e+00,-3.12e-19,7.94e-20,-1.13e-18,9.09e-01,-3.26e-20,-2.27e-19,-7.81e-20,9.09e-01,2.81e+00,-1.15e-02,1.32e-02,-8.59e-03,2.70e-10,5.02e-03,9.81e-03,5.01e-03,2.40e-10
1.24e+00,-2.41e-19,1.58e-19,-1.13e-18,9.01e-01,-4.77e-20,0.00e+00,-9.67e-20,9.00e-01,3.07e+00,-1.25e-02,1.45e-02,-9.05e-03,-1.37e-10,5.42e-03,1.04e-02,5.42e-03,-1.30e-10
1.27e+00,-6.81e-19,1.90e-19,-1.36e-18,8.93e-01,-5.59e-20,4.54e-19,-1.73e-19,8.92e-01,3.33e+00,-1.35e-02,1.58e-02,-9.46e-03,-3.11e-10,5.81e-03,1.10e-02,5.81e-03,-3.42e-10
1.29e+00,-1.12e-18,1.56e-19,-1.36e-18,8.85e-01,-8.39e-20,4.54e-19,-9.23e-20,8.84e-01,3.57e+00,-1.44e-02,1.70e-02,-9.82e-03,6.49e-12,6.19e-03,1.16e-02,6.19e-03,5.75e-12
1.32e+00,-1.30e-18,3.24e-20,-1.36e-18,8.77e-01,-8.59e-20,9.09e-19,-7.10e-21,8.76e-01,3.81e+00,-1.53e-02,1.82e-02,-1.01e-02,1.97e-11,6.56e-03,1.20e-02,6.55e-03,5.63e-12
1.34e+00,-1.67e-18,1.58e-19,-2.27e-18,8.70e-01,-6.68e-20,0.00e+00,-1.24e-19,8.69e-01,4.05e+00,-1.61e-02,1.93e-02,-1.04e-02,-2.18e-10,6.92e-03,1.24e-02,6.91e-03,-2.43e-10
1.37e+00,-9.09e-19,2.59e-19,-2.04e-18,8.62e-01,-7.08e-20,0.00e+00,-3.30e-19,8.62e-01,4.27e+00,-1.69e-02,2.04e-02,-1.06e-02,1.51e-10,7.27e-03,1.28e-02,7.27e-03,-1.94e-09
1.39e+00,-1.27e-18,1.47e-19,-3.18e-18,8.55e-01,6.66e-22,0.00e+00,-5.43e-19,8.54e-01,4.50e+00,-1.77e-02,2.13e-02,-1.08e-02,-1.17e-11,7.63e-03,1.30e-02,7.62e-03,-1.71e-11
1.42e+00,-2.52e-18,1.34e-19,-3.63e-18,8.48e-01,-3.93e-19,1.81e-18,-6.19e-19,8.47e-01,4.71e+00,-1.84e-02,2.22e-02,-1.09e-02,-2.07e-10,7.98e-03,1.32e-02,7.97e-03,-2.49e-10
1.44e+00,-1.59e-18,-2.66e-20,-4.54e-18,8.42e-01,-2.37e-19,4.54e-19,-5.57e-19,8.41e-01,4.92e+00,-1.91e-02,2.29e-02,-1.11e-02,-6.58e-11,8.31e-03,1.32e-02,8.30e-03,-6.61e-11
1.47e+00,-1.67e-18,8.88e-22,-4.77e-18,8.35e-01,-2.23e-19,1.36e-18,-1.12e-18,8.34e-01,5.13e+00,-1.98e-02,2.35e-02,-1.12e-02,-1.25e-09,8.61e-03,1.33e-02,8.60e-03,-1.25e-09
1.49e+00,-9.94e-19,-2.52e-19,-4.77e-18,8.29e-01,-1.19e-18,-4.54e-19,-1.20e-18,8.28e-01,5.34e+00,-2.06e-02,2.40e-02,-1.14e-02,-3.07e-10,8.91e-03,1.32e-02,8.89e-03,-3.18e-10
1.52e+00,-1.53e-18,3.28e-19,-4.31e-18,8.23e-01,-8.42e-19,4.54e-19,-8.63e-19,8.22e-01,5.53e+00,-2.13e-02,2.44e-02,-1.15e-02,-1.55e-09,9.17e-03,1.31e-02,9.16e-03,-1.53e-09
1.54e+00,-8.52e-19,6.33e-19,-4.31e-18,8.17e-01,-7.17e-19,0.00e+00,-8.13e-19,8.16e-01,5.73e+00,-2.20e-02,2.48e-02,-1.16e-02,-4.65e-09,9.43e-03,1.30e-02,9.41e-03,-4.00e-09
1.57e+00,-1.59e-18,5.10e-19,-6.13e-18,8.11e-01,9.14e-20,4.54e-19,-1.22e-18,8.10e-01,5.92e+00,-2.28e-02,2.52e-02,-1.17e-02,-2.04e-10,9.68e-03,1.29e-02,9.67e-03,-2.48e-10
