F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,2.66e-19,2.15e-20,8.52e-20,9.88e-01,6.66e-21,-5.68e-20,9.72e-20,9.88e-01,3.30e-01,-7.46e-04,7.42e-04,-7.19e-04,-4.69e-11,1.02e-03,7.16e-04,1.02e-03,-2.95e-11
1.04e+00,2.73e-19,7.10e-20,1.70e-19,9.77e-01,4.74e-20,-5.68e-20,1.02e-19,9.77e-01,6.45e-01,-1.57e-03,1.63e-03,-1.46e-03,2.40e-10,1.98e-03,1.52e-03,1.98e-03,2.67e-10
1.07e+00,1.70e-19,4.26e-20,2.55e-19,9.66e-01,7.26e-20,-8.52e-20,7.01e-20,9.66e-01,9.47e-01,-2.47e-03,2.68e-03,-2.22e-03,5.34e-11,2.86e-03,2.41e-03,2.86e-03,6.32e-11
1.09e+00,7.81e-20,6.08e-20,3.12e-19,9.55e-01,9.48e-20,-2.84e-19,-4.26e-20,9.56e-01,1.23e+00,-3.46e-03,3.86e-03,-3.01e-03,7.88e-12,3.68e-03,3.35e-03,3.68e-03,1.71e-11
1.12e+00,6.25e-19,8.03e-20,5.68e-20,9.45e-01,1.12e-19,2.27e-19,-4.44e-20,9.46e-01,1.51e+00,-4.52e-03,5.17e-03,-3.80e-03,-6.25e-11,4.42e-03,4.35e-03,4.43e-03,-8.70e-11
1.14e+00,6.67e-19,9.81e-20,2.27e-19,9.35e-01,1.07e-19,-2.27e-19,-1.03e-19,9.36e-01,1.78e+00,-5.66e-03,6.61e-03,-4.61e-03,2.00e-11,5.11e-03,5.38e-03,5.11e-03,2.27e-11
1.17e+00,4.12e-19,1.57e-19,2.27e-19,9.26e-01,1.07e-19,1.13e-19,-1.06e-19,9.27e-01,2.04e+00,-6.87e-03,8.16e-03,-5.42e-03,5.57e-11,5.73e-03,6.44e-03,5.73e-03,4.57e-11
1.19e+00,8.24e-19,2.57e-19,5.11e-19,9.17e-01,1.18e-19,2.27e-19,-8.70e-20,9.18e-01,2.29e+00,-8.16e-03,9.83e-03,-6.24e-03,-2.36e-10,6.29e-03,7.52e-03,6.30e-03,-2.19e-10
1.22e+00,8.09e-19,1.86e-19,3.40e-19,9.08e-01,1.23e-19,3.40e-19,-9.94e-20,9.09e-01,2.53e+00,-9.52e-03,1.16e-02,-7.06e-03,-1.61e-12,6.80e-03,8.62e-03,6.82e-03,-4.44e-12
1.24e+00,8.38e-19,5.72e-20,1.13e-19,8.99e-01,1.88e-19,2.27e-19,-5.15e-20,9.01e-01,2.76e+00,-1.09e-02,1.34e-02,-7.88e-03,-2.14e-11,7.27e-03,9.72e-03,7.28e-03,-1.75e-11
1.27e+00,1.84e-19,2.82e-19,5.68e-19,8.91e-01,1.60e-19,0.00e+00,-3.19e-20,8.93e-01,2.99e+00,-1.24e-02,1.54e-02,-8.70e-03,2.16e-10,7.68e-03,1.08e-02,7.70e-03,2.03e-10
1.29e+00,3.69e-19,2.25e-19,5.68e-19,8.83e-01,1.64e-19,0.00e+00,-9.05e-20,8.85e-01,3.21e+00,-1.40e-02,1.75e-02,-9.52e-03,5.66e-11,8.06e-03,1.19e-02,8.07e-03,6.81e-11
1.32e+00,1.13e-19,1.18e-19,3.40e-19,8.75e-01,1.53e-19,1.13e-19,-2.13e-20,8.77e-01,3.43e+00,-1.56e-02,1.96e-02,-1.03e-02,-1.26e-11,8.39e-03,1.30e-02,8.41e-03,-1.09e-11
