F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.09e+00,3.12e-18,1.32e-17,4.63e-18,9.56e-01,-2.72e-18,5.30e-18,-2.05e-18,9.57e-01,1.19e+00,4.22e-04,-2.52e-03,4.20e-04,-5.07e-11,-3.19e-03,-2.51e-03,-3.19e-03,-6.47e-11
1.20e+00,-2.25e-18,2.27e-17,9.74e-18,9.19e-01,-1.71e-18,3.06e-18,-5.06e-18,9.21e-01,2.17e+00,1.20e-03,-5.09e-03,1.19e-03,-4.57e-10,-5.79e-03,-5.05e-03,-5.79e-03,-5.67e-10
1.30e+00,-9.23e-18,3.62e-17,6.96e-18,8.89e-01,-2.33e-18,1.59e-17,-3.09e-18,8.91e-01,3.02e+00,2.21e-03,-7.71e-03,2.18e-03,-8.30e-10,-8.09e-03,-7.61e-03,-8.09e-03,-8.17e-10
1.40e+00,-1.71e-17,3.23e-17,-1.50e-17,8.64e-01,8.52e-20,1.76e-17,-1.78e-18,8.66e-01,3.77e+00,3.33e-03,-1.03e-02,3.27e-03,-1.17e-09,-1.03e-02,-1.01e-02,-1.03e-02,-9.59e-10
1.50e+00,-1.52e-17,4.35e-17,-2.72e-17,8.43e-01,1.97e-18,2.64e-17,2.49e-18,8.44e-01,4.46e+00,4.53e-03,-1.30e-02,4.41e-03,-1.72e-09,-1.26e-02,-1.27e-02,-1.26e-02,-1.52e-09
1.60e+00,-2.30e-17,4.10e-17,-4.38e-17,8.25e-01,1.76e-18,1.55e-17,2.09e-19,8.26e-01,5.10e+00,5.76e-03,-1.56e-02,5.57e-03,-2.75e-09,-1.51e-02,-1.52e-02,-1.51e-02,-2.82e-09
1.70e+00,2.50e-18,5.37e-17,-4.18e-17,8.11e-01,-5.72e-18,1.73e-17,-4.16e-18,8.11e-01,5.71e+00,7.04e-03,-1.83e-02,6.74e-03,-4.74e-09,-1.79e-02,-1.76e-02,-1.80e-02,-5.55e-09
1.80e+00,-1.59e-18,6.62e-17,-4.91e-17,8.00e-01,-6.40e-18,1.95e-17,3.03e-18,7.99e-01,6.29e+00,8.36e-03,-2.09e-02,7.92e-03,-8.73e-09,-2.13e-02,-2.00e-02,-2.14e-02,-1.14e-08
1.90e+00,-1.54e-17,6.83e-17,-4.47e-17,7.91e-01,1.39e-18,2.22e-17,9.45e-18,7.89e-01,6.84e+00,9.72e-03,-2.34e-02,9.11e-03,-1.71e-08,-2.54e-02,-2.23e-02,-2.54e-02,-2.45e-08
2.00e+00,-7.04e-18,5.31e-17,-5.77e-17,7.86e-01,8.94e-18,2.88e-17,4.63e-18,7.82e-01,7.38e+00,1.11e-02,-2.58e-02,1.03e-02,-3.64e-08,-3.03e-02,-2.45e-02,-3.04e-02,-5.54e-08
