F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,3.31e-19,-3.10e-21,-2.98e-19,9.88e-01,2.65e-20,1.13e-19,4.17e-20,9.88e-01,4.10e-01,-1.66e-03,-2.43e-03,-1.60e-03,-8.88e-12,1.04e-03,-2.34e-03,1.04e-03,-6.40e-11
1.04e+00,1.36e-19,-7.85e-20,-6.25e-19,9.77e-01,4.29e-20,0.00e+00,3.90e-20,9.77e-01,8.02e-01,-3.36e-03,-4.90e-03,-3.13e-03,4.28e-11,1.94e-03,-4.57e-03,1.94e-03,1.74e-11
1.07e+00,-3.19e-19,1.97e-20,-1.19e-18,9.66e-01,8.13e-21,-1.13e-19,3.55e-21,9.67e-01,1.17e+00,-5.12e-03,-7.41e-03,-4.60e-03,4.53e-11,2.70e-03,-6.67e-03,2.70e-03,4.41e-11
1.09e+00,-6.96e-19,6.70e-20,-6.81e-19,9.56e-01,3.16e-20,-6.81e-19,-2.13e-20,9.57e-01,1.53e+00,-6.92e-03,-9.95e-03,-6.01e-03,-1.04e-11,3.33e-03,-8.65e-03,3.33e-03,-7.25e-12
1.12e+00,-4.36e-19,2.33e-21,-1.19e-18,9.46e-01,5.86e-20,-5.68e-19,1.06e-20,9.47e-01,1.88e+00,-8.77e-03,-1.24e-02,-7.37e-03,3.60e-11,3.84e-03,-1.05e-02,3.84e-03,3.37e-11
1.14e+00,-3.80e-19,5.81e-20,-1.13e-19,9.36e-01,3.38e-20,4.54e-19,-1.56e-19,9.37e-01,2.21e+00,-1.06e-02,-1.50e-02,-8.68e-03,-9.72e-12,4.25e-03,-1.22e-02,4.25e-03,-8.62e-12
1.17e+00,-9.66e-19,9.76e-21,-6.81e-19,9.27e-01,2.02e-20,5.68e-19,-3.01e-20,9.28e-01,2.53e+00,-1.26e-02,-1.76e-02,-9.95e-03,2.74e-10,4.56e-03,-1.39e-02,4.57e-03,3.23e-10
1.19e+00,-4.83e-19,1.03e-19,-4.54e-19,9.18e-01,5.69e-20,-3.40e-19,-4.61e-20,9.19e-01,2.84e+00,-1.46e-02,-2.01e-02,-1.11e-02,-1.21e-10,4.79e-03,-1.54e-02,4.80e-03,-7.97e-11
1.22e+00,-2.55e-19,8.79e-20,-6.81e-19,9.09e-01,6.27e-20,-6.81e-19,-1.49e-19,9.11e-01,3.14e+00,-1.66e-02,-2.27e-02,-1.23e-02,-5.60e-07,4.95e-03,-1.69e-02,4.96e-03,-5.42e-07
1.24e+00,4.26e-20,1.32e-19,-1.59e-18,9.00e-01,1.15e-19,-9.09e-19,2.13e-20,9.02e-01,3.43e+00,-1.87e-02,-2.52e-02,-1.35e-02,-7.38e-11,5.04e-03,-1.82e-02,5.05e-03,-6.68e-11
1.27e+00,-8.09e-19,1.42e-20,-9.09e-19,8.92e-01,1.17e-19,-1.59e-18,5.32e-20,8.94e-01,3.71e+00,-2.09e-02,-2.78e-02,-1.46e-02,-1.16e-09,5.09e-03,-1.95e-02,5.10e-03,-1.03e-09
