F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,2.78e-19,-1.71e-20,1.70e-19,9.88e-01,-1.72e-20,-7.10e-20,-2.04e-20,9.88e-01,3.17e-01,8.95e-04,-2.71e-04,8.63e-04,-2.30e-11,-6.02e-04,-2.61e-04,-6.03e-04,-3.34e-11
1.04e+00,3.03e-19,2.22e-20,0.00e+00,9.76e-01,-3.10e-20,1.42e-19,-2.93e-20,9.77e-01,6.20e-01,1.78e-03,-5.55e-04,1.66e-03,2.54e-10,-1.10e-03,-5.17e-04,-1.10e-03,2.28e-10
1.07e+00,2.02e-19,1.73e-20,-2.84e-19,9.65e-01,-2.13e-20,-1.13e-19,-6.39e-20,9.66e-01,9.10e-01,2.67e-03,-8.51e-04,2.39e-03,-3.72e-11,-1.51e-03,-7.65e-04,-1.51e-03,-4.18e-11
1.09e+00,4.61e-19,2.50e-20,0.00e+00,9.55e-01,-2.53e-20,2.27e-19,1.42e-20,9.56e-01,1.18e+00,3.54e-03,-1.15e-03,3.07e-03,-1.69e-10,-1.84e-03,-1.00e-03,-1.84e-03,-1.74e-10
1.12e+00,4.47e-19,6.28e-20,-2.27e-19,9.45e-01,1.38e-20,5.68e-20,2.48e-20,9.46e-01,1.45e+00,4.41e-03,-1.46e-03,3.70e-03,-2.22e-10,-2.10e-03,-1.23e-03,-2.10e-03,-2.23e-10
1.14e+00,6.25e-19,4.52e-20,-3.40e-19,9.35e-01,2.77e-20,3.97e-19,7.10e-20,9.36e-01,1.70e+00,5.26e-03,-1.78e-03,4.28e-03,9.53e-12,-2.29e-03,-1.45e-03,-2.29e-03,8.26e-12
1.17e+00,4.75e-19,2.23e-19,-7.95e-19,9.25e-01,1.01e-19,3.40e-19,7.81e-20,9.27e-01,1.95e+00,6.10e-03,-2.11e-03,4.80e-03,9.90e-11,-2.42e-03,-1.66e-03,-2.42e-03,1.01e-10
1.19e+00,7.24e-19,1.25e-19,-1.36e-18,9.16e-01,1.19e-19,2.27e-19,6.03e-20,9.18e-01,2.19e+00,6.93e-03,-2.43e-03,5.29e-03,-3.69e-11,-2.50e-03,-1.86e-03,-2.50e-03,-1.83e-11
1.22e+00,9.66e-19,7.85e-20,-1.13e-18,9.07e-01,9.90e-20,2.27e-19,1.88e-19,9.10e-01,2.41e+00,7.75e-03,-2.76e-03,5.74e-03,-7.57e-12,-2.53e-03,-2.05e-03,-2.54e-03,-9.46e-12
1.24e+00,6.81e-19,1.23e-19,-4.54e-19,8.98e-01,6.06e-20,0.00e+00,1.31e-19,9.01e-01,2.64e+00,8.55e-03,-3.10e-03,6.15e-03,6.36e-11,-2.53e-03,-2.23e-03,-2.54e-03,4.69e-11
