F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,1.19e-19,3.90e-20,2.80e-19,9.58e-01,2.61e-19,4.40e-19,-1.44e-19,9.57e-01,1.06e+00,-9.01e-04,1.44e-04,-8.99e-04,-2.98e-09,1.78e-03,1.44e-04,1.78e-03,-2.95e-09
1.20e+00,7.03e-19,4.97e-19,1.01e-18,9.23e-01,8.52e-19,3.69e-19,1.94e-19,9.21e-01,1.94e+00,-1.94e-03,2.52e-04,-1.92e-03,-6.67e-09,3.46e-03,2.49e-04,3.46e-03,-6.59e-09
1.30e+00,1.74e-18,6.67e-19,2.48e-19,8.92e-01,1.11e-18,-4.26e-20,9.27e-20,8.90e-01,2.69e+00,-3.07e-03,3.11e-04,-3.01e-03,-1.20e-08,5.12e-03,3.04e-04,5.11e-03,-1.18e-08
1.40e+00,2.10e-18,-1.27e-19,5.11e-19,8.66e-01,6.75e-19,3.40e-19,-1.23e-19,8.63e-01,3.37e+00,-4.26e-03,3.24e-04,-4.11e-03,-1.73e-08,6.82e-03,3.13e-04,6.81e-03,-1.68e-08
1.50e+00,2.78e-18,3.69e-19,1.81e-18,8.44e-01,5.08e-19,-1.70e-19,8.16e-20,8.40e-01,3.97e+00,-5.49e-03,3.02e-04,-5.21e-03,-2.23e-08,8.60e-03,2.88e-04,8.59e-03,-2.15e-08
1.60e+00,3.16e-18,4.83e-19,5.39e-19,8.24e-01,3.10e-19,3.69e-19,-3.71e-19,8.19e-01,4.53e+00,-6.76e-03,2.61e-04,-6.29e-03,-2.78e-08,1.05e-02,2.50e-04,1.04e-02,-2.66e-08
1.70e+00,4.29e-18,0.00e+00,5.39e-19,8.06e-01,4.60e-19,1.13e-18,-6.44e-19,8.01e-01,5.06e+00,-8.06e-03,2.19e-04,-7.35e-03,-3.49e-08,1.25e-02,2.14e-04,1.25e-02,-3.33e-08
1.80e+00,6.49e-18,-6.25e-19,9.09e-19,7.91e-01,8.76e-19,2.13e-18,-1.21e-18,7.85e-01,5.55e+00,-9.39e-03,1.86e-04,-8.40e-03,-4.50e-08,1.47e-02,1.93e-04,1.47e-02,-4.29e-08
1.90e+00,4.73e-18,-1.22e-18,1.98e-18,7.78e-01,1.37e-18,8.52e-19,-2.01e-18,7.71e-01,6.02e+00,-1.07e-02,1.71e-04,-9.42e-03,-6.01e-08,1.70e-02,1.94e-04,1.70e-02,-5.74e-08
2.00e+00,2.67e-18,-1.96e-18,4.03e-18,7.67e-01,2.37e-18,7.95e-19,-2.36e-18,7.59e-01,6.46e+00,-1.21e-02,1.74e-04,-1.04e-02,-8.36e-08,1.95e-02,2.17e-04,1.95e-02,-8.03e-08
