F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,4.61e-20,-1.70e-19,2.37e-19,9.58e-01,-1.52e-19,-4.26e-20,2.66e-19,9.58e-01,1.10e+00,-2.64e-04,1.19e-03,-2.64e-04,-3.92e-09,2.22e-03,1.18e-03,2.22e-03,-4.01e-09
1.20e+00,8.66e-19,-1.42e-19,-3.40e-19,9.22e-01,3.37e-20,7.10e-20,2.68e-19,9.23e-01,2.01e+00,-6.05e-04,2.75e-03,-5.99e-04,-8.97e-09,4.36e-03,2.72e-03,4.36e-03,-9.17e-09
1.30e+00,8.73e-19,-8.52e-20,-1.05e-18,8.92e-01,5.07e-19,-3.12e-19,2.94e-19,8.93e-01,2.79e+00,-1.03e-03,4.59e-03,-1.01e-03,-1.62e-08,6.51e-03,4.49e-03,6.52e-03,-1.66e-08
1.40e+00,9.94e-19,4.54e-19,-4.26e-19,8.66e-01,6.07e-19,-2.84e-19,3.53e-19,8.67e-01,3.48e+00,-1.55e-03,6.63e-03,-1.50e-03,-2.35e-08,8.76e-03,6.39e-03,8.77e-03,-2.41e-08
1.50e+00,1.69e-18,1.19e-18,1.42e-20,8.44e-01,7.49e-19,6.25e-19,6.18e-19,8.45e-01,4.11e+00,-2.13e-03,8.83e-03,-2.02e-03,-3.08e-08,1.11e-02,8.36e-03,1.11e-02,-3.16e-08
1.60e+00,3.16e-18,2.10e-18,-7.95e-19,8.24e-01,1.02e-18,1.13e-18,2.39e-19,8.25e-01,4.69e+00,-2.76e-03,1.11e-02,-2.57e-03,-3.97e-08,1.37e-02,1.03e-02,1.37e-02,-4.06e-08
1.70e+00,2.41e-18,1.98e-18,-7.38e-19,8.07e-01,1.50e-18,1.36e-18,3.55e-19,8.09e-01,5.23e+00,-3.43e-03,1.35e-02,-3.13e-03,-5.26e-08,1.64e-02,1.23e-02,1.65e-02,-5.32e-08
1.80e+00,9.09e-19,3.63e-18,-3.69e-19,7.93e-01,2.47e-18,3.18e-18,1.16e-18,7.94e-01,5.74e+00,-4.11e-03,1.61e-02,-3.67e-03,-7.26e-08,1.94e-02,1.43e-02,1.95e-02,-7.21e-08
1.90e+00,1.70e-18,5.56e-18,9.37e-19,7.80e-01,2.41e-18,4.66e-18,1.04e-18,7.82e-01,6.23e+00,-4.81e-03,1.87e-02,-4.20e-03,-1.05e-07,2.26e-02,1.62e-02,2.27e-02,-1.02e-07
2.00e+00,-3.58e-18,5.34e-18,5.68e-20,7.70e-01,2.87e-18,6.81e-18,8.70e-19,7.71e-01,6.69e+00,-5.53e-03,2.13e-02,-4.71e-03,-1.60e-07,2.61e-02,1.81e-02,2.63e-02,-1.52e-07
