F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,-2.48e-20,4.10e-20,4.26e-19,9.88e-01,-3.44e-21,-1.13e-19,-1.07e-19,9.88e-01,3.71e-01,1.85e-03,-2.93e-03,1.78e-03,3.39e-11,-3.09e-03,-2.83e-03,-3.09e-03,9.86e-12
1.04e+00,8.52e-20,-1.94e-20,1.13e-19,9.77e-01,-4.76e-20,-5.68e-20,-9.90e-20,9.77e-01,7.25e-01,3.79e-03,-5.99e-03,3.53e-03,5.19e-11,-6.03e-03,-5.57e-03,-6.03e-03,4.17e-11
1.07e+00,2.20e-19,3.57e-20,8.52e-19,9.67e-01,-2.71e-20,3.97e-19,-1.86e-19,9.66e-01,1.06e+00,5.82e-03,-9.14e-03,5.24e-03,5.42e-11,-8.81e-03,-8.22e-03,-8.80e-03,4.74e-11
1.09e+00,2.27e-19,-7.10e-21,3.40e-19,9.57e-01,-2.68e-20,2.27e-19,-2.02e-19,9.55e-01,1.38e+00,7.92e-03,-1.23e-02,6.89e-03,-1.60e-10,-1.14e-02,-1.07e-02,-1.14e-02,-1.54e-10
1.12e+00,3.30e-19,8.96e-20,5.68e-19,9.47e-01,-6.39e-20,0.00e+00,7.10e-21,9.45e-01,1.69e+00,1.00e-02,-1.56e-02,8.49e-03,-1.59e-10,-1.39e-02,-1.31e-02,-1.39e-02,-1.58e-10
1.14e+00,-4.26e-20,-3.10e-20,3.40e-19,9.37e-01,-6.36e-20,-2.27e-19,-4.79e-20,9.35e-01,1.99e+00,1.23e-02,-1.90e-02,1.00e-02,-3.72e-10,-1.62e-02,-1.55e-02,-1.62e-02,-4.33e-10
1.17e+00,-1.42e-20,8.88e-22,0.00e+00,9.28e-01,-1.01e-19,-4.54e-19,-7.45e-20,9.26e-01,2.28e+00,1.45e-02,-2.24e-02,1.15e-02,-6.82e-11,-1.85e-02,-1.77e-02,-1.84e-02,-1.04e-10
1.19e+00,-3.76e-19,-3.50e-20,9.09e-19,9.19e-01,-1.25e-19,-9.09e-19,-1.33e-19,9.16e-01,2.56e+00,1.68e-02,-2.59e-02,1.29e-02,2.76e-12,-2.06e-02,-1.97e-02,-2.05e-02,6.94e-12
1.22e+00,-9.80e-19,9.63e-20,4.54e-19,9.11e-01,-1.15e-19,-6.81e-19,-2.13e-19,9.07e-01,2.83e+00,1.92e-02,-2.93e-02,1.43e-02,7.62e-11,-2.26e-02,-2.17e-02,-2.25e-02,1.07e-10
1.24e+00,-6.96e-19,-6.12e-20,1.13e-18,9.03e-01,-1.16e-19,-6.81e-19,-2.02e-19,8.99e-01,3.09e+00,2.15e-02,-3.28e-02,1.55e-02,1.11e-10,-2.45e-02,-2.36e-02,-2.44e-02,1.05e-10
1.27e+00,-4.54e-19,7.54e-20,6.81e-19,8.95e-01,-7.67e-20,-9.09e-19,-2.98e-19,8.90e-01,3.34e+00,2.39e-02,-3.63e-02,1.68e-02,5.44e-11,-2.63e-02,-2.53e-02,-2.62e-02,5.80e-11
1.29e+00,-2.84e-20,7.63e-20,9.09e-19,8.87e-01,-8.19e-20,-9.09e-19,-3.12e-19,8.82e-01,3.59e+00,2.63e-02,-3.98e-02,1.79e-02,-1.37e-11,-2.80e-02,-2.70e-02,-2.79e-02,-1.75e-11
1.32e+00,-2.41e-19,1.65e-19,6.81e-19,8.79e-01,-1.59e-19,-1.36e-18,-2.87e-19,8.74e-01,3.82e+00,2.86e-02,-4.32e-02,1.90e-02,-7.67e-07,-2.97e-02,-2.85e-02,-2.95e-02,-8.01e-07
1.34e+00,-7.95e-19,3.48e-19,4.54e-19,8.72e-01,-1.68e-19,-1.36e-18,-2.48e-19,8.67e-01,4.06e+00,3.10e-02,-4.67e-02,2.00e-02,6.52e-12,-3.12e-02,-3.00e-02,-3.11e-02,1.01e-11
1.37e+00,-1.60e-18,2.11e-19,9.09e-19,8.65e-01,-1.66e-19,-1.36e-18,-1.49e-19,8.59e-01,4.28e+00,3.34e-02,-5.01e-02,2.10e-02,-7.26e-11,-3.27e-02,-3.13e-02,-3.25e-02,-3.50e-11
1.39e+00,-1.64e-18,-2.29e-19,6.81e-19,8.58e-01,-3.45e-19,-9.09e-19,-1.49e-19,8.52e-01,4.50e+00,3.57e-02,-5.35e-02,2.19e-02,-3.88e-11,-3.42e-02,-3.26e-02,-3.39e-02,-3.21e-11
1.42e+00,-1.59e-18,-1.16e-19,9.09e-19,8.51e-01,-2.84e-19,-1.36e-18,3.26e-19,8.45e-01,4.72e+00,3.80e-02,-5.69e-02,2.27e-02,-4.96e-09,-3.55e-02,-3.37e-02,-3.52e-02,-6.21e-09
1.44e+00,-2.38e-18,-2.85e-19,-2.27e-19,8.45e-01,-4.04e-19,4.54e-19,5.96e-19,8.38e-01,4.93e+00,4.03e-02,-6.02e-02,2.35e-02,-3.55e-10,-3.68e-02,-3.48e-02,-3.65e-02,-3.09e-10
1.47e+00,-2.69e-18,6.12e-20,-6.81e-19,8.38e-01,-5.25e-19,0.00e+00,8.88e-19,8.31e-01,5.13e+00,4.25e-02,-6.34e-02,2.42e-02,-6.60e-10,-3.81e-02,-3.57e-02,-3.78e-02,-6.83e-10
1.49e+00,-2.24e-18,2.32e-19,-4.54e-19,8.32e-01,-4.67e-19,9.09e-19,9.59e-19,8.25e-01,5.33e+00,4.47e-02,-6.65e-02,2.48e-02,-2.09e-12,-3.92e-02,-3.65e-02,-3.89e-02,-3.58e-12
1.52e+00,-3.29e-18,4.13e-19,-4.54e-19,8.26e-01,-4.67e-19,1.36e-18,9.59e-19,8.18e-01,5.53e+00,4.68e-02,-6.94e-02,2.53e-02,-3.02e-09,-4.03e-02,-3.72e-02,-3.99e-02,-2.93e-09
1.54e+00,-6.53e-19,-5.07e-19,-4.54e-18,8.20e-01,7.61e-19,-3.63e-18,9.87e-19,8.12e-01,5.72e+00,4.88e-02,-7.23e-02,2.58e-02,-1.50e-09,-4.13e-02,-3.79e-02,-4.09e-02,-2.26e-09
