F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.02e+00,1.56e-19,4.97e-20,-2.84e-20,9.88e-01,2.08e-20,1.98e-19,8.43e-21,9.88e-01,3.46e-01,-1.41e-03,6.24e-04,-1.36e-03,8.27e-11,-1.25e-03,6.02e-04,-1.25e-03,9.37e-11
1.04e+00,1.54e-19,8.75e-20,1.84e-19,9.77e-01,1.92e-20,1.56e-19,3.10e-21,9.76e-01,6.76e-01,-2.90e-03,1.21e-03,-2.70e-03,6.32e-11,-2.41e-03,1.12e-03,-2.41e-03,5.79e-11
1.07e+00,3.30e-19,1.60e-19,0.00e+00,9.67e-01,2.31e-20,1.70e-19,-8.43e-20,9.65e-01,9.91e-01,-4.45e-03,1.76e-03,-4.01e-03,1.23e-10,-3.50e-03,1.58e-03,-3.50e-03,1.33e-10
1.09e+00,3.32e-19,2.96e-19,1.98e-19,9.57e-01,3.37e-20,-1.42e-20,-1.35e-19,9.55e-01,1.29e+00,-6.05e-03,2.27e-03,-5.26e-03,-2.57e-11,-4.52e-03,1.97e-03,-4.51e-03,-5.35e-12
1.12e+00,6.18e-19,1.87e-19,2.27e-19,9.47e-01,1.93e-20,0.00e+00,-9.05e-20,9.45e-01,1.58e+00,-7.68e-03,2.74e-03,-6.46e-03,4.18e-11,-5.48e-03,2.30e-03,-5.46e-03,7.12e-11
1.14e+00,1.03e-18,9.10e-20,3.40e-19,9.37e-01,4.38e-20,-2.84e-20,-4.26e-20,9.35e-01,1.86e+00,-9.33e-03,3.18e-03,-7.61e-03,-2.12e-11,-6.37e-03,2.58e-03,-6.35e-03,-3.52e-11
1.17e+00,8.95e-19,7.72e-20,2.27e-19,9.28e-01,2.65e-20,-3.40e-19,-1.26e-19,9.25e-01,2.12e+00,-1.10e-02,3.57e-03,-8.70e-03,4.49e-12,-7.21e-03,2.81e-03,-7.18e-03,-1.68e-11
1.19e+00,8.64e-19,1.87e-19,6.25e-19,9.19e-01,3.59e-20,-5.96e-19,-4.79e-20,9.16e-01,2.38e+00,-1.26e-02,3.93e-03,-9.72e-03,7.50e-11,-7.99e-03,3.00e-03,-7.96e-03,8.33e-11
1.22e+00,8.73e-19,1.58e-19,8.52e-19,9.11e-01,3.59e-20,-5.11e-19,1.77e-21,9.07e-01,2.63e+00,-1.43e-02,4.25e-03,-1.06e-02,-2.78e-11,-8.72e-03,3.15e-03,-8.69e-03,-2.95e-11
1.24e+00,6.46e-19,1.50e-19,1.07e-18,9.02e-01,5.08e-20,-5.68e-19,-4.08e-20,8.98e-01,2.87e+00,-1.60e-02,4.53e-03,-1.15e-02,3.71e-11,-9.41e-03,3.26e-03,-9.37e-03,3.80e-11
1.27e+00,3.76e-19,2.04e-20,0.00e+00,8.94e-01,6.72e-20,-4.26e-20,-2.13e-20,8.89e-01,3.11e+00,-1.77e-02,4.78e-03,-1.24e-02,1.22e-10,-1.00e-02,3.33e-03,-1.00e-02,1.27e-10
1.29e+00,4.29e-19,1.38e-19,8.52e-19,8.87e-01,1.15e-19,2.55e-19,5.68e-20,8.81e-01,3.33e+00,-1.93e-02,4.98e-03,-1.31e-02,-6.14e-07,-1.06e-02,3.38e-03,-1.05e-02,-6.49e-07
1.32e+00,2.20e-19,1.58e-19,6.81e-19,8.79e-01,8.45e-20,4.68e-19,5.68e-20,8.73e-01,3.55e+00,-2.09e-02,5.15e-03,-1.39e-02,5.73e-11,-1.12e-02,3.39e-03,-1.11e-02,5.80e-11
