F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.10e+00,5.59e-18,4.44e-19,5.35e-18,9.55e-01,-1.71e-18,-3.99e-18,2.49e-18,9.57e-01,1.07e+00,2.43e-03,1.19e-03,2.42e-03,-6.12e-12,5.30e-03,1.19e-03,5.30e-03,-6.16e-12
1.20e+00,7.31e-18,-4.25e-18,1.19e-17,9.17e-01,-2.85e-18,-1.74e-18,3.05e-18,9.20e-01,1.97e+00,4.97e-03,2.15e-03,4.93e-03,-3.47e-11,1.00e-02,2.13e-03,1.00e-02,-3.43e-11
1.30e+00,1.37e-17,-1.13e-17,8.24e-18,8.84e-01,-1.13e-18,6.18e-18,8.91e-19,8.89e-01,2.74e+00,7.63e-03,2.95e-03,7.52e-03,-9.64e-11,1.46e-02,2.92e-03,1.46e-02,-9.30e-11
1.40e+00,1.24e-17,-1.05e-17,6.02e-18,8.56e-01,-2.87e-18,6.19e-18,7.63e-19,8.62e-01,3.43e+00,1.03e-02,3.66e-03,1.01e-02,-2.00e-10,1.93e-02,3.59e-03,1.94e-02,-1.90e-10
1.50e+00,-1.87e-18,-7.89e-18,3.92e-18,8.32e-01,-1.52e-18,1.17e-17,-2.13e-19,8.39e-01,4.05e+00,1.32e-02,4.29e-03,1.28e-02,-3.87e-10,2.45e-02,4.18e-03,2.45e-02,-3.65e-10
1.60e+00,2.84e-18,-1.03e-17,2.43e-17,8.11e-01,-3.76e-19,1.68e-17,-4.26e-18,8.20e-01,4.63e+00,1.61e-02,4.87e-03,1.55e-02,-7.20e-10,3.00e-02,4.72e-03,3.01e-02,-6.85e-10
1.70e+00,6.25e-18,-1.45e-17,2.51e-17,7.92e-01,5.25e-19,1.00e-17,-3.74e-18,8.03e-01,5.17e+00,1.90e-02,5.43e-03,1.82e-02,-1.29e-09,3.62e-02,5.23e-03,3.62e-02,-1.25e-09
1.79e+00,5.45e-18,-1.13e-17,2.18e-17,7.76e-01,-1.47e-18,1.26e-17,-6.15e-18,7.88e-01,5.69e+00,2.20e-02,5.98e-03,2.08e-02,-2.26e-09,4.30e-02,5.71e-03,4.31e-02,-2.23e-09
1.90e+00,-6.47e-18,-3.69e-18,1.19e-17,7.63e-01,-5.59e-18,-3.40e-19,-9.06e-18,7.76e-01,6.18e+00,2.49e-02,6.51e-03,2.33e-02,-3.94e-09,5.05e-02,6.18e-03,5.06e-02,-3.97e-09
2.00e+00,-1.19e-17,-1.11e-17,1.96e-17,7.51e-01,-6.45e-18,9.20e-18,-3.12e-18,7.66e-01,6.65e+00,2.78e-02,7.05e-03,2.58e-02,-7.02e-09,5.87e-02,6.64e-03,5.87e-02,-7.18e-09
