F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.09e+00,1.63e-19,2.37e-19,1.56e-19,9.57e-01,3.99e-20,2.06e-19,-1.35e-19,9.59e-01,1.13e+00,7.93e-04,-4.30e-05,7.91e-04,-4.57e-09,8.83e-04,-4.34e-05,8.83e-04,-4.60e-09
1.20e+00,7.10e-19,-2.84e-20,2.69e-19,9.22e-01,-8.43e-20,-1.70e-19,-4.70e-20,9.24e-01,2.07e+00,1.64e-03,8.89e-05,1.63e-03,-1.12e-08,1.71e-03,8.38e-05,1.71e-03,-1.13e-08
1.30e+00,5.68e-20,2.27e-19,-8.52e-20,8.92e-01,-3.01e-20,-4.26e-19,7.45e-20,8.95e-01,2.87e+00,2.54e-03,4.03e-04,2.49e-03,-2.09e-08,2.50e-03,3.79e-04,2.50e-03,-2.11e-08
1.40e+00,8.52e-20,-4.26e-19,8.24e-19,8.66e-01,5.70e-19,-1.42e-19,1.63e-19,8.70e-01,3.59e+00,3.46e-03,8.79e-04,3.35e-03,-3.07e-08,3.27e-03,8.11e-04,3.26e-03,-3.10e-08
1.50e+00,-2.72e-18,-1.13e-19,1.25e-18,8.44e-01,9.80e-19,-1.70e-19,2.13e-20,8.49e-01,4.23e+00,4.42e-03,1.48e-03,4.20e-03,-4.04e-08,4.02e-03,1.33e-03,4.00e-03,-4.11e-08
1.60e+00,-2.89e-18,-1.13e-19,2.50e-18,8.25e-01,9.23e-19,-1.70e-19,1.24e-19,8.30e-01,4.83e+00,5.39e-03,2.19e-03,5.04e-03,-5.22e-08,4.78e-03,1.91e-03,4.75e-03,-5.35e-08
1.70e+00,-3.46e-18,-3.40e-19,3.29e-18,8.08e-01,1.79e-18,-2.27e-19,-2.73e-19,8.15e-01,5.39e+00,6.38e-03,2.97e-03,5.86e-03,-6.89e-08,5.56e-03,2.50e-03,5.50e-03,-7.14e-08
1.80e+00,-2.27e-18,-4.54e-19,5.34e-18,7.94e-01,2.50e-18,-4.54e-19,-3.97e-19,8.02e-01,5.92e+00,7.39e-03,3.79e-03,6.65e-03,-9.46e-08,6.37e-03,3.08e-03,6.27e-03,-9.88e-08
1.90e+00,7.95e-19,-1.70e-18,6.47e-18,7.82e-01,2.08e-18,-1.13e-18,-8.13e-19,7.91e-01,6.42e+00,8.43e-03,4.63e-03,7.42e-03,-1.36e-07,7.20e-03,3.62e-03,7.07e-03,-1.42e-07
2.00e+00,3.97e-18,0.00e+00,6.13e-18,7.72e-01,2.18e-18,-3.40e-19,-6.18e-19,7.81e-01,6.90e+00,9.51e-03,5.47e-03,8.19e-03,-2.08e-07,8.06e-03,4.09e-03,7.88e-03,-2.14e-07
